Probe_ID	Clone1_FC	Clone1_pvalue	Clone1_FDR
ASCRP3000925	-1.23752709821828	0.0099829236522628	0.239344103791601
ASCRP3000926	1.47919071537307	0.00129291928722487	0.175208520631293
ASCRP3000936	1.0366213853021	0.00155799015093922	0.180967975032309
ASCRP3000944	-2.04354108204033	0.00428030605049973	0.225959965038967
ASCRP3000948	-1.53266534650173	0.0282769241177165	0.265227689772853
ASCRP3000955	-1.15965575253212	0.0247693675424074	0.262404689588783
ASCRP3000958	-1.37497029546867	0.0219546091824804	0.256540265620911
ASCRP3000965	-1.583633914114	0.000497285458689522	0.167310835187368
ASCRP3001008	-1.0216952586334	0.00706267295257757	0.239344103791601
ASCRP3001011	-1.64964930006943	0.00371472758608147	0.222284155881134
ASCRP3001014	1.17055384984619	0.0095130658384078	0.239344103791601
ASCRP3001025	2.01161907059988	0.0134353759162322	0.240565037551812
ASCRP3001039	-1.22854702072733	0.043882632715623	0.292996676986881
ASCRP3001046	-1.70995436002098	0.00340573351530209	0.222065184097832
ASCRP3001047	-1.49039135113107	0.00446455893942238	0.225959965038967
ASCRP3001051	1.18872952725585	0.010541396340017	0.239344103791601
ASCRP3001067	1.19055582117559	0.0375069388644296	0.282590889961575
ASCRP3001081	1.34430735035988	0.0146341699222059	0.242017779283403
ASCRP3001096	1.51011217645131	0.00756424828140579	0.239344103791601
ASCRP3001100	1.39816766399253	0.0019112870278455	0.190234273624239
ASCRP3001101	1.19197308763233	0.0351745079804857	0.277274664667493
ASCRP3001127	-3.44655242315862	0.0177251820423055	0.242390121232967
ASCRP3001133	-1.55473840233014	0.0286754022788917	0.265227689772853
ASCRP3001152	1.25282676671588	0.0173064976857914	0.242017779283403
ASCRP3001159	1.14877209953475	0.016216430176161	0.242017779283403
ASCRP3001163	1.46331610507983	0.00411530739659781	0.22375057860005
ASCRP3001171	-1.1231351159628	0.011787432046557	0.240565037551812
ASCRP3001175	-1.24372826143979	0.0461089447849275	0.297346314782906
ASCRP3001178	1.57581108097623	0.0440230735331319	0.292996676986881
ASCRP3001193	-1.22818173596195	0.0433154620178589	0.292667567732566
ASCRP3001203	-1.42037700826951	0.0243691845485093	0.261273562122833
ASCRP3001224	1.18729289137047	0.00974689960876292	0.239344103791601
ASCRP3001229	-1.24236049534896	0.00117736606943923	0.171206175275802
ASCRP3001236	-1.26220220486844	0.0276822158584108	0.264806365807079
ASCRP3001259	-1.41659412451051	0.0192943662862817	0.244805345121454
ASCRP3001264	-1.34685967576271	0.0405679728326171	0.285801514309642
ASCRP3001270	-1.53393221069173	0.0448584930312673	0.295134400880698
ASCRP3001272	1.49790613736912	0.011622526634801	0.240256339779139
ASCRP3001273	1.47973901142149	0.0011058937594601	0.171206175275802
ASCRP3001297	-1.19818987427615	0.00889700380628668	0.239344103791601
ASCRP3001302	2.07127849926018	0.0254793820076389	0.262556317714
ASCRP3001315	-10.1065915268852	0.0129571379873015	0.240565037551812
ASCRP3001316	-1.07533060025568	0.0411711364970479	0.286728607281725
ASCRP3001324	1.1841666143431	0.0199765678495076	0.247349457497012
ASCRP3001328	1.26327559432533	0.0166481096613732	0.242017779283403
ASCRP3001331	-1.28751956158683	0.00670510023918493	0.239344103791601
ASCRP3001340	1.30017338881519	0.0336781841083144	0.273820964413994
ASCRP3001350	-1.07931213888463	0.0376930387675109	0.283281159968243
ASCRP3001356	1.21725882581497	0.0365615181558026	0.280340980294988
ASCRP3001367	-1.27280187465516	0.00836350914554336	0.239344103791601
ASCRP3001385	-1.31376391481589	0.0268603048497629	0.263870809370254
ASCRP3001387	1.25101345137857	0.0194119507714508	0.244805345121454
ASCRP3001391	1.52523248050085	0.0276101170627775	0.264806365807079
ASCRP3001400	1.22597459211524	0.0313803253262165	0.269285694114243
ASCRP3001402	1.18592270313197	0.0243670664558925	0.261273562122833
ASCRP3001439	1.19588538363509	0.0416954658539507	0.287529600986478
ASCRP3001444	-1.16543069376708	0.0396856071317493	0.285801514309642
ASCRP3001451	-1.42729180027567	0.0302594200613849	0.267305484816585
ASCRP3001452	1.22825395874548	0.0020496811905779	0.196066072318319
ASCRP3001454	1.47638803588734	0.0376118999376961	0.283135802275817
ASCRP3001461	-2.32971538471381	1.5521221677705e-05	0.075720279954684
ASCRP3001473	-1.4056246024806	0.0111306720262354	0.239344103791601
ASCRP3001484	1.27536804974475	0.00641268776706734	0.239344103791601
ASCRP3001491	1.22864778190022	0.00971242488802003	0.239344103791601
ASCRP3001525	3.11998468273737	0.0249912932967597	0.262556317714
ASCRP3001535	3.8590561182969	0.00816573641269952	0.239344103791601
ASCRP3001557	2.09501162261296	0.0334596479814831	0.273651119325508
ASCRP3001565	-3.52093350514722	0.0161175863038171	0.242017779283403
ASCRP3001582	1.26312257891977	0.045500631081385	0.29577617389312
ASCRP3001586	-1.70794101545339	0.0127105634584962	0.240565037551812
ASCRP3001609	-1.71250002761016	0.00111518326288366	0.171206175275802
ASCRP3001615	1.26640706844001	0.0371653597720498	0.282268627088004
ASCRP3001626	1.1611207917374	0.00831654787445526	0.239344103791601
ASCRP3001630	-1.22502798437245	0.0100837353259116	0.239344103791601
ASCRP3001633	1.12455836878981	0.0193638156663101	0.244805345121454
ASCRP3001642	1.22511919989369	0.00992216051300401	0.239344103791601
ASCRP3001644	2.50249913432806	0.00422533681480051	0.225959965038967
ASCRP3001650	-1.85428119584379	0.0182636472442549	0.242475207850772
ASCRP3001656	1.79543817659103	0.0331933238059918	0.272412310275974
ASCRP3001681	-1.29324775131362	0.00794041584462647	0.239344103791601
ASCRP3001682	-1.4893495040352	0.0417696603177822	0.287529600986478
ASCRP3001705	-1.11877802771055	0.000842947883895594	0.171206175275802
ASCRP3001707	2.94534151933477	0.00324964631280454	0.216329798938925
ASCRP3001715	-1.94387217262281	0.0135057570341085	0.240565037551812
ASCRP3001718	-1.20089187006175	0.0174937329788864	0.242390121232967
ASCRP3001722	1.24782536958791	0.0370510093736183	0.282268627088004
ASCRP3001724	-1.28198781718907	0.0195694395167956	0.245625348337499
ASCRP3001731	-1.41602024244064	0.00568012462015916	0.231992072142552
ASCRP3001736	-1.38437934944235	0.0107736514693852	0.239344103791601
ASCRP3001751	-2.08839669115258	0.0308899268449817	0.267666977110557
ASCRP3001753	-1.1312860998655	0.0314484711217272	0.269426481304511
ASCRP3001758	-1.43024383363038	0.0301534486754096	0.267305484816585
ASCRP3001778	1.42029289511515	0.0292098781314006	0.265362066573837
ASCRP3001789	1.25347693617441	0.0380685643269707	0.284117442397446
ASCRP3001791	-2.05936082958057	0.0489329760881757	0.30324574667697
ASCRP3001796	1.15436915127256	0.000484734106588297	0.167310835187368
ASCRP3001809	1.66568617984462	0.00837979036081619	0.239344103791601
ASCRP3001825	-1.43316209364202	0.0177295118172352	0.242390121232967
ASCRP3001827	-1.25741777836408	0.0146191428464033	0.242017779283403
ASCRP3001837	-1.2220773490458	0.00948948275466086	0.239344103791601
ASCRP3001848	-1.37765488898924	0.0199045240794877	0.246904388930773
ASCRP3001851	-1.10806331755117	0.0178982452797054	0.242475207850772
ASCRP3001854	1.80942126863378	0.0457504030659552	0.296602446986396
ASCRP3001857	1.06734324587035	0.0378966185991406	0.283773835511753
ASCRP3001858	1.35058686072015	0.0112145962356461	0.239344103791601
ASCRP3001867	1.33843850524707	0.0109473047239094	0.239344103791601
ASCRP3001885	-2.17351469356079	0.0108054390760519	0.239344103791601
ASCRP3001905	-1.46639015963517	0.0359665201252412	0.279988286525282
ASCRP3001941	1.90167144386662	0.00279647134317892	0.215237042877508
ASCRP3001948	-1.29124869139137	0.0196107560064479	0.245625348337499
ASCRP3001949	-1.99427497997323	0.0194749849206866	0.245116136143835
ASCRP3001952	1.80465178081621	0.00367157973738188	0.222284155881134
ASCRP3001960	1.23065559696592	0.0171062745452349	0.242017779283403
ASCRP3001988	-1.75469854180503	0.0288136755592576	0.265227689772853
ASCRP3002029	1.20335096657169	0.0153441847643048	0.242017779283403
ASCRP3002040	-1.27933146272	0.0149748272866646	0.242017779283403
ASCRP3002050	-1.72878056949429	0.0192444140147019	0.244805345121454
ASCRP3002066	-1.59744367121073	0.00345906556865242	0.222065184097832
ASCRP3002076	-1.25630467895462	0.0252912963012567	0.262556317714
ASCRP3002078	-1.11955427179445	0.045587939749265	0.296023450859976
ASCRP3002081	-1.13206561881443	0.0418237609837408	0.28753248436749
ASCRP3002094	1.64613508773363	0.0426315700516833	0.290599794125463
ASCRP3002095	1.29206880452515	0.0142757389190326	0.240739321219306
ASCRP3002103	-1.16677520327322	0.0498495442083251	0.304178863565121
ASCRP3002107	-1.42084868020001	0.000480844460404424	0.167310835187368
ASCRP3002128	1.25033695113503	0.0126786107133362	0.240565037551812
ASCRP3002132	-1.32409616798078	0.00690705890048989	0.239344103791601
ASCRP3002142	-1.44854683283139	0.00691081632397015	0.239344103791601
ASCRP3002147	-1.03920403170391	0.000927323260962796	0.171206175275802
ASCRP3002151	1.07928278596247	0.0439515352842017	0.292996676986881
ASCRP3002169	-1.77899898646078	0.00699327186191954	0.239344103791601
ASCRP3002170	1.26966098892258	0.0240420497604459	0.260834668204582
ASCRP3002174	1.25154780938993	0.0313647957169901	0.269285694114243
ASCRP3002175	1.2694014555587	0.0102293393096019	0.239344103791601
ASCRP3002177	1.18358558442594	0.0240846716037854	0.260834668204582
ASCRP3002180	1.2729285943081	0.0465056685225577	0.29891686941673
ASCRP3002181	1.09381075698207	0.041787124546359	0.287529600986478
ASCRP3002189	-1.4595556948243	0.0498252125331603	0.304178863565121
ASCRP3002246	-1.40743321854592	0.0442637627740331	0.293397780833044
ASCRP3002250	1.35456239433236	0.0182491240246611	0.242475207850772
ASCRP3002251	-1.57729576757473	0.0347148324213369	0.275204594625075
ASCRP3002255	1.38357359553558	0.0166789643411827	0.242017779283403
ASCRP3002267	-1.18158199674962	0.0232413737940624	0.260834668204582
ASCRP3002278	1.3700287125819	0.010333851136311	0.239344103791601
ASCRP3002284	1.3159758544014	0.0361961847056328	0.279988286525282
ASCRP3002294	-1.71381858921905	0.0438631331840234	0.292996676986881
ASCRP3002305	-1.27622878461546	0.0246779710642481	0.261884509275357
ASCRP3002309	1.22383346743352	0.0403413786710244	0.285801514309642
ASCRP3002322	1.49043958482053	0.00501728239864538	0.227033409748243
ASCRP3002337	-1.55141138645084	0.0464102166213946	0.29869688890168
ASCRP3002339	-2.27462754497477	0.0200677651827665	0.24753626408123
ASCRP3002352	1.83114856988445	0.0320815872226915	0.270310921011918
ASCRP3002355	1.14476529283762	0.0471398833040399	0.299932005954313
ASCRP3002365	-1.2528878049655	0.0469298812145544	0.299865652266147
ASCRP3002395	1.47108549561587	0.0370600569864655	0.282268627088004
ASCRP3002401	1.18657447441926	0.0072533016408521	0.239344103791601
ASCRP3002403	1.41780822675904	0.017450049275012	0.242390121232967
ASCRP3002419	-1.32464146366016	0.0368524013572378	0.28167258858487
ASCRP3002432	1.29982561094823	0.0388496036125038	0.284752046895836
ASCRP3002433	3.03415820732043	0.0286710147738739	0.265227689772853
ASCRP3002442	-1.34128580633119	0.00906446694763658	0.239344103791601
ASCRP3002445	1.60731531046537	0.0126202610024692	0.240565037551812
ASCRP3002449	-1.47704006088637	0.0472094900775576	0.299932005954313
ASCRP3002452	-2.14063494874736	0.0439742382991131	0.292996676986881
ASCRP3002456	1.397357550241	0.0179993632298547	0.242475207850772
ASCRP3002457	-1.77417229738402	0.0383922700490299	0.284336938936817
ASCRP3002458	-1.46933082296919	0.0152810687986164	0.242017779283403
ASCRP3002461	1.0772616269794	0.00961994409548833	0.239344103791601
ASCRP3002462	1.4318645739599	0.0275858300787496	0.264806365807079
ASCRP3002474	-1.86445690531733	0.0190811244802818	0.244805345121454
ASCRP3002478	-1.44979666690693	0.0440062736081096	0.292996676986881
ASCRP3002483	-1.99025353049255	0.00121074368084763	0.171206175275802
ASCRP3002491	-2.73135418637235	0.0300382743776575	0.267305484816585
ASCRP3002503	1.24904593565701	0.0112163294560119	0.239344103791601
ASCRP3002506	1.35031581255841	0.00148834913641462	0.180967975032309
ASCRP3002518	1.65653309398657	0.02074850168003	0.250866212707235
ASCRP3002522	1.57024285602206	0.0328971771748115	0.271813581608046
ASCRP3002524	-1.43342175215052	0.0170641158830254	0.242017779283403
ASCRP3002533	-1.28776275318381	0.0380803460682069	0.284117442397446
ASCRP3002549	1.80342696725891	0.0172059073385856	0.242017779283403
ASCRP3002561	-2.18614092753921	0.0145944523650904	0.242017779283403
ASCRP3002563	-1.44177867309558	0.0296654196332453	0.266279208244319
ASCRP3002567	-1.76120032384516	0.0330947537433292	0.272412310275974
ASCRP3002577	-1.764353874098	0.00798857694095733	0.239344103791601
ASCRP3002586	-1.23891580678431	0.042573068394214	0.290599794125463
ASCRP3002603	-1.62024459647328	0.0492277408619812	0.3035754481761
ASCRP3002604	1.28299481941207	0.00938817906475792	0.239344103791601
ASCRP3002620	1.03968025278575	0.0393281294321247	0.285801514309642
ASCRP3002627	1.3681048851171	0.0032035316089634	0.21564898190966
ASCRP3002631	-1.10469769503858	0.0113974228827214	0.239344103791601
ASCRP3002636	-1.28425864301156	0.00966156179359032	0.239344103791601
ASCRP3002639	-1.3423733690759	0.011193080050811	0.239344103791601
ASCRP3002640	1.71606219835695	0.0194198357204064	0.244805345121454
ASCRP3002642	-1.1132731312729	0.0199134811778025	0.246904388930773
ASCRP3002656	-1.26936283870995	0.0176277362927339	0.242390121232967
ASCRP3002661	1.15897276916684	0.0094478197688528	0.239344103791601
ASCRP3002666	-1.30507869691258	0.0157978214563569	0.242017779283403
ASCRP3002676	-1.26848267224341	0.0132921062017467	0.240565037551812
ASCRP3002680	-1.24423590392317	0.0105367929327511	0.239344103791601
ASCRP3002687	-1.20708581931987	0.0251858951866918	0.262556317714
ASCRP3002696	-3.42170448880021	0.0179454010951443	0.242475207850772
ASCRP3002703	1.17909539284796	0.0363009650991614	0.279988286525282
ASCRP3002704	1.30586713815908	0.000388401072544449	0.167310835187368
ASCRP3002709	1.23315966410981	0.0296458605631758	0.266279208244319
ASCRP3002717	-1.6250327728634	0.00458541150732841	0.225959965038967
ASCRP3002721	-1.05085581666818	0.0356820442756307	0.279884574813851
ASCRP3002733	-1.6410038986092	0.0338217490635977	0.273820964413994
ASCRP3002742	-1.36628504600101	0.0168520796757173	0.242017779283403
ASCRP3002744	-2.13854932659019	0.0171376840025645	0.242017779283403
ASCRP3002757	-1.16202403335438	0.0245620944743302	0.261629209373406
ASCRP3002762	-1.20250328709197	0.0150374675841189	0.242017779283403
ASCRP3002764	1.53671079099181	0.0309802151383566	0.267973368000838
ASCRP3002768	1.76332090926995	0.0278040126324577	0.264806365807079
ASCRP3002776	1.1440068312818	0.0329781682828927	0.271954719766069
ASCRP3002790	1.2407417363865	0.0338584016173796	0.273820964413994
ASCRP3002797	-1.15004893499429	0.0250475106179999	0.262556317714
ASCRP3002799	-1.57393746305324	0.00386351345629972	0.222284155881134
ASCRP3002800	-1.5744078200758	0.0159870175713306	0.242017779283403
ASCRP3002803	-1.46188144195546	0.034081385184854	0.274140210427552
ASCRP3002828	-1.33632367036693	0.0403755653201288	0.285801514309642
ASCRP3002839	1.8493892507056	0.0313329912469061	0.269285694114243
ASCRP3002845	2.56767000802155	0.0406744486127186	0.285801514309642
ASCRP3002873	1.39405827892854	0.00307952242988325	0.215237042877508
ASCRP3002881	1.42668981389583	0.0183432263573672	0.243172363544608
ASCRP3002897	-2.00592156937956	0.0253028373859373	0.262556317714
ASCRP3002916	1.18803146164572	0.0201550231217051	0.247985574525191
ASCRP3002917	1.30927569548362	0.039570534950187	0.285801514309642
ASCRP3002918	-1.18440388346913	0.028328762634952	0.265227689772853
ASCRP3002933	-1.23656434635347	0.00161276002603094	0.182155338180183
ASCRP3002948	1.21793221405265	0.019602815403413	0.245625348337499
ASCRP3002949	-1.18254865530324	0.0056925148315244	0.231992072142552
ASCRP3002967	-1.30701670256176	0.0432052533492703	0.292542440616815
ASCRP3002970	1.17213372151092	0.0137342556114154	0.240565037551812
ASCRP3002972	-1.3873223435742	0.0345315273790643	0.275204594625075
ASCRP3002976	1.10613264977605	0.0424168467525011	0.290021845665139
ASCRP3002987	-1.97246504257478	0.0249808301677355	0.262556317714
ASCRP3002988	1.23702220947368	0.0288074517538764	0.265227689772853
ASCRP3002989	-1.23115149742663	0.00683145405405339	0.239344103791601
ASCRP3002997	1.37847891951282	0.0187131973332121	0.244751563512266
ASCRP3003010	-2.01125852635786	0.0133725707964513	0.240565037551812
ASCRP3003018	1.77116193235012	0.0418808012365734	0.28753248436749
ASCRP3003019	2.85227147452488	0.0297682971820016	0.266467225325495
ASCRP3003044	1.3755964714654	0.0245066409873571	0.261609733165912
ASCRP3003047	1.23133228643722	0.0078026944848821	0.239344103791601
ASCRP3003077	-1.83104401414257	0.0117090561112652	0.240431559645742
ASCRP3003083	-1.23791419774364	0.00681570673074687	0.239344103791601
ASCRP3003095	-1.91443045843412	0.00105192891187325	0.171206175275802
ASCRP3003098	-2.03592666760441	0.0358674506253832	0.279988286525282
ASCRP3003105	1.4676704301516	0.0420557723323393	0.288158827701289
ASCRP3003113	-1.91134021914554	0.0194947342059666	0.245116136143835
ASCRP3003129	-15.8903950122557	0.00113351627248753	0.171206175275802
ASCRP3003136	1.22537928648552	0.0161995651615523	0.242017779283403
ASCRP3003155	1.46889946863143	0.00972122342599432	0.239344103791601
ASCRP3003203	1.25181303461768	0.0228666606033086	0.260720078043276
ASCRP3003206	-1.97446438593466	0.0307917126207872	0.267305484816585
ASCRP3003207	1.38660788634128	0.0324909540411137	0.271192145489376
ASCRP3003208	1.74611103859521	0.0060471483547214	0.234069828170655
ASCRP3003219	-2.33628857364302	0.0031278665450411	0.215237042877508
ASCRP3003237	1.29979813824673	0.0319760091740466	0.270121144165517
ASCRP3003252	-1.10929511368011	0.00400483875540674	0.222284155881134
ASCRP3003254	-1.27610276867221	0.0342296308086064	0.274735323471248
ASCRP3003274	-2.1120158416563	0.0271360946070047	0.263974950229855
ASCRP3003287	-1.73149607035871	0.0170009199517948	0.242017779283403
ASCRP3003295	-2.03911294772021	0.00367623850191506	0.222284155881134
ASCRP3003307	-1.85988646920078	0.00670055085060508	0.239344103791601
ASCRP3003309	-1.08956906492	0.0157275461355226	0.242017779283403
ASCRP3003317	-1.22733460065551	0.0496810976652701	0.303911266407549
ASCRP3003319	2.57373897404536	0.0225671883079046	0.258740371704142
ASCRP3003334	-1.46635288309007	0.0386022617291304	0.284460956768899
ASCRP3003335	-1.59908841954798	0.00048127654059883	0.167310835187368
ASCRP3003351	1.24462629883331	0.0203510549399882	0.249031432315771
ASCRP3003355	1.73262546097947	0.00419596308441674	0.225959965038967
ASCRP3003361	-1.15808994820188	0.0120823049697308	0.240565037551812
ASCRP3003376	-1.34103449093984	0.0489507072887392	0.30324574667697
ASCRP3003390	1.14982364331309	0.000945968759982723	0.171206175275802
ASCRP3003397	1.17938842215796	0.0164159868446118	0.242017779283403
ASCRP3003409	-1.06165707184553	0.0112572017728711	0.239344103791601
ASCRP3003410	-2.01239428225974	0.0158519623023477	0.242017779283403
ASCRP3003411	1.58961452834978	0.0306906545647172	0.267305484816585
ASCRP3003415	-1.76636954773111	0.029452829059823	0.266259891585334
ASCRP3003430	-1.51623136404584	0.0177376802870082	0.242390121232967
ASCRP3003439	1.91565908677654	0.0257175410518959	0.262556317714
ASCRP3003449	1.16599739336117	0.0463158908593518	0.29848358462001
ASCRP3003458	-3.48398993073589	0.00190342484153158	0.190234273624239
ASCRP3003466	-1.52299246452767	0.00306569144277806	0.215237042877508
ASCRP3003474	1.6969186292482	0.0293093157284799	0.265772298850166
ASCRP3003482	1.07988449057986	0.0334169737950706	0.273531387012167
ASCRP3003490	1.40321358772664	0.0445532865190453	0.29411800850225
ASCRP3003503	2.07344472985859	0.0111833552652303	0.239344103791601
ASCRP3003504	-1.27876886608403	0.00246958511728562	0.215140553476391
ASCRP3003518	1.33377797424061	0.0140322041578406	0.240565037551812
ASCRP3003519	1.24383537170802	0.0137804435247902	0.240565037551812
ASCRP3003523	-1.21874867776555	0.0268998693187472	0.263870809370254
ASCRP3003534	-4.63161608440802	0.0059699865028009	0.232827451296016
ASCRP3003539	-1.14954386578443	0.0496224390721543	0.303911266407549
ASCRP3003544	1.56241755364514	0.00475876300158693	0.225959965038967
ASCRP3003546	-2.26547243230007	0.0158465312561505	0.242017779283403
ASCRP3003552	1.5398811754402	0.0359017519692177	0.279988286525282
ASCRP3003554	-1.37238201276458	0.0272373756425247	0.264645183340001
ASCRP3003559	1.65822710709312	0.0384089459381701	0.284336938936817
