SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B
3872	hsa-let-7e	-1.19552399332068	10.3668930063485	-4.85609040443819	3.16551563996971e-06	3.12510480201265e-05	3.74481266958573
5056	hsa-miR-197	0.732686615097737	10.3298414203632	2.56215315021644	0.0114620679922986	0.0379045433532488	-3.94695715381749
6936	hsa-miR-940	0.851036439458063	10.2548492326531	3.56848921764528	0.000492576312742243	0.00257730884268262	-1.05890145174777
6574	hsa-miR-25	0.653200623973122	10.2401766385167	5.34484622780935	3.59410899995195e-07	4.48630154947621e-06	5.84589742070135
6495	hsa-miR-151-5p	-0.412433750628661	10.1864113016746	-2.9797249254775	0.00340353209963213	0.0134383591351672	-2.84954736298841
4008	hsa-miR-199b-5p	-2.08829695581981	10.1723245497625	-8.60425065023154	1.42394108939699e-14	8.47812004377255e-13	22.5361781025908
7226	hsa-miR-221	-2.12449208970675	10.1572576084864	-10.3807989425355	4.57649023296387e-19	3.66555074849773e-17	32.7438048993897
5239	hsa-miR-93	0.819155630119823	10.0785763133963	6.04014773163228	1.32050165420022e-08	2.40117165661057e-07	9.05633138478906
7348	hsa-miR-214	-1.02629782037826	9.94226837448708	-6.13503284462173	8.26885469875276e-09	1.59864524175887e-07	9.51266577402678
4153	hsa-miR-193a-3p	-0.581339183964374	9.92866093401211	-4.15634716901754	5.60945203751369e-05	0.000384713489382182	0.992681935517194
11750	hsa-miR-223	-0.937370375271625	9.92212434971662	-3.53360250153397	0.000556208448923962	0.0028686626633656	-1.17260155130845
10613	kshv-miR-K12-3	1.34877518954486	9.89655083831	5.67263397419299	7.79166730136995e-08	1.1610706003016e-06	7.32900709130938
9881	hsa-miR-222	-1.52958993413667	9.80523293492831	-5.90972022829226	2.49679499605346e-08	4.29536922871314e-07	8.43586967697211
8294	hsa-miR-886-3p	-1.16143775600468	9.6134938524568	-4.7720483752356	4.54061144089469e-06	4.26938592497081e-05	3.39773278302741
13723	hsa-miR-324-3p	0.446652721846663	9.59930721902107	2.86654885627285	0.00479245836851195	0.0180738003942536	-3.16155400097876
9808	hsa-miR-10b	-0.804546618268075	9.57666800531874	-3.1385016342859	0.00207199795169226	0.00880910092826888	-2.39399033455804
6938	hsa-miR-150	-0.877933874399185	9.44604330824042	-2.80786583466086	0.0057011919895396	0.0209870013996751	-3.31910877644706
4450	hsa-miR-28-5p	-1.11792558847494	9.39930464905852	-6.9413952543455	1.3380123793218e-10	4.04590889351779e-09	13.5444919317877
1742	hsa-miR-125a-5p	-0.70375169513183	9.27759831239534	-3.62268791690717	0.000407160300536454	0.00218900619187427	-0.880421409015083
7645	hsa-miR-145*	-2.59799961664959	9.19547241534005	-15.4068912202817	6.38973431520049e-32	3.58251103938907e-29	61.9896695172174
7716	hsa-miR-181a	0.913694050911964	9.18575215884713	5.25760140221994	5.34974715649985e-07	6.45616123209524e-06	5.46086136798054
9669	hsa-miR-148b	0.285949308908895	9.15942310049818	2.4509814557159	0.0154817338257767	0.0487807295433894	-4.21385956452867
11546	hsa-miR-374a	-1.30725067193118	9.11195636734252	-5.88766560766188	2.77865651175507e-08	4.71495611881163e-07	8.3317484099722
12537	hsa-miR-196b	-0.922003222692275	9.00038123389946	-4.91221162191436	2.48227113923067e-06	2.50949965811329e-05	3.97897546694349
8173	hsa-miR-374b	-1.18842902103246	8.8497958264386	-6.48327440707282	1.4365776404154e-09	3.33286012576373e-08	11.2214857206679
5739	hsa-miR-424	-0.683714862857975	8.64757718958698	-2.8914119236169	0.00444904744253506	0.0169978371342282	-3.09392737969855
3445	hsa-miR-801	1.18092876066156	8.63741626038265	4.06717674563957	7.9157652836783e-05	0.000521363375708151	0.665470384513505
11305	hsa-miR-575	1.64339751558765	8.5661231376395	6.67509357767762	5.36732139667396e-10	1.37567003264085e-08	12.1842993574188
13125	hsa-miR-188-5p	1.04450030530522	8.56019817427944	4.22729238387743	4.24938347635582e-05	0.000298432693412546	1.2569565921262
8162	hsa-miR-483-5p	1.03618852924565	8.53682997800292	3.7669309604426	0.000242845794790104	0.00141154773852944	-0.394641175361868
11184	hsa-miR-151-3p	0.493556156821882	8.50487246741946	3.79450195123776	0.00021964648973425	0.00128951272507158	-0.300025023171933
7440	hsa-miR-660	-0.600619066101727	8.43877054537631	-3.3716499122405	0.000966653723259914	0.00458326021852903	-1.68812491802841
10878	hsa-miR-939	1.34435369344171	8.43291214912936	7.57365800340349	4.50329978421643e-12	1.84745127732976e-10	16.872149328511
13498	hsv1-miR-LAT	1.75507229629571	8.42862480438523	8.22094065889733	1.24616485519217e-13	6.35166450434311e-12	20.3999396180286
3797	hsa-miR-425	0.570489543070835	8.35205991054639	3.88883777035516	0.000155176804760211	0.000946107424038696	0.0279294764102094
4378	hsa-miR-320	0.418076748333574	8.34837691603007	2.49064501205658	0.013922593578112	0.0446581898283415	-4.11987617710591
11103	hsa-miR-630	0.993765718983184	8.34538095468763	3.29545497901747	0.00124558907025133	0.00573601866163653	-1.92357181993556
11552	hsa-miR-376a	-1.05299038656526	8.32992105696229	-6.79879800713592	2.82403369066309e-10	7.78692568474642e-09	12.8128486692076
3223	hsa-miR-338-3p	-0.573581545081937	8.32244284636455	-2.45310835686267	0.0153943418906492	0.0486027806627611	-4.20885491874424
13049	hsa-miR-134	0.833717325562427	8.32187679469622	3.0836185121604	0.00246498883827712	0.0101807519361132	-2.55379291105955
8590	hsa-miR-152	-0.851509071038307	8.28549905996179	-6.06625490073965	1.16137525457885e-08	2.13782016766252e-07	9.18147912382338
12325	hsa-miR-98	-0.716005541128045	8.26985192724375	-3.12051353489403	0.002193900984086	0.00924557834070193	-2.44663604250032
8009	hsa-miR-143*	-1.97442522424207	8.25286622497865	-10.6942331626083	7.15143171948975e-20	6.33089902746408e-18	34.5774329446978
5381	hsa-miR-423-5p	0.426969866718425	8.24286506028235	3.64002875461751	0.000382925987867898	0.00208187963343452	-0.822846670164547
6706	hsa-miR-146b-5p	-0.900312924369825	8.22412591981065	-3.20790731077576	0.0016581442163783	0.00727960475549312	-2.18840726719499
7433	hsa-miR-572	0.977185511498469	8.2095809626795	4.36054209294943	2.50074832514631e-05	0.000186633774060836	1.76259562580945
9730	hsa-miR-376c	-1.01934264548046	8.19755365503493	-6.69419156187576	4.86250002303605e-10	1.26801938585219e-08	12.2809547123589
8867	hsa-miR-135a	-1.68474510361317	8.18914034597718	-6.45294138494272	1.67641424102469e-09	3.816891713575e-08	11.070593894717
5375	hsa-miR-455-3p	-0.934008372652213	8.17989399077894	-4.23072391435994	4.19234920344149e-05	0.000294888922537944	1.2698269170025
7568	hsa-miR-663	1.35784391411399	8.15249474453612	5.76139732692728	5.10411712413858e-08	8.08011764969515e-07	7.74016314359189
5664	hsa-miR-136	-0.794593033728924	8.04756783855819	-4.96925775114048	1.93519081228557e-06	2.00307135154728e-05	4.2189336256059
7087	hsa-miR-1224-5p	0.770531952031433	7.9965388142547	4.02970990504934	9.13412117837282e-05	0.000588925417231359	0.529650424760335
1867	hsa-miR-30a*	-0.347968929735542	7.95813106521229	-2.50686129903755	0.0133265878718091	0.0430725330170416	-4.08105405231412
5103	hsa-miR-210	1.50274121394374	7.93617124820019	6.95017806934479	1.27755432024516e-10	3.91589315107491e-09	13.5897969237613
11116	hsa-miR-30e*	-0.629574509636794	7.91028582741715	-4.54377616669474	1.18470564241862e-05	9.8342992747594e-05	2.47722193045714
11543	ebv-miR-BART13	0.791657870493716	7.90417933968236	3.86708712667069	0.000168209429326625	0.00101590039543046	-0.0482618737107439
398	hsa-miR-150*	1.1820722638781	7.8995635881175	5.71521682664508	6.36356729911444e-08	9.70840834205033e-07	7.52576044692261
1389	hsa-miR-1234	0.846842848469286	7.85885516917437	4.48015646511848	1.53913589666544e-05	0.000122114461235437	2.22660552824046
10185	hsa-miR-185	0.585732348101572	7.83690563407173	5.12558716697864	9.69186822477327e-07	1.08950525340475e-05	4.88633427198402
976	hsa-miR-765	0.697595677960574	7.82938890505238	3.26434085783892	0.00137978053380581	0.0062386851017779	-2.01839405095691
6155	hsa-miR-218	-1.18152328581202	7.78408590501833	-6.41953454466558	1.98630914970312e-09	4.41052407894475e-08	10.9048518383649
5530	hsa-miR-377	-1.05939152136603	7.7784000523027	-7.0695405983862	6.79759647362632e-11	2.2867114537279e-09	14.2082191435507
7574	hsa-miR-133a	-2.08646592513259	7.76485670060903	-12.3798016690493	3.17440450363977e-24	6.10211242871097e-22	44.4823903787621
10537	hsa-miR-590-5p	-0.485356120126192	7.7476792317722	-2.93898183413176	0.00385406498824581	0.014978354105896	-2.963098341464
8592	hsa-miR-582-5p	-1.00934585219016	7.6654000028524	-4.38102947207976	2.30270594088436e-05	0.000173976480295003	1.84139797417832
8177	hsa-miR-204	-1.3542035429628	7.65744984535539	-5.46558778562022	2.05932350211107e-07	2.75723950690612e-06	6.38560628174983
11303	hsa-miR-135a*	1.10665717905741	7.65124509894785	4.15851393091101	5.56234744413118e-05	0.000382067111833737	1.00070181499607
10105	hsa-miR-125b-2*	-0.545772369216	7.63815615911176	-3.75898010541061	0.000249956116798606	0.00144725021843461	-0.42182200058472
8656	hsa-miR-181b	0.604817182367799	7.62185109451908	5.94031928718788	2.15167367447948e-08	3.750378363186e-07	8.58071416354391
5946	hsa-miR-130b	0.753349233053985	7.5522118139747	4.8295126830567	3.54960926527048e-06	3.43622606284025e-05	3.63458410571884
9744	hsa-miR-127-3p	-0.368255272824738	7.54577909599923	-2.54738077609588	0.0119358132714371	0.0392205869060945	-3.98304487245242
7635	hsa-miR-132	-0.536615573361034	7.46245365512431	-3.50706072581435	0.000609720377488201	0.00310419878905836	-1.25847958165517
13286	hsa-miR-125a-3p	1.78499877310772	7.4287737298936	7.63656427563007	3.19275385291903e-12	1.35525854400248e-10	17.2100517095065
676	hsa-miR-362-3p	-0.502523661214199	7.40659990960525	-3.12475094728891	0.00216460062679768	0.00914244418899335	-2.43425808055335
10571	hsa-miR-557	0.485402227868543	7.40566182636263	3.05031327688565	0.0027359786173849	0.0111426538364198	-2.64956898175217
13103	hsa-miR-874	0.579799341561616	7.37938572849018	2.63944071087698	0.00924784962794964	0.0316477783808978	-3.7550632139118
187	hsa-miR-744*	0.613907556052323	7.36342553557612	2.44932440026267	0.0155501258931677	0.0489341660473492	-4.21775589396853
12528	hsa-miR-202	0.68239590138035	7.34548070245743	3.99403623207901	0.00010459049578074	0.000666368234481833	0.401254903304832
12944	hsa-miR-671-5p	1.44163247314954	7.23729270517311	6.92348690549015	1.47017758028733e-10	4.40594866822857e-09	13.4521999188343
9182	hsa-miR-31	-1.08786817863798	7.21931878571248	-5.11097485815174	1.03448453210974e-06	1.15327455377537e-05	4.82335046246084
2865	hsa-miR-203	-0.669152614285119	7.21637556610624	-3.6461180771424	0.000374744084048497	0.00204234766907921	-0.802575151402146
13388	hsa-miR-1226*	0.451736862524841	7.21297129231679	3.03895983946165	0.00283447254049584	0.0114916126860235	-2.68201035419886
7320	hsa-miR-484	0.493796490864228	7.19520167347762	4.05981070845708	8.14231597891851e-05	0.000533672692704956	0.638689742965407
11192	hsa-miR-623	0.639939488762725	7.19387594282904	4.43907678828106	1.82013026453989e-05	0.000141652243144296	2.0661839664652
6849	hsa-miR-24-1*	-1.04482684921748	7.15427592910671	-7.35801326013718	1.45166679630022e-11	5.61311161236084e-10	15.722746575937
10817	hsa-miR-139-5p	-0.40338566223355	7.15393996843801	-3.08382183278155	0.00246341354285527	0.0101773695525516	-2.55320543420537
11531	hsa-miR-371-5p	1.16227690576133	7.1067626347019	6.73247557331058	3.98741313109444e-10	1.06669246703791e-08	12.4751344453175
5179	hsa-miR-144	1.6715602646105	7.07415452625563	6.94592936475136	1.30645635707292e-10	3.99538107744846e-09	13.5678770901981
12112	hsv1-miR-H1	0.735761646421356	7.07017748782954	3.73307800031924	0.000274513431529935	0.00155661725017564	-0.510046008361245
6618	hiv1-miR-H1	0.640746791034128	7.06274656567007	3.21524177004809	0.00161922276569105	0.00714603526898613	-2.16645551186586
1408	hsa-miR-195*	0.648024561502353	7.03359543138364	2.64597144575076	0.0090797018999681	0.0312152449580917	-3.73861172772757
12548	hsa-miR-513a-5p	0.715385604958275	7.0058136170797	3.46833090563557	0.000696552795312971	0.00347398606884038	-1.38281929448161
3428	hsa-miR-652	0.273409479970604	6.98535134094768	2.61036298207105	0.0100311164815187	0.0338547036306285	-3.82786578130532
11549	hsa-miR-22*	-0.409066158927746	6.98406143665589	-3.18123216763283	0.00180715556172792	0.00782311811179373	-2.26788021553061
93	hsa-miR-149	0.667442991289596	6.96433200086523	3.56745910986658	0.000494352605169522	0.00258531234168717	-1.06227202610143
8655	hsa-miR-381	-0.457451468158214	6.95310838353703	-4.3669253576644	2.43735122962141e-05	0.000182713081592121	1.78711809322614
8604	hsa-miR-192	0.572714255448343	6.89413539778624	3.61605553468167	0.000416806473864279	0.00223448123996723	-0.902382011155396
9662	hsa-miR-30b*	0.284123919773495	6.86797733120145	2.65726600574633	0.00879539981033592	0.0303853401406624	-3.71007303965633
5175	hsa-miR-654-3p	-0.286557712382425	6.85896758028445	-2.50653697058966	0.0133382811268289	0.0430820717337036	-4.08183275719219
8029	hsa-miR-769-5p	0.672221484747349	6.80214518321011	5.50893877412002	1.68308346154975e-07	2.29924579275263e-06	6.58128459791472
7576	hsa-miR-153	-0.595522349746107	6.79275714824547	-2.63195461860559	0.00944404633078165	0.0321719208675944	-3.77387609016166
6091	hsa-miR-194	0.785427684282801	6.76854513754489	4.90567044315559	2.55385751415708e-06	2.57028472030648e-05	3.95158505162694
13014	hsa-miR-139-3p	0.418221419690814	6.76169594710542	3.31638834195642	0.00116227049273597	0.00539107609453816	-1.85934348820477
13530	hsa-miR-601	0.766036844965523	6.74867349892931	4.91484291246027	2.45402686342321e-06	2.48655011101074e-05	3.99000092719513
1964	hsa-miR-224	-0.462889137119568	6.72905798072143	-2.44976532325161	0.0155319013788875	0.0488882491121192	-4.21671936244865
3358	hsa-miR-518c*	0.760659193495812	6.71199386390211	3.84160846173834	0.000184799438201492	0.0011046917993955	-0.137074261735657
7375	hsa-miR-1228	0.645204294637528	6.67020689804829	5.27714407788143	4.89540959069482e-07	5.95593412770248e-06	5.5467430991301
409	hsa-miR-629*	0.721578983176181	6.63143419107679	4.50347174118596	1.39876449916702e-05	0.000112772768728529	2.31814581651268
9095	hsa-miR-20a*	-0.371573328600915	6.62978505651763	-2.45238145943743	0.0154241597834515	0.0486629528830303	-4.21056577231273
4150	hsa-miR-29a*	-0.249371532609694	6.60290929042534	-2.65447410119344	0.00886491844485032	0.0305705644781922	-3.71713774234531
2235	hsa-miR-455-5p	-0.510015515079441	6.58854092453072	-3.70735550620838	0.000301150147435767	0.00168774526609566	-0.597164474404927
8202	hcmv-miR-US4	0.726465241131413	6.56705761351851	5.91372084654094	2.44876123486681e-08	4.2244270738933e-07	8.45478177414327
107	hsa-miR-622	0.846086775593408	6.56403300645528	5.39030502477234	2.9168051965266e-07	3.75584026071405e-06	6.04817290334843
7946	hsa-miR-30c-2*	0.29352241077047	6.53861790347182	3.27795297521149	0.00131949479768592	0.00599430182230308	-1.97700503381926
3790	hsa-miR-615-3p	0.61514459843715	6.50423359936471	2.98306626453111	0.00336882277038818	0.0133326115289245	-2.8401739869067
6702	hsa-miR-136*	-0.549807893034451	6.4507195430124	-4.50823137114824	1.37166616187131e-05	0.000111187589603255	2.33687656034486
13170	hsa-miR-513b	0.94979797789221	6.43829452292388	4.83372997603304	3.48578215863936e-06	3.38661983585929e-05	3.65204621752559
68	hsa-miR-1229	0.906500103168315	6.43021966717502	3.81542689816824	0.000203460065900136	0.0012028816549878	-0.227842483025823
11322	hsa-miR-193b*	0.560267540214425	6.39965511560242	4.04687320110051	8.55529541757867e-05	0.000556135532072167	0.5917455453308
2430	hsa-miR-598	-0.393379865589424	6.39157002034007	-3.1265257269572	0.00215243666835849	0.00909933641515294	-2.42906941321283
11815	hsa-miR-30c-1*	0.477644215575104	6.38384530824135	5.52104180901832	1.59063679138885e-07	2.19074807215234e-06	6.63609243826986
11332	hsa-miR-99a*	-0.348799839163617	6.37675606387057	-2.81397253422057	0.00559978871984536	0.0206723613207789	-3.30284862230793
7875	hsa-miR-23a*	0.345236240260716	6.37564374732031	3.64234601482185	0.00037979271485755	0.0020690246036936	-0.815135744837646
10153	hsa-miR-1225-3p	0.386420218277286	6.37206236773434	3.14435090444535	0.00203373147973218	0.00868482729015432	-2.376814732087
12010	hsa-miR-106a*	-0.473486147449485	6.3711697720988	-3.46074150789937	0.000714876005162182	0.00354827426243538	-1.40704870092259
1440	hsa-miR-1238	0.47546202437358	6.36334906322236	2.91433936066563	0.00415249955286651	0.0159979619762496	-3.0311070099406
10849	hsa-miR-760	0.506930160409343	6.34614106788245	4.54647138212028	1.17157881044215e-05	9.7554235602163e-05	2.4878970784876
2723	hsa-miR-16-2*	0.385470278638316	6.34600331968501	4.74088068903011	5.18521418201445e-06	4.76057613473216e-05	3.2701196583105
3728	hsa-miR-452	-0.385870252762742	6.34092023107374	-3.509422178369	0.000604769860304859	0.00308366170529071	-1.25086086282456
13255	hsa-miR-887	0.427286698518752	6.34039828434322	4.42421826591843	1.93344840664393e-05	0.000149348345349028	2.00843267447023
12823	hsa-miR-501-3p	0.459206006987324	6.33666154314239	2.62562180031776	0.00961293917680529	0.0326398459659581	-3.78975298146459
1297	hsa-miR-221*	-0.728093056680996	6.32917720670073	-5.30661390745298	4.28056948687834e-07	5.25541450870757e-06	5.676650714674
9180	hsa-miR-337-5p	-0.407051806198141	6.3250486931466	-3.45614144075183	0.00072620133932705	0.00359652750165064	-1.42171283982142
13180	hsa-miR-539	-0.503063591811838	6.32083763006178	-2.87028550544237	0.00473934478936687	0.0179181212297589	-3.15142355313552
496	hsa-miR-877*	0.65199549315004	6.31391653362933	2.67803870974262	0.00829342539734247	0.0289259544185174	-3.6572988297509
8025	hsa-miR-345	1.17402384538601	6.31305364849406	5.14074496875159	9.05693044210112e-07	1.02497944515486e-05	4.95179870341261
4507	hsa-miR-545	-0.221983126553484	6.30147764855546	-2.94370457687224	0.0037991694247886	0.014813568177327	-2.95000669932171
13479	hsa-miR-200b*	0.317696624475242	6.30027675162577	2.60096379929786	0.0102967877023339	0.0345520137961609	-3.85124242477521
2062	hsa-miR-610	0.369330891277878	6.29191023125492	2.65538653904056	0.00884214428892924	0.0305154894977768	-3.71482962552908
12400	ebv-miR-BART19-3p	1.14127244284459	6.27130463386898	3.52438276223696	0.000574274651611413	0.00295349686228413	-1.20249409619838
6227	hsa-miR-200a*	0.321264689208869	6.26856343902637	2.64359706662356	0.00914051352745977	0.0313762117411986	-3.74459724693461
3217	hsa-miR-370	0.701432750381784	6.26816078010075	3.21844492142277	0.00160249282156278	0.00709080677637251	-2.15685505535473
919	hsa-miR-193a-5p	0.232864279673641	6.26028793421312	2.54540962360563	0.0120003369362138	0.0393941287664535	-3.98784587191536
9107	hsa-miR-30d*	0.454067528444629	6.2469087422075	4.3776664507127	2.33414610324702e-05	0.000175858174497715	1.8284433048378
661	hsa-miR-362-5p	0.226742886406407	6.23897262591759	2.76284637914069	0.00650193964899547	0.0234306641448535	-3.43800637832404
5036	hsa-let-7a*	0.558750030764675	6.23866664120769	4.17548974980652	5.20618515442239e-05	0.000359437801118049	1.06364722685083
1561	hsa-miR-877	0.474178809058405	6.23763761794878	3.41144063980846	0.000845375857075846	0.00410071288133114	-1.56335409216363
10606	hsa-miR-154	-0.335172430858181	6.23658240617153	-3.58050703439149	0.00047229270416968	0.00248734662516916	-1.01951865920085
8528	hsa-miR-495	-0.573239804285433	6.23415979183418	-4.64835699342206	7.6640647636248e-06	6.73596704502517e-05	2.89485901624936
1262	hsa-miR-382	0.512524849384781	6.19682388565366	2.98271674118195	0.00337243825033772	0.0133429959119507	-2.84115492885667
12585	hsa-miR-215	0.407616168507427	6.19233205408478	3.90478608415707	0.000146237445906905	0.000898525603709275	0.0840136727369787
10258	hsa-miR-19b-1*	0.235510132049621	6.17758362881807	2.6498621406016	0.00898084390505891	0.0308990630494689	-3.72879326210719
13633	hsa-miR-182	0.324957649808316	6.17217492273279	3.02738937212425	0.00293820731532993	0.0118657015711523	-2.71496291092337
10802	hsa-miR-23b*	-0.244390587727517	6.1720951701337	-2.54097867140302	0.0121465218555336	0.0397866597098492	-3.99862567680271
9526	hsa-miR-198	0.864231392472693	6.17086373645287	6.08830871085163	1.04175146486598e-08	1.94691773767175e-07	9.287440362955
10484	hsa-miR-33b*	0.463212249788262	6.15688524216393	4.17783885745297	5.15865449713292e-05	0.000356705318157351	1.07237328225862
9964	hsa-miR-513c	0.70746655530038	6.15657918178966	4.12901713635118	6.23736868757778e-05	0.000423461317154624	0.89180450640419
6841	hsa-miR-132*	-0.316156735992987	6.15151000204116	-3.06231479021372	0.00263530581470938	0.0107881579077364	-2.61516082467398
623	hsa-miR-933	0.603817712587519	6.14980628448903	4.1969101896411	4.78786561243278e-05	0.000333292910920308	1.14335703538529
10809	hsa-miR-299-5p	-0.231204922474324	6.14979753276364	-2.55741369729504	0.0116121899508434	0.0383444485836929	-3.95855594546089
1134	hsa-miR-500	0.290546127057862	6.14717167153623	2.5501569837823	0.0118454642414009	0.038980818496525	-3.97627731608237
5520	hsa-miR-486-5p	1.55628712925052	6.14392517714627	9.43559846182378	1.17979527687099e-16	8.31168861024922e-15	27.2623997886301
