SystematicName	GSM1110567	GSM1110568	GSM1110569	GSM1110570	GSM1110571	GSM1110572	GSM1110573	GSM1110574	GSM1110575	GSM1110576	GSM1110577	GSM1110578	GSM1110579	GSM1110580	GSM1110581	GSM1110582	GSM1110583	GSM1110584	GSM1110585	GSM1110586	GSM1110587	GSM1110588	GSM1110589	GSM1110590	GSM1110591	GSM1110592	GSM1110593	GSM1110594	GSM1110595	GSM1110596	GSM1110597	GSM1110598	GSM1110599	GSM1110600	GSM1110601	GSM1110602	GSM1110603	GSM1110604	GSM1110605	GSM1110606	GSM1110607	GSM1110608	GSM1110609	GSM1110610	GSM1110611	GSM1110612	GSM1110613	GSM1110614	GSM1110615	GSM1110616	GSM1110617	GSM1110618	GSM1110619	GSM1110620	GSM1110621	GSM1110622	GSM1110623	GSM1110624	GSM1110625	GSM1110626
hsa-miR-133a-3p	6.26384869756282	7.2002022171257	6.28032870889469	5.68791563501696	4.23437945581514	6.10822585073028	5.69535442173178	4.70322974325863	4.4989662923855	6.72482896060066	6.72901295035201	5.3456639106144	5.13818208658565	6.11273369795162	5.03180583654556	6.83994321603183	5.76013097485596	7.84042106023055	6.33128350904705	6.01279927175223	5.7295122569637	5.82621186154835	5.64406103792666	7.03456239070618	5.51517753544676	8.32814038047382	6.82906052879119	8.07952425072987	5.1274669640466	6.56513651217557	9.01158536840494	7.51100700279298	6.90747837408595	7.33087655377664	7.6260762269695	8.2770683635635	8.2175205834811	7.40003491376587	7.24006717984802	5.27918711170775	6.94146318354574	6.70404057107322	6.5543265335944	4.8793528901036	5.69043357859233	4.13515313219183	5.64134313583113	5.16780869950937	6.86403381773729	6.38210590336443	6.21904942058648	6.13098233491308	6.83226344475036	7.19254433937123	4.26328685537726	5.00685946146718	7.15000007695039	7.37887745265308	6.78566039743358	4.9341423336556
hsa-miR-133b	5.5886822588939	6.30840074157901	5.55035986039986	4.67670182157188	4.46821901332344	5.15504932669631	4.71229587559417	4.4441793725768	4.64949245113481	5.60191189453533	5.93734980695501	4.74811769328557	4.76030558919067	5.05452856600384	4.72265126773655	5.51182190146741	4.79977169836698	6.77196214704749	5.463899997252	5.52966511455766	4.64619088853383	5.11013895333599	4.47728357608831	6.36516322099429	4.3204969531485	7.19418064612801	5.45038317955644	7.02926513768847	5.85585917134167	4.66645950243679	7.98990194403649	6.48814911520383	5.77110857414378	6.51880262962458	6.77822303482186	7.2946501538412	7.4179351932852	6.67273647793745	6.38762602507839	5.34249927802048	5.89627087990507	5.95769827099635	5.83848062136478	5.37372197967268	5.17323339250129	4.31312973483785	4.79599910244761	4.58804716917012	5.8526970364425	5.54141044968511	5.72267913413419	5.16530137695194	5.95625115214709	6.3732977602094	4.33508516784952	4.4356379275388	6.51260947871231	6.55839346635702	5.78259858764229	4.05375084743995
hsa-miR-143-5p	7.16687006852607	6.97894836263636	7.36509758975147	5.86300649149776	4.26742643074792	6.93183076974675	5.63273672444051	6.91010782239265	4.62619847275602	6.53012943793802	7.29536304044129	5.76616287147174	4.30826256982723	5.8019367150226	5.77670226652781	6.31415468830656	5.26468354536482	6.30125473484662	6.71545961848408	6.53114983088114	5.84231388268625	5.43657730071694	4.42291045070021	6.30190183019932	5.63578834005769	7.44355361024173	6.29179618444389	7.6512648497729	6.48072526321377	7.10725788379507	8.84387018715048	7.6069366632483	7.83373576764663	6.95431265207001	7.00186528036592	7.78169346208833	8.00958455597346	7.30799310594776	7.00057020268665	4.86932609861219	6.94856113545765	7.43958740215673	6.88109437783114	5.7887449517587	6.02050486827849	3.80384180768698	5.56042852662507	5.62211069778856	6.48792876286746	6.5540709232877	6.61734197934658	6.83030857226378	7.90655813632263	7.55343500174132	4.9311034045464	6.47551393010222	6.91260196586033	7.23182597763501	7.87679072568731	6.00341604145259
hsa-miR-152-3p	9.46343139205347	9.082437551512	9.91943736929945	8.86777201382601	9.24750911867551	9.10836998605062	8.57385846436681	10.0506254900842	8.63071743045671	9.05658732150489	9.00877370706602	9.46548661564958	8.84064387416422	9.2170084290443	9.14598078661622	9.45998871103755	8.94293698891025	9.32274163563651	9.70950501111669	9.95660978667805	8.93009478131021	8.96726228973074	8.90768325896074	8.89338769556221	9.74244115073926	9.55258937248297	9.15927875169275	10.0723872143581	9.19522577719156	9.59857940646744	11.0019338026332	10.535593240037	10.5443781584679	9.5773412061997	9.55277628711844	10.4904818846121	9.98448112139071	9.84960933144792	9.49807351206219	8.24488848583865	9.75271029606807	9.93790239273262	9.27051165609953	9.99959136639011	9.02467732738813	8.19530280871842	8.78022183102159	9.95253465477036	9.64966108141729	9.08027924733511	8.89342774219294	8.95857156458982	10.1255155017081	9.91156381262771	8.64859774153023	8.67292029947316	9.84380330749848	9.74927899130472	9.55576133222185	9.53264988950603
hsa-miR-154-5p	5.34568732645571	4.58921218588353	4.43897544151039	4.8030068949669	3.79639009733101	4.22364341674358	4.25459177559364	3.82773774373384	3.78940166086493	4.47504920434788	4.49736135699698	4.34888816944475	4.53232880509475	4.22192114986662	4.03341331011837	4.73366074517844	4.41569107240527	4.57138799938276	4.03060269626832	5.16717484929867	4.13019863158514	4.81219990060578	3.81936776104203	5.44857921541689	4.10692447835482	4.95792434653952	4.43210956994202	4.5862152979329	4.30005488367085	4.24368507359141	5.46205362795649	6.22511159156296	4.51320584203676	4.85466595551755	5.41202374213163	5.80863577565079	5.38601455489285	5.18112163810326	4.909796620935	3.96784644114561	4.13850486556294	5.16207304469153	4.66768382180592	5.07042067181816	4.30384575929896	4.76742386380898	3.47709572913534	4.62248588086292	4.75557769333565	4.94044492413997	4.42619899315031	4.75719023519628	5.35424373900173	5.20078838235896	3.7125803740104	4.43395158677883	5.62416027440636	5.9917735163032	4.45623119034067	4.55234694290055
hsa-miR-17-5p	11.9508667829196	11.2936647616236	11.5441685099887	11.8823224572981	11.9932462387057	11.8915118434872	11.8363332628604	12.2487639984276	11.8132933976882	12.0481949677751	11.6573331891148	10.9295853824573	11.7046584555151	11.5932580525492	11.5570361907934	11.8580820424268	12.0157185439844	11.3128290800532	11.7887648178756	11.2482851767983	11.9639750931805	11.2317989831783	11.2182544434014	11.4676187951038	11.7385884174651	11.2233332475918	11.9861737613828	11.0899370355245	11.202955154665	11.884901223186	11.0066374482267	11.0818888270391	11.1781512896323	11.2599803592569	11.2575740609161	10.9733795222933	11.3544025706116	11.3232011622459	11.3686063117559	10.8499930064401	11.8263665500681	11.7069531012555	11.8031531590754	11.4312970128713	11.7763302141401	11.7555828004277	11.5887947310381	11.8896484538339	12.0123692863548	12.0410290326531	11.8350583585525	11.6568757467466	11.1888848954173	11.9059649451017	13.2247905077426	12.4831295279561	11.6650809356164	11.3922283250213	11.7628898411088	12.4068241576268
hsa-miR-181a-2-3p	5.2099141746059	4.59199470277339	5.30733780742466	4.91239502374465	4.18932091111991	4.91922851479722	4.88462331688777	4.36707187111978	3.99984850906729	5.24484102302513	5.07594544301262	4.48851565164078	4.44228069886561	4.58040360241748	4.96543291678144	4.47980806695974	4.88058757929952	5.14688530841702	5.16817667852786	5.34480613221101	3.91606479654363	4.77994045296268	3.81797007654362	5.16317344516961	4.18883923726567	4.90449614038072	5.01870226617146	5.34305563379978	5.0336996200505	4.76852523701066	6.79147288813163	6.26978684749769	3.92808412458236	5.3337725575397	5.45665372530927	6.39840749413723	5.26468467118222	5.67939761721652	5.02426781146125	4.17457100549601	4.53791165958918	4.36799372258057	5.16210729381675	4.55940248326563	4.8662423456791	4.1559556178451	4.61759235264833	3.90330537541598	5.21842354894125	4.78629786040767	4.40018062705302	5.91861879302697	5.49362844202636	5.15536471098114	4.59201922876406	5.9518647075002	4.52162053917177	5.729597904949	5.27651006522247	4.30267218649166
hsa-miR-181b-5p	8.14702782134756	7.88904940864894	9.24120619636966	7.75747668514778	7.35123520191824	8.33845606030521	7.55534606782225	7.16670540390252	7.84069548152292	8.0618382882901	8.28758126146604	8.56415292043221	7.8971127317302	7.79147874882658	8.01938612357051	7.8146574424454	7.8837087828136	8.22829441604873	7.70264784782714	8.50275504388747	7.32429667777001	7.88905306026182	6.59418305236	8.13023179213752	6.98080449252108	8.72563449072513	7.92950934176561	8.30220890688605	8.39047810272781	7.81667073883055	9.95943647601345	9.25673871964814	8.81728748488723	8.352094642216	8.31929186763929	9.1250887306851	7.84615792685832	8.22668288345699	8.40356938860313	7.48264744671455	7.65959423587641	8.40056610694608	9.05652906863521	7.94251509180052	7.93659554081102	7.29093671735417	8.18572137672805	7.53607311026625	8.08443743730498	7.95077516419827	8.40522019213345	8.20125696666942	8.50340439362475	8.23621371502859	7.13012880656343	8.05484956205466	7.93091648078328	8.19480806180159	8.21359662088517	7.40949022408565
hsa-miR-182-5p	10.2830316167102	10.0967849818737	9.95273586072673	11.554865085983	10.2382220023044	11.6351662360734	10.8462731277022	9.26595698679787	10.4393405544035	10.522611934433	9.91025731078867	10.2333704188759	10.7461624218672	9.82859223399996	10.1606063690906	10.5544833315592	10.5906469270659	9.6868247469647	9.87740899295395	11.166921271377	10.753622084524	11.3386494840393	10.0562421050534	10.1034950170005	9.99322712942628	9.33593182202923	10.2530650745711	8.9171524508573	10.0460530841754	8.89757927387559	4.31978771253853	8.95762822449052	7.60268921609282	9.28368013027679	8.85248269322954	7.7620165428955	8.77296079614182	9.57335672594684	9.8392945049329	9.3417091686	9.63901522888313	9.05172337868821	10.3043901124675	9.98000101512494	11.7244550186119	9.67787922765028	10.1106738295524	9.36203015744781	10.4727476930995	10.1593781635425	10.3865447698553	11.7836837764789	9.55096625069523	9.89063455669848	11.0702155553283	11.6244258264082	9.01938445547746	9.77326203666849	10.2788849888022	10.2745784974675
hsa-miR-183-5p	7.65070066446027	7.48032167821117	6.58401391751116	8.54275021583242	5.42206342021763	8.29275690668864	8.34860512161662	4.03202412079171	6.8813844215184	7.76202651219151	7.30456579893277	7.09229307865606	7.14770660042676	7.27224905918936	7.14639047567022	7.29953041325395	7.8055284995877	7.1217003112179	6.64854453598207	8.64826193849525	7.6429946436382	8.60794832069971	7.09456123085256	8.02570268493776	6.93997054001395	6.81910611773823	7.20862065132616	6.25749495646563	6.23799518510909	4.89114889925004	4.01067243810248	6.56340511891166	4.04555829787715	6.48277714664195	6.65116652800466	5.59136914909461	6.18300010846999	7.07500414518411	7.60342976903106	6.84401900679978	7.16337494663629	6.16191810760791	7.44858796995661	6.90123377326616	8.70490653783045	5.33183525093943	7.42750644773335	6.79114204585759	7.36334194013805	7.7078912434494	7.29087591267825	8.98591791125057	6.80396705457726	6.7301086963795	7.53413632571253	8.44347487356431	6.1746822508563	7.829441144267	6.98715257201371	6.43073654645692
hsa-miR-184	3.72586437462783	3.85155517014758	6.28614039390475	3.83821359576842	3.85601759445668	4.03815168842177	4.32619504136578	3.91070388445418	4.01060351847349	3.88970813176027	4.39580795377279	4.99424344838554	4.29419063301185	4.59376428899473	3.88452954519722	4.13111613554691	4.26594316076325	3.48269729545423	3.78979392605953	3.93676889443729	3.93688193992885	4.22613316448265	4.72019691453656	3.92398488362647	3.60611053597222	4.73925189594261	4.49597459377617	4.54814867348966	4.57906245359555	3.87199047270527	8.51081954103088	5.8386941558452	5.11848141291186	4.18777408019736	4.17930800770862	6.25159924170121	4.28940144417187	4.93464764971952	4.19952473093507	3.77828428435544	3.85917246758634	4.04328762895156	3.98522078996162	3.75187500415718	3.89150279074	4.98886461483868	3.94414722797288	3.75171650272355	3.98961044086691	3.92723562011411	3.99929019979596	3.95418607186961	4.34353218719948	4.20969977249476	4.51978656833199	4.20574751242973	3.90129170662167	3.99660658056824	3.87243873600975	3.79939923442442
hsa-miR-187-3p	5.0133733727609	3.72871072607815	7.85764266834709	3.51524062553997	5.25975907911906	4.92863893777702	5.17060250825536	3.54116787691503	4.14959999774854	3.41596683650712	4.79666056431743	5.34473406554065	3.91269584647649	3.90448409790142	4.8798459125938	3.92548299317574	4.77159616556361	4.54432958456414	6.17182149947474	4.26509703652605	3.36546578616538	3.73632128697816	3.88061990220197	5.15689935255089	4.1888542672878	8.44379808095909	4.36659149218829	5.56085585488483	6.0827841132604	3.80186223818074	9.54937826925469	7.68449757314901	9.33679194642411	6.47242782038942	6.30783559192718	9.30043790677284	6.95034359603301	7.43633093688133	5.57322029865959	3.65758741790085	3.9305888032799	5.7124485872316	4.16173131477585	6.14558697826283	4.04818211845711	3.7022175762103	3.96549340802049	3.31013475464546	4.83582405201333	4.61675231375491	3.52517311097282	3.94966472304317	5.79265444360994	5.05914974469906	5.09681591564257	6.78578984769421	5.35372625781002	4.6001311634321	5.3475062140997	3.46732513464397
hsa-miR-191-5p	12.5820158697311	11.8331889627536	12.3045138937947	12.4133616299054	11.9258003075623	12.7022867715338	12.3328790869039	11.8292399063446	12.1815663043548	12.572466941932	12.1417425073239	12.2162963098543	12.5003853023643	12.2723912598949	12.3169116538337	12.2503129276973	12.4670246872791	11.5356428087527	12.3032713206971	12.7301769405523	12.6459236225719	12.5555877926986	11.7226218469299	12.4828644132896	11.6964672762636	11.7888585992164	12.4689149452092	11.9947776965416	11.8978273087839	11.5421850037415	12.1261414151182	11.9833766506021	11.3456552847968	12.038168990659	11.7214401645954	11.9815226875244	11.8604041790817	11.8755596925065	12.0423697160915	11.8062084418645	11.7017231803362	12.2011976544074	12.7214899369161	11.8581943520813	12.1115445498066	12.224330947444	12.1574915766077	11.5713435691461	12.1057968983083	12.4424314140658	12.3344040271132	12.6675176310761	12.3104991791522	12.1090451182259	13.3059220854051	13.7177203286458	11.9027146430336	12.1531438014569	12.729087918558	11.9560519319242
hsa-miR-200c-3p	13.7977790439779	13.8383717542012	14.0208870771757	14.2238463589932	14.1726525215196	14.3429982861924	14.2423747447638	14.3159434488862	14.2660061384498	14.2482604160647	13.7280714362674	14.1365353931986	14.2600175673685	13.794326507471	14.2050646938196	14.1354118999782	14.2259710677104	13.8121010765657	13.7552819351648	14.0301877673926	14.2138082276567	13.9680880513107	13.9492741067118	14.1085930615687	13.8870720726932	13.512040422963	13.9365772120404	13.3285977982958	13.8563671659952	13.6141473318239	6.19884594446184	12.7549609708735	13.1377191626206	13.6278097210916	13.5717218366117	12.4074765043532	13.2958406656842	13.4633059600924	13.6680927467009	13.6657922394547	13.4374959114047	13.2206239458723	13.3860362575611	14.0142157929778	14.1172120789381	13.8919374559439	14.0945659810384	13.7669729534681	14.1110557719362	14.1092185214469	13.5210458278965	14.1280289697375	13.339155483091	13.8479274391789	14.5752981472431	14.6477698224957	13.4375128168265	13.3302684717469	13.461329798284	13.8998336510831
hsa-miR-204-5p	5.38508412742193	4.80787471387083	4.55781442436702	4.0592358557379	4.49001232601018	3.52884133010865	4.34962287870924	4.19584757245887	4.73871218119888	4.38289477395415	4.34762739177968	4.47646658760742	4.71059872575308	4.30030899279714	4.15134823179836	4.33941320982591	4.06845843169934	4.311490036989	5.19897300805336	4.99682167078621	3.85280987528596	4.42374219594886	4.51640414300032	4.23216954294798	4.447499191535	4.85485342651706	4.78856722102488	4.61496715085522	4.95043108649929	4.66183965144726	5.78753668209547	4.85175503701935	4.15050524955339	5.97719335920051	4.51654471056628	5.08570295329333	5.53189481264033	5.62806986192418	4.69490024556387	3.99239411522157	3.92030854657738	4.38060617148306	3.75406011980108	4.24705479869245	4.37488785349575	4.43738489247913	4.42380000358294	5.19676833115403	3.98505407302382	3.72441016634619	4.06661449419928	4.26946559083462	4.31731926520997	4.77792148096369	3.90117100950565	4.80917054435884	5.19767710233325	4.87191312088056	3.60786290283124	4.28796128644951
hsa-miR-218-5p	4.3834554709153	4.60911016693505	4.26128181979582	4.44207761903517	3.90297269157517	3.97199411024686	4.2978164979033	4.0238248648555	3.98156408542381	4.09506107574622	4.71545852021208	3.96787317907151	4.02597757727488	3.8858876626296	4.0424701179617	3.96144645303358	3.92143252220824	5.2098233499651	3.65249911485935	3.96388745237796	3.27524578781286	4.20550824927637	4.38123698952798	4.36658449859176	3.97450912195399	4.12247311287814	4.35571262794335	4.69686239686655	4.22750081199682	3.8921500708633	4.65198677125103	4.53364681779269	4.33084303891364	5.00601026417689	4.8734785645229	5.09520415823556	4.77145777608064	5.48659435794743	4.37393839142708	3.44512280592261	3.52765215189954	4.45583154107977	3.88813633711649	5.39587066079032	4.63050682004494	3.99758687888644	3.77470168114917	4.41199629593279	3.8890402795763	4.42111420917472	4.13894631681781	4.25672310691769	4.50926512240761	3.77718402538845	2.8640987629848	3.94851114345853	4.70176472428537	5.20973329929015	3.72802497811554	4.08036431963902
hsa-miR-221-3p	11.3579104346193	11.9652099777412	12.2354679937543	10.1448086219331	10.9664708441134	11.2164118174393	11.613872322689	11.1226500730135	11.3562736856772	11.279570537875	11.9813517891025	11.3013041277077	10.6383010509989	11.6923696559745	10.9631121042908	11.1573867289417	10.2849096763903	12.4426193194342	11.5265769958586	11.3170739477132	10.6011412126809	10.4138923283726	11.2114211068558	11.7865857441912	10.8104953209027	12.5995293429574	11.4898319081103	12.4609050687135	11.5508319018797	11.7847595629522	13.386239737886	12.7088556263383	12.1772622407712	12.5623330668953	12.6507968643269	13.0816631812391	12.8393173801095	12.5742846156245	12.2954217046906	11.2859714393321	11.6422069683933	12.0854980198196	11.6170063904078	11.5414010983778	11.0000648071107	10.3062987004236	11.1567296785299	10.9762640975693	11.7214051306876	11.5531051058895	11.1042278769269	11.2140980849319	12.0280324341291	12.0417012410351	9.35055249629585	10.6335111318196	12.1891021041108	11.3396863545826	11.7339533617925	10.4974117777872
hsa-miR-221-5p	4.85995464426965	4.40809838144959	4.33010874259265	3.62803631446891	3.78883707082157	4.25274111282801	4.33941962373121	4.18328006011138	4.17659724160446	4.36454932097659	4.87841391720012	4.30476728725004	4.34891932078525	3.77748915258514	4.59786722760698	3.73898503520868	4.01489709462516	4.98156819518149	4.06496388022105	4.32088825846433	4.01969924607687	3.91037002409249	4.6833045718506	4.86775317552038	4.21585251706566	5.43331436009527	3.90841712086027	5.24705327914637	4.46487603149133	4.36117530110502	5.51868903083408	5.71762323769881	4.3911875563413	5.28610711758895	5.5566311211396	5.71969984820838	5.54699228209583	5.39273471348895	5.21345032769905	4.62906455406729	5.07387334816458	4.55317800438779	4.74589559309357	4.94778910320837	4.24445251116044	4.58401421827028	3.83355400726916	5.28373142472768	5.03497939132225	5.08348911369082	4.3994787447911	4.50096198962235	5.04687778752812	4.58928410667125	4.40028106328275	4.30935447563689	4.71034690174743	5.25140363424316	4.74150473867462	3.85423208611653
hsa-miR-222-3p	10.4305999499332	11.7834566543602	12.0521241024629	9.49064152539815	10.6194524449951	11.5044163073257	11.4048605571101	10.8220879930138	10.9787876676768	10.9589115321354	12.0881336445505	11.5048646606689	10.9469625486973	11.800489433612	11.2374591537446	11.6869088536389	10.4792800834639	11.2318889627363	12.195046410694	11.2050411661868	10.5200312692	10.7690658861813	10.7257462680845	10.8867139836484	10.054994952585	12.3089999243379	11.3660937694453	12.281445570904	11.7578279187769	11.0621325078971	12.3768034268544	12.329728237372	11.2378110580542	12.5463847011705	12.1919879050309	12.8902587661892	12.0879802224927	12.1852827475738	12.0141125542936	11.2150542464799	10.0325527168968	10.1480100141608	10.7589968315743	10.215551200157	9.16840736995595	9.95610429216761	10.6829068258398	10.2318979603835	10.6993416730254	9.79741948940642	9.97030005883198	9.43596835239163	10.8159484141405	10.9736062533984	7.77796341833799	8.4385652443507	10.4823763942973	10.1836291789877	10.9537795847538	7.94992648520658
hsa-miR-224-5p	4.87388306798225	4.79281787927736	4.68543618209484	4.09720203130802	3.75664224788257	4.47522953441719	3.73197607140915	4.19584757245887	4.69019916618962	4.75613302540947	4.42194631730945	4.46057351877249	4.4158755968672	4.68270419014187	4.66863825168299	5.08223166122808	4.05317130265776	4.68715589411029	5.12734685817269	4.47321283592831	4.59610863488679	4.13179523971461	4.32247333056977	5.34516854103644	4.90498449863743	4.59309556881336	4.53721032297713	6.02247035170888	4.01391331064944	4.84191526911683	6.78976706555498	6.26617710754152	4.50311844535782	5.5034762693697	5.21714500517895	6.48517417240098	6.0284252733204	5.40320669968479	5.93652063429406	4.75358581791775	4.99145472659972	5.21156789795464	4.72227201266148	4.31918436694194	4.74409165074224	4.03595199757474	4.41076644154696	3.94501207528112	4.54343401696032	5.20026421908915	4.23809744121883	4.46529604250618	4.98494610669621	4.87503542849895	4.46309403449479	4.44031705987245	4.78889552292728	5.52403263693301	4.78956390049487	4.33871107113078
hsa-miR-24-1-5p	4.54407420654551	4.23487298278629	4.01823356770456	3.56097779445698	3.77052990681913	3.88162840467551	4.12469372583701	3.56595780453774	3.68285866206741	4.34418652528991	4.33355182447339	4.16219392032795	3.92177144806873	3.84716611587114	4.00243969734472	4.05214284140676	4.09846756370215	3.97387848454505	4.28388622291586	4.1684414690377	3.7649490630379	4.60725869511047	3.6593389153774	3.94864382870017	3.52448373182965	4.1860322079224	4.26755077924787	4.8415479944734	4.30904300276349	3.72381191185946	5.08053572829243	4.69784608591541	4.3578011119126	4.38772096411346	4.41917614968498	4.82127907660659	4.91996260499502	4.61339374165345	4.10356729694455	4.09999954564838	4.27875794359686	3.98148371447624	4.002286661879	4.09271232683941	4.03640838176344	4.12280273771914	3.9333658497415	3.63100414025153	3.95150666891147	4.18374692242185	3.85997650334564	4.04871659705368	4.6169157746235	4.21127858449659	3.56305437956699	4.02403238830559	4.10069345252996	4.94844759972571	4.16434783686402	3.61296931659405
hsa-miR-24-2-5p	5.85371775695071	4.91878215791963	4.79229367451473	4.92159104660204	4.02198245101305	4.53473459517617	4.36668380448531	4.97740540961098	4.43305892308502	4.99324230363037	4.47329207715718	4.36730955408355	4.51715535860481	4.41986110236613	5.1662169221666	4.10356813616791	5.3923129572872	5.15877931797353	4.80127611608034	5.86595443621222	4.50255847148173	4.42583859346311	4.1415382424585	5.40021342332542	5.1561773478293	4.60781261115805	4.02206592525208	5.11382882931435	4.57248771881361	4.87272830901119	6.0266971640803	6.01528346144655	5.99109073046571	5.12526715286308	5.7343673967593	6.23196514104186	6.02917103356717	5.88035786993621	5.32677820863421	3.65768458859707	5.19854640717002	6.03499325259732	5.86270801844258	5.35561467805878	5.66932105889001	4.44462996546372	4.43454283090577	4.46387678920537	5.00991414104155	5.42997274442391	5.13221571245659	5.2594928296356	6.22922431931264	5.6099558477246	4.59542966200298	5.41604624408987	5.34418190830836	6.32097524089106	5.82185279400881	4.34296997253932
hsa-miR-27a-3p	10.7067834923794	10.7449876831382	10.4437464969426	9.73902413555336	10.9456311112054	10.0219987688305	9.68700030642449	10.7949291665036	10.1816256217575	10.1105955368156	9.90817642550597	10.2158011292466	9.6933899033728	9.74221224249623	10.4855395333178	10.0608607245179	9.99540961211593	10.6629451399359	10.3277356358152	10.7880363778381	9.60034744437542	10.1835621904444	10.6424768551579	10.474297113078	10.9972571189926	10.5023375640523	10.3138217625719	10.8027724086522	10.5946978273239	10.6965868130971	10.8519824455958	10.7188898668126	11.1824309790185	10.5835736141181	10.9660475524846	11.1690274210705	11.0216081173363	11.0376787259878	10.3274246483376	8.88252261597798	10.8424666344054	11.0665184360331	10.5955754548146	11.1645147820502	10.1120836763217	9.28167924274461	10.1786760539443	10.7536755635704	10.3699855022469	10.085123195743	10.3296707835387	9.83776762343637	10.9354619578144	10.685549505778	8.88495073741434	9.58247659539949	10.551417963327	11.4110289498965	9.9821165715758	10.5791216792875
hsa-miR-27b-3p	11.8331086956049	11.4841879888945	11.0129897053798	10.7243595140122	11.1930293873379	10.7377273163601	10.9007521121841	11.3961161299748	10.9416968931276	11.1922940475429	11.2133892058033	11.158954858725	10.3233351632738	11.1010407012001	10.810982856675	11.0990775263526	10.7808743617426	11.4581338391349	11.3076647426118	11.5401353053286	10.6886489624967	11.2070198126609	11.558490550264	11.5030535106653	11.8720857557071	11.8935643322815	11.4056042003803	11.8161792805256	11.2987167314352	11.795813612182	12.2150439293884	12.0262938102697	11.9174481658335	11.8030699920569	11.8251666994939	12.2357826961387	12.4702996806368	12.3218105893537	11.5403765405354	10.6832841466909	11.5000421519944	11.7953834309779	11.210388255594	11.8090172496803	10.7968264663092	10.4415332771989	11.1798779971143	11.3404103855126	11.2105581151746	11.0992524604971	10.7559958141943	10.8524936171395	11.6867254930316	11.6160746061987	9.19073781193386	10.5248315961161	11.8000343467751	12.1547070552254	11.1867933228086	10.7950136161211
hsa-miR-27b-5p	6.79693513247838	5.78040932029026	7.0092127868052	5.56971224287956	5.83628748054009	6.59448107092776	6.25998687736377	4.99374952846057	5.3701771866035	6.45844451039956	6.41090581895501	6.16853473593836	5.87805876244003	6.20022674353739	6.19711916657825	5.99097640992613	5.66158857575329	5.992702048958	6.17054502668276	7.06646596458591	5.06115363107611	5.64117432539395	4.23132564629361	6.49689626887367	5.25209126749024	6.61227567290131	5.9122481822262	6.85120558639296	6.30793083078361	6.12840992230746	8.19555577789829	7.51639106258634	6.95555924589774	6.99369473865528	6.46208226553559	7.39737001995638	7.35797419504422	7.10233164058307	6.76481719844945	4.46032974457075	5.75498902157589	6.85873448211731	6.53963761332318	5.46477215298744	5.9236317416392	4.35491685696336	5.66262166739825	5.51184435092155	6.1959467593272	5.50904401199975	6.63985828553302	6.38828030558604	7.1683070738676	6.68858182859125	5.17582995386048	6.26653807597269	6.63226414337067	6.5006166063964	6.45722999360162	4.74395382784999
hsa-miR-28-3p	9.33878718236977	9.06332200086635	8.84643470685511	8.57364643017289	7.25662103040177	8.73395522540239	8.92575647720635	8.49265557259674	7.91765671139081	8.67699159277844	9.16949287962474	8.53373892460478	8.95919605745329	8.99013800935646	8.36759210118939	9.10328466071032	8.46511291510157	8.53207300852941	9.14912037622833	8.88751399964255	8.75241175824962	8.6051131492369	8.09959029956333	8.61847103355129	8.12685312213358	9.20285233557522	8.70764729716563	9.21937958389408	8.69925872192739	8.79399859420278	9.82864284635273	8.89130312980581	8.83484644948717	9.22668745875243	8.77620139302671	9.40782157633954	9.47562218516376	9.15786176687094	9.07802962159992	8.25324617768191	8.249894217161	8.61050223306804	8.70334437751047	8.25630966185028	8.68238438069267	7.79545072627477	8.67068563377339	8.07913006658079	8.73306855292986	8.72762576081033	8.48985117088366	8.29137425118911	9.02651210009806	9.00667671530899	8.95648012629132	7.62435828683954	8.65042890107813	8.9018908183215	9.05352219617271	7.48809881161758
hsa-miR-28-5p	9.79031460809094	9.15608130610963	9.64483076170219	9.03700271781699	9.04598048464992	9.12504945727459	9.07598981860162	9.43528854729323	8.87424183455928	8.89186206221038	9.05999846051534	8.88333611005778	9.09123516708792	9.3301352812931	9.065002453425	9.30463789264161	8.61814099428897	9.32373911794197	9.22557065628391	9.23600103293008	9.1316777055437	8.94949904027886	9.28350836391851	9.02608877035076	9.37573149821829	9.62006949875163	8.97123055288807	9.68771072773229	9.06883603836243	9.79099174155417	10.169799762062	9.78248981908224	10.0244305014384	9.91489499363388	9.22222519749352	9.77252094126487	10.0989861049585	9.53641236324347	9.40695560690999	7.58609292025601	9.57230080138425	9.65588576311763	9.20712465405627	9.52218819367552	9.80163577781081	7.8956407133649	9.07072634674031	9.27089307413913	9.29676825997705	9.13881114183861	9.31031216994289	9.43965139282846	9.78936475010577	9.75882632175835	8.92516808707764	8.07127946657396	9.56543457410734	9.26536281649783	9.33212183161445	8.5774601742105
