C1.N1.new.merged	C1.N2.new.merged	C1.N3.new.merged	C9.N1.merged	C9.N2.merged	C9.N3.merged	Ctl.N1.merged	Ctl.N2.merged	Ctl.N3.merged
10.0136273028383	9.8979172178441	9.77979391909857	6.44379734990647	7.56487324183728	8.051479193818	6.41703602765579	8.67461963840173	6.3396413644089
8.09270252355074	9.01648776348621	8.39283250216724	5.18281062568484	5.5769872137311	6.09994138115979	5.02773357673861	7.74158326758163	5.08328410866345
8.85540364274498	9.18039121979437	8.73676571166146	6.24371667608926	6.70569067667987	7.23412562196608	6.0840951130392	7.982640013423	6.13179817609416
9.35172097963401	9.18039121979437	8.88218860337084	5.57276797412154	6.56892254501094	6.66356584988909	5.37247118347666	7.45200638055862	5.48438972387318
16.2731869490702	15.8792039324216	16.0906362462908	13.3476764478748	12.5744006909238	12.6093013683153	12.9068604407155	12.2880788387867	12.8787293860445
8.09270252355074	9.18039121979437	7.64665676912195	5.7342350917794	5.83733840260013	6.66356584988909	5.51818047025586	7.08932587024281	5.48438972387318
8.39396404785171	7.68888157826658	7.64665676912195	6.24371667608926	6.24901484763208	7.06781480498776	5.2103750244629	7.982640013423	5.59663269483671
8.64305441447364	8.06957972789789	8.88218860337084	7.42289776090372	7.05203687652483	8.13797533213631	5.65051401468394	8.67461963840173	6.13179817609416
4.27898611334949	4.27898611334949	4.27898611334949	8.78839597392817	7.99678097186968	7.64190747602833	8.48546439785342	8.18912656382883	8.23808567531795
11.7493214432268	11.5556638634065	12.4931986017227	15.1119106048131	14.9527247384668	14.3343755154503	15.3394518829816	14.6844113745748	15.9291359326215
8.09270252355074	6.35265971056891	7.64665676912195	5.57276797412154	6.70569067667987	6.40910456564505	4.81857233386328	7.08932587024281	5.36267180865562
13.4885602332038	13.4151444764404	13.8938064280427	18.5097894272667	17.935529088489	17.6465789426614	19.0329823306356	17.8924542223916	18.8833870444454
7.71146473274943	7.68888157826658	8.39283250216724	6.13220659956056	6.24901484763208	6.09994138115979	5.51818047025586	6.60370024609272	5.22973058259938
12.6770590233668	12.3418120166122	13.1537760093694	16.058407096917	15.3060015852225	15.1165626235315	15.6819020255123	14.9163690416795	15.7701962653667
7.71146473274943	8.06957972789789	6.78006129347695	5.18281062568484	5.2590746103951	5.70593091019552	4.81857233386328	4.27898611334949	4.5257881440785
7.71146473274943	7.17023890070971	7.64665676912195	4.9395310757474	5.2590746103951	6.09994138115979	4.81857233386328	7.08932587024281	4.73647316455464
11.9242374046217	11.4309785644394	12.0454476468554	16.1042612629275	15.3190545383798	14.5992815898105	14.9625820112597	14.3949041862184	15.038479720342
9.92232304529531	10.3055968024456	9.85220054470124	8.48221764787363	7.24395853875118	8.051479193818	6.48951353753885	8.36972608818134	6.40276198990253
11.6951865257212	12.1375216455841	12.2866242023569	16.0046303090157	15.8728006511701	15.3865496539694	16.238047532707	15.1566789029561	16.1720514833854
11.9475801388427	11.9906337305719	12.6230355380911	16.6230721879969	16.4437698273958	16.1445208769833	17.0838913281226	15.899474941339	16.8944538607683
6.37168986353303	7.17023890070971	6.78006129347695	4.9395310757474	5.2590746103951	5.70593091019552	4.57386005634869	6.60370024609272	4.73647316455464
8.64305441447364	8.37050490783093	7.94035710340695	4.9395310757474	6.24901484763208	5.70593091019552	4.57386005634869	4.27898611334949	4.5257881440785
9.48532217578517	9.58330970173929	9.92114620301763	6.53431080308923	7.70200808291788	8.74558640168328	6.96664408766189	8.53021229583447	7.29509203613495
9.20447310763018	9.8979172178441	10.5188642514498	11.4960515797883	11.2560067091852	11.2559083606188	11.7738914882199	11.2249540534485	12.0507742618696
6.37168986353303	7.17023890070971	6.78006129347695	4.64673714799135	5.2590746103951	6.40910456564505	4.81857233386328	6.60370024609272	4.92027492014472
8.09270252355074	7.17023890070971	7.64665676912195	4.9395310757474	5.2590746103951	5.70593091019552	4.57386005634869	6.60370024609272	4.92027492014472
11.043995873733	10.6230920683017	11.1558319682829	14.5276878392727	14.6646544335762	14.4434818678165	15.0319061256681	14.1388895980838	14.8446665141644
7.19181496946814	7.17023890070971	6.01474041094465	5.7342350917794	5.2590746103951	5.70593091019552	4.2789861133495	4.27898611334949	4.27898611334949
13.5735372328476	12.0341496498351	12.9869177627509	14.1284514514078	14.4025695745899	13.6013612588096	14.5728116789475	13.4091660727044	14.3224638614878
10.3994792717014	10.0750315894779	9.85220054470124	15.370826905093	13.3746660225614	13.2472930882731	14.5113137867786	13.5327605285206	14.2031420614465
7.71146473274943	8.06957972789789	8.39283250216724	11.0889168119503	10.2395196847097	10.061409024292	11.3217484086313	10.5862045492188	10.9399121343555
12.6909570922008	9.58330970173929	11.8112432942591	9.99020964129691	8.66703932082898	9.97004599549648	5.77172238292721	11.558569790376	8.0138454445423
9.20447310763018	8.37050490783093	8.73676571166146	5.7342350917794	5.5769872137311	6.09994138115979	5.2103750244629	7.08932587024281	5.70076990491862
9.35172097963401	9.18039121979437	8.88218860337084	6.34722276927917	5.2590746103951	6.40910456564505	5.02773357673861	5.86627068574947	4.92027492014472
10.3994792717014	9.98919065865908	10.8369694782035	13.2307322298295	13.1503608848981	13.3161546655372	13.5845985132556	12.8254903179651	13.1710262564079
12.620087899449	12.4258976156079	12.4354503337812	17.3059966230051	17.161566992516	16.7601489656435	17.3803729451282	16.3873933351835	16.7214445243182
9.20447310763018	9.18039121979437	8.73676571166146	6.34722276927917	6.24901484763208	6.40910456564505	6.0840951130392	6.60370024609272	5.36267180865562
12.3315695882434	12.2151969560985	12.9625924106667	13.8852080816205	14.0486978826521	14.0631171455068	14.09667600721	13.256875497073	14.1782715355534
6.37168986353303	6.35265971056891	7.27747183366069	6.01135013556967	5.5769872137311	5.16212481832201	4.57386005634869	4.27898611334949	5.08328410866345
10.0136273028383	9.8979172178441	9.92114620301763	12.1873186432624	11.2835865949927	11.6137767078922	12.0428358718649	11.4821165089366	12.2570018165154
7.19181496946814	8.83154792478072	7.27747183366069	4.27898611334949	4.85070485994618	4.27898611334949	4.57386005634869	5.86627068574947	4.92027492014472
8.64305441447364	6.35265971056891	8.18426142075496	12.2817956283457	12.2418579881624	12.0527909915922	12.5149072834846	11.5016130021048	12.2865887992299
11.550233941254	10.9299909425649	11.5092880202316	13.0951260947598	13.1261909393141	12.283758357356	12.5692180183358	12.0703546447901	12.8703794658914
7.19181496946814	7.17023890070971	6.78006129347695	5.18281062568484	4.85070485994618	6.09994138115979	4.81857233386328	7.08932587024281	5.36267180865562
8.09270252355074	8.37050490783093	8.18426142075496	5.18281062568484	5.2590746103951	6.66356584988909	5.51818047025586	5.86627068574947	5.08328410866345
11.2829617760739	11.0193184502477	11.9496892092176	14.7912704538162	13.2076324033386	13.2003265571981	13.8328735085065	13.0137786694483	14.0489011321327
7.19181496946814	7.68888157826658	7.94035710340695	5.39092496348153	4.27898611334949	5.16212481832201	4.2789861133495	6.60370024609272	4.92027492014472
9.04047017648237	7.17023890070971	9.70356040613167	10.6366226288719	4.85070485994618	4.27898611334949	6.34072393368517	4.27898611334949	6.46323634409509
11.1281265783625	10.4410870922206	11.6979275342502	13.0517319170196	12.9428855325778	12.2932129736223	13.0567605284774	11.8897803010789	12.8675853851922
6.37168986353303	6.35265971056891	7.27747183366069	4.64673714799135	4.85070485994618	5.70593091019552	4.81857233386328	7.08932587024281	4.5257881440785
11.319206623782	11.5254881612222	11.916303239463	16.1551800835052	15.0964986473737	14.6294530691836	14.9094985958489	14.0719975363976	14.7070628180166
9.04047017648237	8.37050490783093	7.94035710340695	6.13220659956056	6.24901484763208	7.06781480498776	5.2103750244629	8.36972608818134	5.59663269483671
7.71146473274943	7.17023890070971	6.78006129347695	5.18281062568484	5.5769872137311	5.16212481832201	5.2103750244629	7.45200638055862	4.92027492014472
9.82484763479452	9.98919065865908	10.0498765605209	7.16406756399897	6.41781775534467	7.38323083468934	5.88353194590211	6.60370024609272	6.40276198990253
8.64305441447364	7.17023890070971	6.01474041094465	8.67359944376452	4.27898611334949	5.16212481832201	4.57386005634869	5.86627068574947	4.5257881440785
8.39396404785171	7.17023890070971	6.78006129347695	5.39092496348153	5.2590746103951	5.70593091019552	5.2103750244629	5.86627068574947	4.73647316455464
11.9242374046217	11.750876426607	12.5487240105234	14.8126211431213	15.3313298854104	14.6626584365893	15.3869186425929	14.5713311152013	15.4510556078725
9.04047017648237	8.06957972789789	8.18426142075496	6.53431080308923	6.70569067667987	8.051479193818	6.41703602765579	7.74158326758163	5.97448449447992
10.3994792717014	10.2327604947253	11.5533909561489	8.57042369423329	8.41106680346987	9.04324149758461	8.58805720019983	8.80587857288673	8.22067418663007
11.550233941254	11.6141853388225	12.2735002417757	14.3459419975813	14.1360162213337	13.7984747928766	13.9312941567166	13.0001359837469	13.8473918139347
11.4879132028718	11.1034360708713	12.1496811467317	15.1951196102076	14.6285460977777	14.5399584592764	15.1364710345022	14.4586379643001	14.8775009088207
8.09270252355074	8.06957972789789	7.64665676912195	5.18281062568484	4.85070485994618	6.40910456564505	5.2103750244629	6.60370024609272	4.92027492014472
11.5804130099895	11.750876426607	12.076004947343	14.97570267977	13.5495612647042	13.2153239302348	13.9470640817106	12.7377851336578	13.6342088790564
7.19181496946814	6.35265971056891	6.78006129347695	5.87943599472992	5.5769872137311	4.27898611334949	4.2789861133495	4.27898611334949	5.59663269483671
7.71146473274943	6.35265971056891	6.78006129347695	4.64673714799135	4.85070485994618	6.09994138115979	4.57386005634869	6.60370024609272	4.92027492014472
7.71146473274943	7.17023890070971	7.64665676912195	5.18281062568484	5.83733840260013	5.70593091019552	4.81857233386328	4.27898611334949	5.22973058259938
7.19181496946814	6.35265971056891	6.01474041094465	5.18281062568484	4.27898611334949	5.16212481832201	5.02773357673861	5.86627068574947	4.92027492014472
8.85540364274498	10.374931929594	9.13529608841117	6.44379734990647	6.94556667127844	6.66356584988909	6.74771424813053	7.982640013423	5.79789364930716
7.71146473274943	7.17023890070971	7.27747183366069	4.9395310757474	5.2590746103951	4.27898611334949	4.81857233386328	4.27898611334949	4.5257881440785
9.60759303564709	8.61936555544386	10.4736762058906	12.5506850209666	16.1828746815158	15.7136377424968	15.6242181370091	14.9504642191176	16.3395732999493
7.71146473274943	7.17023890070971	7.94035710340695	9.63888997773222	13.3861610876825	12.8872809249791	13.092831446981	12.3539172557757	13.3593191864144
7.19181496946814	7.17023890070971	7.64665676912195	5.39092496348153	4.85070485994618	5.70593091019552	4.81857233386328	6.60370024609272	4.92027492014472
6.37168986353303	7.17023890070971	6.78006129347695	4.27898611334949	5.2590746103951	4.27898611334949	5.65051401468394	4.27898611334949	4.73647316455464
6.37168986353303	6.35265971056891	7.27747183366069	5.39092496348153	5.2590746103951	5.16212481832201	4.81857233386328	5.86627068574947	4.73647316455464
10.8594112304129	10.732807329893	11.6171160709905	13.4192003588567	13.5104132724362	13.3505233947301	13.6488095572773	13.1248105879423	14.0374483103187
7.71146473274943	7.17023890070971	7.27747183366069	6.13220659956056	5.2590746103951	6.09994138115979	4.81857233386328	7.74158326758163	5.36267180865562
8.85540364274498	9.01648776348621	9.24693699745615	4.9395310757474	4.85070485994618	5.16212481832201	4.2789861133495	4.27898611334949	5.79789364930716
7.19181496946814	7.17023890070971	7.27747183366069	4.9395310757474	5.2590746103951	5.16212481832201	5.02773357673861	4.27898611334949	4.92027492014472
7.19181496946814	7.17023890070971	6.01474041094465	4.9395310757474	5.2590746103951	5.70593091019552	4.81857233386328	5.86627068574947	4.92027492014472
9.60759303564709	9.46109411519803	9.9869467171928	13.1956251834837	12.6031425079322	11.8878560847669	12.944411282557	11.8446918454041	12.3145557100336
7.19181496946814	4.27898611334949	6.78006129347695	7.42289776090372	8.32873731897613	8.29681040746537	9.19805602619739	8.80587857288673	8.64287668136863
11.6099736904671	10.5649381305884	11.9496892092176	14.0823173602281	15.2014393876656	14.689757453198	15.7716061295728	14.781314624097	15.9476094879312
9.20447310763018	9.18039121979437	9.5378281044059	14.3984729532966	13.5220380694924	13.4531976744821	14.0573531644086	13.1121829130096	13.8234408363311
7.71146473274943	7.17023890070971	7.27747183366069	5.18281062568484	5.5769872137311	6.09994138115979	4.2789861133495	7.08932587024281	4.92027492014472
9.82484763479452	10.1560505191674	9.13529608841117	7.04596197662855	6.94556667127844	8.21957765670025	6.86132803114981	7.08932587024281	6.20445749975156
8.39396404785171	7.68888157826658	9.44722848365016	11.1074633638787	10.326945166739	10.3420989282032	10.7545538558403	9.56778087001614	11.6089518072124
7.71146473274943	7.17023890070971	6.01474041094465	4.9395310757474	4.85070485994618	5.16212481832201	4.57386005634869	6.60370024609272	4.73647316455464
7.19181496946814	7.68888157826658	7.27747183366069	4.9395310757474	5.2590746103951	6.09994138115979	4.81857233386328	5.86627068574947	4.73647316455464
10.1805386978695	10.0750315894779	11.0051921701428	12.3781221710808	12.7781525656962	12.4451292269441	12.6740108424303	12.18332007848	12.7420138095656
7.19181496946814	6.35265971056891	7.27747183366069	9.82072854743065	11.0657911641096	10.3602043021519	10.8122102973176	9.49182719664377	10.5340313229109
11.550233941254	11.2944890866617	11.4637942355215	11.1617139919147	9.24015464349404	9.36351639374137	10.1064833980094	9.56778087001614	9.89769704373381
7.19181496946814	4.27898611334949	6.78006129347695	4.9395310757474	4.85070485994618	5.70593091019552	4.81857233386328	4.27898611334949	5.22973058259938
11.7756457304313	11.6141853388225	12.1206605905267	16.3193061220311	15.2619652366523	15.7402364997255	16.6579373070382	15.7947132731304	16.5987129004432
7.71146473274943	6.35265971056891	8.18426142075496	9.10130536556032	8.82554029487014	8.50642335559997	9.54270916499222	8.53021229583447	9.26075338348558
7.19181496946814	6.35265971056891	6.01474041094465	4.9395310757474	5.2590746103951	5.70593091019552	4.57386005634869	6.60370024609272	4.73647316455464
6.37168986353303	4.27898611334949	6.78006129347695	9.52208979125798	7.88599011044916	7.75570511900086	4.2789861133495	4.27898611334949	4.27898611334949
8.09270252355074	6.35265971056891	6.01474041094465	6.61947921360303	4.27898611334949	4.27898611334949	4.2789861133495	4.27898611334949	4.27898611334949
10.8093234644793	9.32755891578442	9.77979391909857	9.73744325820144	7.82723165745601	8.051479193818	8.74432941974438	7.08932587024281	8.43211505886083
8.09270252355074	4.27898611334949	7.27747183366069	7.3747138986638	8.82554029487014	9.28986401160121	9.62545062205267	8.18912656382883	9.51758462460193
7.19181496946814	6.35265971056891	7.27747183366069	6.53431080308923	4.85070485994618	4.27898611334949	4.81857233386328	4.27898611334949	6.40276198990253
8.39396404785171	7.68888157826658	8.73676571166146	12.3596740037303	12.2970287471783	11.6729165911867	11.8905667509743	11.271125125369	11.8144298518412
7.71146473274943	7.68888157826658	6.78006129347695	10.5085095984546	10.020983319706	9.65508233965581	9.58467298582959	8.18912656382883	9.95673100653926
7.19181496946814	4.27898611334949	6.78006129347695	5.18281062568484	4.85070485994618	6.09994138115979	4.57386005634869	5.86627068574947	4.73647316455464
4.27898611334949	6.35265971056891	6.78006129347695	5.57276797412154	5.5769872137311	5.70593091019552	4.57386005634869	5.86627068574947	4.5257881440785
7.71146473274943	7.17023890070971	6.01474041094465	4.9395310757474	5.2590746103951	5.70593091019552	4.57386005634869	5.86627068574947	4.92027492014472
6.37168986353303	7.17023890070971	6.78006129347695	5.18281062568484	5.2590746103951	6.09994138115979	4.81857233386328	6.60370024609272	4.73647316455464
11.043995873733	10.8831636698058	11.8993159883434	12.7385030431601	16.4533639142371	15.7557070591535	15.6507580030454	15.018021805137	16.2364114708437
6.37168986353303	6.35265971056891	4.27898611334949	6.34722276927917	9.96757194615489	9.50041828431628	9.41826916160193	9.32675655725327	9.93019645297215
7.19181496946814	4.27898611334949	6.78006129347695	6.01135013556967	4.85070485994618	5.16212481832201	4.81857233386328	5.86627068574947	4.5257881440785
7.71146473274943	6.35265971056891	6.01474041094465	4.9395310757474	5.5769872137311	5.70593091019552	4.81857233386328	5.86627068574947	5.08328410866345
8.09270252355074	7.68888157826658	7.64665676912195	4.64673714799135	4.85070485994618	6.09994138115979	4.57386005634869	6.60370024609272	4.5257881440785
7.71146473274943	8.37050490783093	8.18426142075496	5.18281062568484	6.057811180424	6.87980327118146	5.37247118347666	7.45200638055862	5.79789364930716
8.09270252355074	8.37050490783093	6.78006129347695	5.18281062568484	5.5769872137311	5.70593091019552	5.51818047025586	4.27898611334949	4.92027492014472
8.64305441447364	8.06957972789789	6.78006129347695	6.53431080308923	5.2590746103951	5.70593091019552	5.02773357673861	5.86627068574947	5.36267180865562
7.19181496946814	7.17023890070971	6.01474041094465	4.9395310757474	6.24901484763208	5.16212481832201	5.2103750244629	5.86627068574947	4.92027492014472
4.27898611334949	7.68888157826658	6.78006129347695	7.60099120726122	4.85070485994618	5.16212481832201	4.57386005634869	4.27898611334949	4.73647316455464
9.35172097963401	9.69597570623462	9.0142859124034	10.9924296489425	6.94556667127844	7.51835902790601	7.47496359347408	7.982640013423	7.15545683970782
11.0866743990147	10.5649381305884	11.3180148731794	14.2853297878789	10.3993244012226	9.94627167848386	5.2103750244629	6.60370024609272	6.27363223328529
10.8594112304129	10.5649381305884	11.3180148731794	12.6962433835414	12.5011117423353	11.9369353540713	12.5428505011326	12.1216564232076	13.0344493350316
7.19181496946814	7.68888157826658	6.01474041094465	9.75637104101571	10.1222165549772	9.59519136495723	10.4485392849853	9.70865170094133	10.0134440062645
9.48532217578517	9.01648776348621	10.6866666879865	12.6310792239372	12.2134607137988	12.0075589537291	12.4056034322146	11.4423148391466	12.5383601919618
9.20447310763018	9.8979172178441	10.1680554953318	12.4202720769449	12.6526316203148	12.170328706653	12.8208137051661	11.3592576583126	12.5286649785241
7.19181496946814	6.35265971056891	6.01474041094465	5.39092496348153	4.27898611334949	5.16212481832201	4.81857233386328	5.86627068574947	4.92027492014472
4.27898611334949	4.27898611334949	6.78006129347695	7.93589337160201	9.40993856713299	9.17181623274465	8.41277796453917	7.982640013423	8.25528953290175
10.4656506194511	10.1560505191674	11.5092880202316	13.2666564309217	12.8069476698419	12.4408820595003	13.0380035967865	12.5256303273199	14.0358936349176
7.19181496946814	6.35265971056891	6.01474041094465	7.32486499736937	5.5769872137311	4.27898611334949	4.2789861133495	5.86627068574947	4.27898611334949
11.043995873733	11.5556638634065	10.7257357083343	9.49979874547333	6.70569067667987	5.70593091019552	4.2789861133495	5.86627068574947	5.36267180865562
10.0136273028383	9.69597570623462	10.4270268886619	12.6702803490844	12.1519425038583	11.8626757964079	12.5127352195217	11.5016130021048	12.5875813137001
8.39396404785171	7.68888157826658	7.64665676912195	5.39092496348153	5.5769872137311	5.70593091019552	5.02773357673861	6.60370024609272	5.70076990491862
7.71146473274943	7.17023890070971	6.78006129347695	4.64673714799135	6.057811180424	5.70593091019552	5.02773357673861	5.86627068574947	4.73647316455464
6.37168986353303	6.35265971056891	4.27898611334949	10.6212169873592	10.3479981191209	10.3957473340938	11.2268860235158	10.8823448119494	11.2195381293353
8.09270252355074	4.27898611334949	7.27747183366069	6.53431080308923	5.5769872137311	4.27898611334949	4.2789861133495	4.27898611334949	4.73647316455464
9.35172097963401	9.58330970173929	10.3788186244315	10.4973017167344	7.99678097186968	8.57003250403136	8.12496675901877	7.982640013423	8.53431117250724
6.37168986353303	7.68888157826658	7.27747183366069	4.64673714799135	4.27898611334949	4.27898611334949	5.88353194590211	4.27898611334949	4.73647316455464
7.19181496946814	7.17023890070971	6.78006129347695	4.64673714799135	5.2590746103951	5.16212481832201	5.2103750244629	5.86627068574947	4.73647316455464
9.20447310763018	7.68888157826658	7.27747183366069	9.58696804285674	9.5067268137699	9.32716016377242	9.59292124061613	9.89710669360816	9.70455087673906
