MIMAT0015036	hsa-miR-3162;hsa-miR-3162-5p;
MIMAT0015048	hsa-miR-3173;hsa-miR-3173-3p;
MIMAT0015054	hsa-miR-3177;hsa-miR-3177-3p;
MIMAT0015064	hsa-miR-3184;hsa-miR-3184-5p;
MIMAT0015069	hsa-miR-3187;hsa-miR-3187-3p;
MIMAT0015071	hsa-miR-3189;hsa-miR-3189-3p;
MIMAT0015073	hsa-miR-3190-5p;hsa-miR-3190;hsa-miR-3190-5p;
MIMAT0015075	hsa-miR-3191;hsa-miR-3191-3p;
MIMAT0015076	hsa-miR-3192;hsa-miR-3192-5p;
MIMAT0015078	hsa-miR-3194;hsa-miR-3194-5p;
MI0014246	hsa-mir-3198;hsa-mir-3198-1;
MIMAT0004504	hsa-miR-31*;hsa-miR-31-3p;
MIMAT0000089	hsa-miR-31;hsa-miR-31-5p;
MIMAT0015085	hsa-miR-3200;hsa-miR-3200-3p;
MI0000542	hsa-mir-320;hsa-mir-320a;
MIMAT0000510	hsa-miR-320;hsa-miR-320a;hsa-miR-320a-3p;
MIMAT0004696	hsa-miR-323-5p;hsa-miR-323a-5p;
MIMAT0000755	hsa-miR-323;hsa-miR-323-3p;hsa-miR-323a-3p;
MI0000807	hsa-mir-323;hsa-mir-323a;
MIMAT0000752	hsa-miR-328;hsa-miR-328-3p;
MIMAT0001629	hsa-miR-329;hsa-miR-329-3p;
MIMAT0004505	hsa-miR-32*;hsa-miR-32-3p;
MIMAT0000090	hsa-miR-32;hsa-miR-32-5p;
MIMAT0000751	hsa-miR-330;hsa-miR-330-3p;
MIMAT0000760	hsa-miR-331;hsa-miR-331-3p;
MIMAT0004703	hsa-miR-335*;hsa-miR-335-3p;
MIMAT0000765	hsa-miR-335;hsa-miR-335-5p;
MIMAT0000754	hsa-miR-337;hsa-miR-337-3p;
MIMAT0000763	hsa-miR-338;hsa-miR-338-3p;
MIMAT0000764	hsa-miR-339;hsa-miR-339-5p;
MIMAT0004506	hsa-miR-33a*;hsa-miR-33a-3p;
MIMAT0004811	hsa-miR-33b*;hsa-miR-33b-3p;
MIMAT0003301	hsa-miR-33b;hsa-miR-33b-5p;
MI0000091	hsa-mir-33;hsa-mir-33a;
MIMAT0000091	hsa-miR-33;hsa-miR-33a;hsa-miR-33a-5p;
MIMAT0004692	hsa-miR-340;hsa-miR-340-5p;
MIMAT0000750	hsa-miR-340;hsa-miR-340*;hsa-miR-340-3p;
MIMAT0000753	hsa-miR-342;hsa-miR-342-3p;
MIMAT0000772	hsa-miR-345;hsa-miR-345-5p;
MIMAT0004557	hsa-miR-34a*;hsa-miR-34a-3p;
MIMAT0000255	hsa-miR-34a;hsa-miR-34a-5p;
MIMAT0004676	hsa-miR-34b;hsa-miR-34b-3p;
MIMAT0000685	hsa-miR-34b;hsa-miR-34b*;hsa-miR-34b-5p;
MIMAT0000686	hsa-miR-34c;hsa-miR-34c-5p;
MI0000268	hsa-mir-34;hsa-mir-34a;
MIMAT0019828	hsa-miR-3529;hsa-miR-3529-5p;
MIMAT0019814	hsa-miR-3545-3p;hsa-miR-203b-3p;
MIMAT0019813	hsa-miR-3545-5p;hsa-miR-203b-5p;
MI0017343	hsa-mir-3545;hsa-mir-203b;
MIMAT0019877	hsa-miR-3591-3p;hsa-miR-122b-3p;
MIMAT0019876	hsa-miR-3591-5p;hsa-miR-122b-5p;
MI0017383	hsa-mir-3591;hsa-mir-122b;
MIMAT0017983	hsa-miR-3606;hsa-miR-3606-5p;
MIMAT0017997	hsa-miR-3617;hsa-miR-3617-5p;
MIMAT0017999	hsa-miR-3619;hsa-miR-3619-5p;
MIMAT0000703	hsa-miR-361;hsa-miR-361-5p;
MIMAT0018001	hsa-miR-3620;hsa-miR-3620-3p;
MIMAT0000705	hsa-miR-362;hsa-miR-362-5p;
MIMAT0000707	hsa-miR-363;hsa-miR-363-3p;
MIMAT0003385	hsa-miR-363*;hsa-miR-363-5p;
MI0016048	hsa-mir-3648;hsa-mir-3648-1;
MI0000767	hsa-mir-365-1;hsa-mir-365a;
MI0000769	hsa-mir-365-2;hsa-mir-365b;
MIMAT0018073	hsa-miR-3653;hsa-miR-3653-3p;
MIMAT0000710	hsa-miR-365;hsa-miR-365a-3p;
MIMAT0009199	hsa-miR-365*;hsa-miR-365a-5p;
MIMAT0018086	hsa-miR-3664;hsa-miR-3664-5p;
MI0016071	hsa-mir-3670;hsa-mir-3670-1;
MIMAT0018100	hsa-miR-3676;hsa-miR-3676-3p;
MIMAT0018101	hsa-miR-3677;hsa-miR-3677-3p;
MIMAT0000719	hsa-miR-367;hsa-miR-367-3p;
MIMAT0004686	hsa-miR-367*;hsa-miR-367-5p;
MI0016081	hsa-mir-3680;hsa-mir-3680-1;
MIMAT0018107	hsa-miR-3680*;hsa-miR-3680-3p;
MIMAT0018106	hsa-miR-3680;hsa-miR-3680-5p;
MIMAT0018109	hsa-miR-3681*;hsa-miR-3681-3p;
MIMAT0018108	hsa-miR-3681;hsa-miR-3681-5p;
MIMAT0018110	hsa-miR-3682;hsa-miR-3682-3p;
MI0016088	hsa-mir-3687;hsa-mir-3687-1;
MI0016089	hsa-mir-3688;hsa-mir-3688-1;
MIMAT0018116	hsa-miR-3688;hsa-miR-3688-3p;
MIMAT0018181	hsa-miR-3689b*;hsa-miR-3689b-3p;
MIMAT0018180	hsa-miR-3689b;hsa-miR-3689b-5p;
MI0000776	hsa-mir-368;hsa-mir-376c;
MIMAT0000720	hsa-miR-368;hsa-miR-376c;hsa-miR-376c-3p;
MI0016091	hsa-mir-3690;hsa-mir-3690-1;
MIMAT0018120	hsa-miR-3691;hsa-miR-3691-5p;
MIMAT0018122	hsa-miR-3692;hsa-miR-3692-3p;
MIMAT0018121	hsa-miR-3692*;hsa-miR-3692-5p;
MIMAT0000721	hsa-miR-369;hsa-miR-369-3p;
MIMAT0000722	hsa-miR-370;hsa-miR-370-3p;
MIMAT0004687	hsa-miR-371-5p;hsa-miR-371a-5p;
MIMAT0000723	hsa-miR-371;hsa-miR-371-3p;hsa-miR-371a-3p;
MI0000779	hsa-mir-371;hsa-mir-371a;
MIMAT0000724	hsa-miR-372;hsa-miR-372-3p;
MIMAT0000726	hsa-miR-373;hsa-miR-373-3p;
MIMAT0000725	hsa-miR-373*;hsa-miR-373-5p;
MIMAT0004688	hsa-miR-374a*;hsa-miR-374a-3p;
MIMAT0004956	hsa-miR-374b*;hsa-miR-374b-3p;
MIMAT0004955	hsa-miR-374b;hsa-miR-374b-5p;
MIMAT0018443	hsa-miR-374c;hsa-miR-374c-5p;
MI0000782	hsa-mir-374;hsa-mir-374a;
MIMAT0000727	hsa-miR-374;hsa-miR-374a;hsa-miR-374a-5p;
MIMAT0000728	hsa-miR-375;hsa-miR-375-3p;
MI0000784	hsa-mir-376a;hsa-mir-376a-1;
MIMAT0000729	hsa-miR-376a;hsa-miR-376a-3p;
MIMAT0003386	hsa-miR-376a*;hsa-miR-376a-5p;
MIMAT0002172	hsa-miR-376b;hsa-miR-376b-3p;
MIMAT0000730	hsa-miR-377;hsa-miR-377-3p;
MIMAT0004689	hsa-miR-377*;hsa-miR-377-5p;
MI0000786	hsa-mir-378;hsa-mir-378a;
MIMAT0000731	hsa-miR-378;hsa-miR-378*;hsa-miR-378a-5p;
MIMAT0004690	hsa-miR-379*;hsa-miR-379-3p;
MIMAT0000733	hsa-miR-379;hsa-miR-379-5p;
MIMAT0000735	hsa-miR-380-3p;hsa-miR-380;hsa-miR-380-3p;
MIMAT0000734	hsa-miR-380-5p;hsa-miR-380*;hsa-miR-380-5p;
MIMAT0000736	hsa-miR-381;hsa-miR-381-3p;
MIMAT0000737	hsa-miR-382;hsa-miR-382-5p;
MIMAT0000738	hsa-miR-383;hsa-miR-383-5p;
MIMAT0018186	hsa-miR-3912;hsa-miR-3912-3p;
MIMAT0018187	hsa-miR-3913;hsa-miR-3913-5p;
MIMAT0018197	hsa-miR-3922;hsa-miR-3922-3p;
MIMAT0018200	hsa-miR-3925;hsa-miR-3925-5p;
MIMAT0018202	hsa-miR-3927;hsa-miR-3927-3p;
MIMAT0018205	hsa-miR-3928;hsa-miR-3928-3p;
MIMAT0018349	hsa-miR-3934;hsa-miR-3934-5p;
MIMAT0018356	hsa-miR-3940;hsa-miR-3940-3p;
MIMAT0018358	hsa-miR-3942;hsa-miR-3942-5p;
MIMAT0018360	hsa-miR-3944;hsa-miR-3944-3p;
MIMAT0002171	hsa-miR-410;hsa-miR-410-3p;
MIMAT0004813	hsa-miR-411*;hsa-miR-411-3p;
MIMAT0003329	hsa-miR-411;hsa-miR-411-5p;
MIMAT0002170	hsa-miR-412;hsa-miR-412-3p;
MIMAT0000732	hsa-miR-422b;hsa-miR-378;hsa-miR-378a-3p;
MIMAT0001340	hsa-miR-423;hsa-miR-423-3p;
MIMAT0004749	hsa-miR-424*;hsa-miR-424-3p;
MIMAT0001341	hsa-miR-424;hsa-miR-424-5p;
MIMAT0003393	hsa-miR-425-5p;hsa-miR-425;hsa-miR-425-5p;
MIMAT0001343	hsa-miR-425;hsa-miR-425-3p;hsa-miR-425*;hsa-miR-425-3p;
MIMAT0004757	hsa-miR-431*;hsa-miR-431-3p;
MIMAT0001625	hsa-miR-431;hsa-miR-431-5p;
MIMAT0002815	hsa-miR-432*;hsa-miR-432-3p;
MIMAT0002814	hsa-miR-432;hsa-miR-432-5p;
MIMAT0001627	hsa-miR-433;hsa-miR-433-3p;
MIMAT0020956	hsa-miR-4433-5p;hsa-miR-4433a-5p;
MIMAT0018949	hsa-miR-4433;hsa-miR-4433-3p;hsa-miR-4433a-3p;
MI0016773	hsa-mir-4433;hsa-mir-4433a;
MI0017425	hsa-mir-4436b;hsa-mir-4436b-1;
MI0016787	hsa-mir-4444;hsa-mir-4444-1;
MIMAT0018964	hsa-miR-4445*;hsa-miR-4445-3p;
MIMAT0018963	hsa-miR-4445;hsa-miR-4445-5p;
MI0016843	hsa-mir-4482;hsa-mir-4482-1;hsa-mir-4482;
MIMAT0019016	hsa-miR-4482;hsa-miR-4482-5p;
MIMAT0019019	hsa-miR-4485;hsa-miR-4485-3p;
MIMAT0009203	hsa-miR-449b*;hsa-miR-449b-3p;
MIMAT0003327	hsa-miR-449b;hsa-miR-449b-5p;
MIMAT0013771	hsa-miR-449c*;hsa-miR-449c-3p;
MIMAT0010251	hsa-miR-449c;hsa-miR-449c-5p;
MI0001648	hsa-mir-449;hsa-mir-449a;
MIMAT0001541	hsa-miR-449;hsa-miR-449a;
MI0003187	hsa-mir-450-2;hsa-mir-450a-2;
MIMAT0022700	hsa-miR-450a-3p;hsa-miR-450a-1-3p;
MI0001652	hsa-mir-450;hsa-mir-450-1;hsa-mir-450a-1;
MIMAT0001545	hsa-miR-450;hsa-miR-450a;hsa-miR-450a-5p;
MI0001729	hsa-mir-451;hsa-mir-451a;
MIMAT0001631	hsa-miR-451;hsa-miR-451a;
MIMAT0019057	hsa-miR-4520a-3p;hsa-miR-4520-3p;
MIMAT0019235	hsa-miR-4520a-5p;hsa-miR-4520-5p;
MI0016886	hsa-mir-4520a;hsa-mir-4520-1;
MIMAT0020300	hsa-miR-4520b-3p;hsa-miR-4520-2-3p;
MI0017358	hsa-mir-4520b;hsa-mir-4520-2;
MI0016891	hsa-mir-4524;hsa-mir-4524a;
MIMAT0019063	hsa-miR-4524*;hsa-miR-4524a-3p;
MIMAT0019062	hsa-miR-4524;hsa-miR-4524a-5p;
MIMAT0001636	hsa-miR-452*;hsa-miR-452-3p;
MIMAT0001635	hsa-miR-452;hsa-miR-452-5p;
MI0016906	hsa-mir-4536;hsa-mir-4536-1;
MIMAT0019078	hsa-miR-4536;hsa-miR-4536-5p;
MIMAT0001630	hsa-miR-453;hsa-miR-323b-5p;
MIMAT0003885	hsa-miR-454-3p;hsa-miR-454;hsa-miR-454-3p;
MIMAT0003884	hsa-miR-454-5p;hsa-miR-454*;hsa-miR-454-5p;
MIMAT0003150	hsa-miR-455;hsa-miR-455-5p;
MIMAT0019688	hsa-miR-4632;hsa-miR-4632-3p;
MIMAT0019742	hsa-miR-4666-3p;hsa-miR-4666a-3p;
MIMAT0019741	hsa-miR-4666-5p;hsa-miR-4666a-5p;
MI0017296	hsa-mir-4666;hsa-mir-4666a;
MIMAT0019874	hsa-miR-4743;hsa-miR-4743-5p;
MIMAT0019887	hsa-miR-4750;hsa-miR-4750-5p;
MIMAT0002173	hsa-miR-483;hsa-miR-483-3p;
MI0002470	hsa-mir-486;hsa-mir-486-1;
MIMAT0002177	hsa-miR-486;hsa-miR-486-5p;
MIMAT0003180	hsa-miR-487b;hsa-miR-487b-3p;
MI0002471	hsa-mir-487;hsa-mir-487a;
MIMAT0002178	hsa-miR-487;hsa-miR-487a;hsa-miR-487a-3p;
MIMAT0004763	hsa-miR-488;hsa-miR-488-3p;
MIMAT0002804	hsa-miR-488;hsa-miR-488*;hsa-miR-488-5p;
MIMAT0002805	hsa-miR-489;hsa-miR-489-3p;
MIMAT0002806	hsa-miR-490;hsa-miR-490-3p;
MIMAT0002807	hsa-miR-491;hsa-miR-491-5p;
MIMAT0003161	hsa-miR-493-3p;hsa-miR-493;hsa-miR-493-3p;
MIMAT0002813	hsa-miR-493;hsa-miR-493-5p;hsa-miR-493*;hsa-miR-493-5p;
MIMAT0002816	hsa-miR-494;hsa-miR-494-3p;
MIMAT0002817	hsa-miR-495;hsa-miR-495-3p;
MIMAT0004768	hsa-miR-497*;hsa-miR-497-3p;
MIMAT0002820	hsa-miR-497;hsa-miR-497-5p;
MIMAT0002824	hsa-miR-498;hsa-miR-498-5p;
MIMAT0004772	hsa-miR-499-3p;hsa-miR-499a-3p;
MIMAT0019898	hsa-miR-499a-3p;hsa-miR-499b-3p;
MIMAT0019897	hsa-miR-499a-5p;hsa-miR-499b-5p;
MI0017396	hsa-mir-499a;hsa-mir-499b;
MIMAT0002870	hsa-miR-499;hsa-miR-499-5p;hsa-miR-499a-5p;
MI0003183	hsa-mir-499;hsa-mir-499a;
MIMAT0016925	hsa-miR-500b;hsa-miR-500b-5p;
MI0003184	hsa-mir-500;hsa-mir-500a;
MIMAT0004773	hsa-miR-500;hsa-miR-500a;hsa-miR-500a-5p;
MIMAT0002871	hsa-miR-500;hsa-miR-500*;hsa-miR-500a*;hsa-miR-500a-3p;
MIMAT0002872	hsa-miR-501;hsa-miR-501-5p;
MIMAT0002873	hsa-miR-502;hsa-miR-502-5p;
MIMAT0002874	hsa-miR-503;hsa-miR-503-5p;
MIMAT0002875	hsa-miR-504;hsa-miR-504-5p;
MIMAT0002876	hsa-miR-505;hsa-miR-505-3p;
MIMAT0004776	hsa-miR-505*;hsa-miR-505-5p;
MIMAT0002878	hsa-miR-506;hsa-miR-506-3p;
MIMAT0021080	hsa-miR-5088;hsa-miR-5088-5p;
MIMAT0021081	hsa-miR-5089;hsa-miR-5089-5p;
MIMAT0002880	hsa-miR-508;hsa-miR-508-3p;
MI0003196	hsa-mir-509;hsa-mir-509-1;
MIMAT0002881	hsa-miR-509;hsa-miR-509-3p;
MIMAT0002882	hsa-miR-510;hsa-miR-510-5p;
MI0003127	hsa-mir-511-1;hsa-mir-511;
MIMAT0002808	hsa-miR-511;hsa-miR-511-5p;
MI0003191	hsa-mir-513-1;hsa-mir-513a-1;
MI0003192	hsa-mir-513-2;hsa-mir-513a-2;
MIMAT0004777	hsa-miR-513-3p;hsa-miR-513a-3p;
MIMAT0005788	hsa-miR-513b;hsa-miR-513b-5p;
MIMAT0005789	hsa-miR-513c;hsa-miR-513c-5p;
MIMAT0002877	hsa-miR-513;hsa-miR-513-5p;hsa-miR-513a-5p;
MI0003198	hsa-mir-514-1;hsa-mir-514a-1;
MI0003199	hsa-mir-514-2;hsa-mir-514a-2;
MI0003200	hsa-mir-514-3;hsa-mir-514a-3;
MIMAT0002883	hsa-miR-514;hsa-miR-514a-3p;
MI0003180	hsa-mir-516-1;hsa-mir-516a-1;
MI0003181	hsa-mir-516-2;hsa-mir-516a-2;
MI0003167	hsa-mir-516-3;hsa-mir-516b-2;
MIMAT0002860	hsa-miR-516-3p;hsa-miR-516b*;hsa-miR-516a-3p;hsa-miR-516b*;hsa-miR-516a-3p;hsa-miR-516b*;hsa-miR-516b-3p;
MI0003172	hsa-mir-516-4;hsa-mir-516b-1;
MIMAT0002859	hsa-miR-516-5p;hsa-miR-516b;hsa-miR-516b-5p;
MIMAT0002852	hsa-miR-517a;hsa-miR-517a-3p;
MIMAT0002857	hsa-miR-517b;hsa-miR-517b-3p;
MIMAT0002866	hsa-miR-517c;hsa-miR-517c-3p;
MIMAT0002851	hsa-miR-517*;hsa-miR-517-5p;
MIMAT0021120	hsa-miR-5189;hsa-miR-5189-5p;
MIMAT0002863	hsa-miR-518a;hsa-miR-518a-3p;
MIMAT0002848	hsa-miR-518c;hsa-miR-518c-3p;
MIMAT0002847	hsa-miR-518c*;hsa-miR-518c-5p;
MIMAT0002864	hsa-miR-518d;hsa-miR-518d-3p;
MIMAT0002861	hsa-miR-518e;hsa-miR-518e-3p;
MIMAT0005450	hsa-miR-518e*;hsa-miR-518e-5p;
MIMAT0002842	hsa-miR-518f;hsa-miR-518f-3p;
MIMAT0002841	hsa-miR-518f*;hsa-miR-518f-5p;
MIMAT0002869	hsa-miR-519a;hsa-miR-519a-3p;
MIMAT0005452	hsa-miR-519a*;hsa-miR-519a-5p;
MIMAT0002837	hsa-miR-519b;hsa-miR-519b-3p;
MIMAT0002832	hsa-miR-519c;hsa-miR-519c-3p;
MIMAT0002853	hsa-miR-519d;hsa-miR-519d-3p;
MIMAT0002829	hsa-miR-519e;hsa-miR-519e-3p;
MIMAT0002828	hsa-miR-519e*;hsa-miR-519e-5p;
MIMAT0002834	hsa-miR-520a;hsa-miR-520a-3p;
MIMAT0002833	hsa-miR-520a*;hsa-miR-520a-5p;
MIMAT0002843	hsa-miR-520b;hsa-miR-520b-3p;
MIMAT0002846	hsa-miR-520c;hsa-miR-520c-3p;
MIMAT0002856	hsa-miR-520d;hsa-miR-520d-3p;
MIMAT0002855	hsa-miR-520d*;hsa-miR-520d-5p;
MIMAT0002825	hsa-miR-520e;hsa-miR-520e-3p;
MIMAT0002830	hsa-miR-520f;hsa-miR-520f-3p;
MIMAT0002858	hsa-miR-520g;hsa-miR-520g-3p;
MIMAT0002868	hsa-miR-522;hsa-miR-522-3p;
MIMAT0005451	hsa-miR-522*;hsa-miR-522-5p;
MIMAT0002840	hsa-miR-523;hsa-miR-523-3p;
MIMAT0005449	hsa-miR-523*;hsa-miR-523-5p;
MIMAT0002850	hsa-miR-524;hsa-miR-524-3p;
MIMAT0002849	hsa-miR-524*;hsa-miR-524-5p;
MIMAT0002839	hsa-miR-525*;hsa-miR-525-3p;
MIMAT0002838	hsa-miR-525;hsa-miR-525-5p;
MIMAT0002845	hsa-miR-526a;hsa-miR-526a-5p;
MIMAT0002836	hsa-miR-526b*;hsa-miR-526b-3p;
MIMAT0002835	hsa-miR-526b;hsa-miR-526b-5p;
MIMAT0002831	hsa-miR-526c;hsa-miR-519c-5p;
MIMAT0002888	hsa-miR-532;hsa-miR-532-5p;
MIMAT0003163	hsa-miR-539;hsa-miR-539-5p;
MIMAT0004920	hsa-miR-541;hsa-miR-541-3p;
MIMAT0004919	hsa-miR-541*;hsa-miR-541-5p;
MI0003515	hsa-mir-544;hsa-mir-544a;
MIMAT0003164	hsa-miR-544;hsa-miR-544a;
MIMAT0003165	hsa-miR-545;hsa-miR-545-3p;
MIMAT0004785	hsa-miR-545*;hsa-miR-545-5p;
MIMAT0018946	hsa-miR-548ad;hsa-miR-548ad-3p;
MIMAT0018954	hsa-miR-548ae;hsa-miR-548ae-3p;
MIMAT0018972	hsa-miR-548ah;hsa-miR-548ah-5p;
MIMAT0003251	hsa-miR-548a;hsa-miR-548a-3p;
MIMAT0018990	hsa-miR-548aj;hsa-miR-548aj-3p;
MIMAT0019076	hsa-miR-548am;hsa-miR-548am-3p;
MIMAT0003254	hsa-miR-548b;hsa-miR-548b-3p;
MIMAT0003285	hsa-miR-548c;hsa-miR-548c-3p;
MIMAT0003323	hsa-miR-548d;hsa-miR-548d-3p;
MIMAT0005874	hsa-miR-548e;hsa-miR-548e-3p;
MIMAT0005895	hsa-miR-548f;hsa-miR-548f-3p;
MIMAT0005912	hsa-miR-548g;hsa-miR-548g-3p;
MIMAT0005928	hsa-miR-548h;hsa-miR-548h-5p;
MIMAT0005875	hsa-miR-548j;hsa-miR-548j-5p;
MIMAT0005919	hsa-miR-548o;hsa-miR-548o-3p;
MIMAT0015009	hsa-miR-548t;hsa-miR-548t-5p;
MIMAT0015081	hsa-miR-548x;hsa-miR-548x-3p;
MI0003679	hsa-mir-549;hsa-mir-549a;
MIMAT0003333	hsa-miR-549;hsa-miR-549a;hsa-miR-549a-3p;
MI0003600	hsa-mir-550-1;hsa-mir-550a-1;
MI0003601	hsa-mir-550-2;hsa-mir-550a-2;
MIMAT0018445	hsa-miR-550b;hsa-miR-550b-3p;
MIMAT0004800	hsa-miR-550;hsa-miR-550a;hsa-miR-550a-5p;
MIMAT0003257	hsa-miR-550;hsa-miR-550*;hsa-miR-550a*;hsa-miR-550a-3p;
MIMAT0003233	hsa-miR-551b;hsa-miR-551b-3p;
MIMAT0004794	hsa-miR-551b*;hsa-miR-551b-5p;
MIMAT0003215	hsa-miR-552;hsa-miR-552-3p;
MIMAT0003220	hsa-miR-556;hsa-miR-556-5p;
MIMAT0003225	hsa-miR-561;hsa-miR-561-3p;
MIMAT0022492	hsa-miR-5699;hsa-miR-5699-3p;
MIMAT0003235	hsa-miR-570;hsa-miR-570-3p;
MIMAT0003239	hsa-miR-574;hsa-miR-574-3p;
MIMAT0003241	hsa-miR-576;hsa-miR-576-5p;
MIMAT0003244	hsa-miR-579;hsa-miR-579-3p;
MIMAT0003245	hsa-miR-580;hsa-miR-580-3p;
MIMAT0003247	hsa-miR-582;hsa-miR-582-5p;
MIMAT0003249	hsa-miR-584;hsa-miR-584-5p;
MIMAT0003250	hsa-miR-585;hsa-miR-585-3p;
MIMAT0004799	hsa-miR-589;hsa-miR-589-5p;
MIMAT0003256	hsa-miR-589;hsa-miR-589*;hsa-miR-589-3p;
MIMAT0003258	hsa-miR-590;hsa-miR-590-5p;
MIMAT0004802	hsa-miR-593;hsa-miR-593-3p;
MIMAT0003261	hsa-miR-593;hsa-miR-593*;hsa-miR-593-5p;
MIMAT0003265	hsa-miR-597;hsa-miR-597-5p;
MIMAT0003266	hsa-miR-598;hsa-miR-598-3p;
MIMAT0003273	hsa-miR-605;hsa-miR-605-5p;
MI0020354	hsa-mir-6077-1;hsa-mir-6077;
MIMAT0003283	hsa-miR-615;hsa-miR-615-3p;
MIMAT0004805	hsa-miR-616;hsa-miR-616-3p;
MIMAT0003284	hsa-miR-616;hsa-miR-616*;hsa-miR-616-5p;
MIMAT0003288	hsa-miR-619;hsa-miR-619-3p;
MIMAT0004807	hsa-miR-624;hsa-miR-624-3p;
MIMAT0003293	hsa-miR-624;hsa-miR-624*;hsa-miR-624-5p;
MIMAT0004808	hsa-miR-625*;hsa-miR-625-3p;
MIMAT0003294	hsa-miR-625;hsa-miR-625-5p;
MIMAT0003296	hsa-miR-627;hsa-miR-627-5p;
MIMAT0003297	hsa-miR-628;hsa-miR-628-3p;
MIMAT0004810	hsa-miR-629;hsa-miR-629-5p;
MIMAT0003298	hsa-miR-629;hsa-miR-629*;hsa-miR-629-3p;
MIMAT0018444	hsa-miR-642b;hsa-miR-642b-3p;
MI0003657	hsa-mir-642;hsa-mir-642a;
MIMAT0003312	hsa-miR-642;hsa-miR-642a;hsa-miR-642a-5p;
MIMAT0022272	hsa-miR-644b-3p;hsa-miR-664b-3p;
MIMAT0022271	hsa-miR-644b-5p;hsa-miR-664b-5p;
MI0019134	hsa-mir-644b;hsa-mir-664b;
MI0003659	hsa-mir-644;hsa-mir-644a;
MIMAT0003314	hsa-miR-644;hsa-miR-644a;
MIMAT0003321	hsa-miR-651;hsa-miR-651-5p;
MIMAT0003322	hsa-miR-652;hsa-miR-652-3p;
MIMAT0003328	hsa-miR-653;hsa-miR-653-5p;
MIMAT0003330	hsa-miR-654;hsa-miR-654-5p;
MIMAT0003331	hsa-miR-655;hsa-miR-655-3p;
MIMAT0003332	hsa-miR-656;hsa-miR-656-3p;
MIMAT0003337	hsa-miR-659;hsa-miR-659-3p;
MIMAT0003338	hsa-miR-660;hsa-miR-660-5p;
MI0003672	hsa-mir-663;hsa-mir-663a;
MIMAT0003326	hsa-miR-663;hsa-miR-663a;
MIMAT0005949	hsa-miR-664;hsa-miR-664-3p;hsa-miR-664a-3p;
MIMAT0005948	hsa-miR-664*;hsa-miR-664-5p;hsa-miR-664a-5p;
MI0006442	hsa-mir-664;hsa-mir-664a;
MIMAT0003881	hsa-miR-668;hsa-miR-668-3p;
MIMAT0010357	hsa-miR-670;hsa-miR-670-5p;
MIMAT0003880	hsa-miR-671;hsa-miR-671-5p;
MI0022559	hsa-mir-6724;hsa-mir-6724-1;
MIMAT0006790	hsa-miR-675b;hsa-miR-675*;hsa-miR-675-3p;
MIMAT0004284	hsa-miR-675;hsa-miR-675-5p;
MIMAT0018204	hsa-miR-676;hsa-miR-676-3p;
MIMAT0018203	hsa-miR-676*;hsa-miR-676-5p;
MIMAT0004927	hsa-miR-708*;hsa-miR-708-3p;
MIMAT0004926	hsa-miR-708;hsa-miR-708-5p;
MI0022963	hsa-mir-7112-1;hsa-mir-7112;
MIMAT0004553	hsa-miR-7-1*;hsa-miR-7-1-3p;
MIMAT0004554	hsa-miR-7-2*;hsa-miR-7-2-3p;
MIMAT0004946	hsa-miR-744*;hsa-miR-744-3p;
MIMAT0004945	hsa-miR-744;hsa-miR-744-5p;
MIMAT0003879	hsa-miR-758;hsa-miR-758-3p;
MIMAT0003888	hsa-miR-766;hsa-miR-766-3p;
MIMAT0000252	hsa-miR-7;hsa-miR-7-5p;
MI0025905	hsa-mir-8069;hsa-mir-8069-1;
MIMAT0004953	hsa-miR-873;hsa-miR-873-5p;
MIMAT0004911	hsa-miR-874;hsa-miR-874-3p;
MIMAT0004950	hsa-miR-877*;hsa-miR-877-3p;
MIMAT0004949	hsa-miR-877;hsa-miR-877-5p;
MIMAT0004951	hsa-miR-887;hsa-miR-887-3p;
MIMAT0004917	hsa-miR-888*;hsa-miR-888-3p;
MIMAT0004916	hsa-miR-888;hsa-miR-888-5p;
MIMAT0004921	hsa-miR-889;hsa-miR-889-3p;
MIMAT0004902	hsa-miR-891a;hsa-miR-891a-5p;
MI0000092	hsa-mir-91-13;hsa-mir-91;
MI0000093	hsa-mir-92-13;hsa-mir-92-1;hsa-mir-92a-1;
MIMAT0004507	hsa-miR-92a-1*;hsa-miR-92a-1-5p;
MIMAT0004508	hsa-miR-92a-2*;hsa-miR-92a-2-5p;
MIMAT0003218	hsa-miR-92b;hsa-miR-92b-3p;
MIMAT0004792	hsa-miR-92b*;hsa-miR-92b-5p;
MIMAT0000092	hsa-miR-92;hsa-miR-92a;hsa-miR-92a-3p;
MI0000094	hsa-mir-92-X;hsa-mir-92-2;hsa-mir-92a-2;
MI0000095	hsa-mir-93-7.1;hsa-mir-93-1;hsa-mir-93;
MI0000096	hsa-mir-93-7.2;hsa-mir-93-2;
MIMAT0004980	hsa-miR-937;hsa-miR-937-3p;
MIMAT0004982	hsa-miR-939;hsa-miR-939-5p;
MIMAT0004509	hsa-miR-93*;hsa-miR-93-3p;
MIMAT0000093	hsa-miR-93;hsa-miR-93-5p;
MIMAT0004985	hsa-miR-942;hsa-miR-942-5p;
MI0000097	hsa-mir-95-4;hsa-mir-95;
MIMAT0000094	hsa-miR-95;hsa-miR-95-3p;
MI0000098	hsa-mir-96-7;hsa-mir-96;
