Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CILK1	0.188005363934663	6.09205392009976	2.32356790936839	0.0205089259796465	0.0312091691361394	-4.93599386554598
CD83	-0.358610939776449	3.93819998836021	-3.82946396632592	0.000143059628497869	0.000310607624880077	-0.213705371563222
GLP1R	0.784533238821138	-1.15838982850823	2.38658738122509	0.0173395317239351	0.0267187211981018	-3.81087743342606
BMP5	-3.16073556377592	-0.430309037928951	-8.08097151833002	4.03484681847359e-15	3.56571639895854e-14	23.6539892910391
RBM24	-0.676978997893026	2.78716573399848	-3.73964368301809	0.000203416272390439	0.000430462770149917	-0.371645511729474
BAG2	-0.333843083195031	5.41975554189977	-3.76033989505349	0.00018768664199588	0.000398990032994074	-0.632589546698568
RAB23	-0.856320618526584	4.88751176209605	-6.36865785755138	4.00304742110878e-10	1.8932748935429e-09	11.9570979219072
KHDRBS2	-1.03161006861967	-3.81671964131676	-5.386080025337	1.06511596622353e-07	3.6713907448884e-07	7.34521570091113
ASCC3	-0.344252354187689	5.87783892207656	-3.7685123484884	0.00018179700908075	0.000388124444008598	-0.618234367427823
BVES	-1.14231421211608	3.54434637777539	-8.78521442425345	1.9438613777456e-17	2.27518875080653e-16	28.5987632010417
WASF1	0.34944550573779	3.7045002423086	3.66240478219234	0.000273774209690555	0.000568476195937872	-0.670559730460032
GPLD1	-1.18131094436274	2.00396470868988	-11.7249695364246	1.60818107193646e-28	7.02677836342912e-27	53.9514429178667
CRYBG1	0.423212836620286	8.06257512286654	3.73357429132861	0.000208259592089472	0.000440029473700661	-0.713226959234674
SMAP1	-0.261111233959564	3.29357219908815	-2.27718885088548	0.0231545416981883	0.0348823880945221	-4.72799386930693
RPS12	0.315620109001568	10.2778130865687	3.47194947364712	0.000556929661866463	0.00110575394378985	-1.48916918101939
GMNN	-0.437519123704465	5.28649176420593	-3.09580375796491	0.00206183048497326	0.00372500804804322	-2.85824899446999
SOBP	-0.542627523212343	4.50244083644511	-4.39015495496354	1.35646166524081e-05	3.44246306858758e-05	1.91699939458558
NR2E1	1.58157437141519	-3.53646550188037	4.41909782957091	1.19231910721649e-05	3.05749665797913e-05	2.97580677801214
SNX3	-0.337895781408575	7.16715321367249	-5.0875122947789	4.97166454423587e-07	1.55600553846872e-06	5.0349586331273
HBS1L	-0.228306174923063	5.78141307980644	-5.62041676671051	3.01876813072387e-08	1.12044846157883e-07	7.73069598353908
TRIM38	-0.396962545194826	5.36928248136364	-3.76816915965682	0.000182040789487265	0.000388577331941002	-0.603523686310312
PEX7	0.238207122831044	4.75030099508359	3.6556341673271	0.000280926660879024	0.000582214772043657	-0.903501086602571
PERP	-0.567910064557259	8.15998051321086	-7.82556533691946	2.56959646125001e-14	2.06882002303132e-13	21.4753154346135
ARFGEF3	1.1605768355843	8.6574514386507	8.93299385109382	6.08627833152434e-18	7.58653049283815e-17	29.6552665140426
ADGRG6	-1.71344450389372	3.33817473278281	-11.6606370878552	2.9535418522089e-28	1.2419036596377e-26	53.2113652384238
EPM2A	-0.843012353660704	3.5012931395064	-12.652558581556	2.03253262233476e-32	1.59970740621963e-30	62.7515529431995
UNC93A	0.79344002020109	-1.09615693931039	3.25168415993562	0.00121684393648428	0.00228481569844839	-1.44965159016549
SLC22A2	-1.21590073136894	-2.50224483177791	-6.56770548596656	1.1764872336502e-10	5.98380706493667e-10	13.8104068904752
PHF1	-0.305569322504527	6.83870188227562	-4.82843489132554	1.78183376433893e-06	5.18297914204061e-06	3.79311664749778
CUTA	0.34007576075745	7.8239338131984	4.09940985477323	4.76112588889123e-05	0.000110987476103677	0.671630508816406
QKI	-0.565901056496414	6.06207133792626	-6.31950022843828	5.39090778781713e-10	2.50244105175118e-09	11.6428889366522
CCND3	-0.361489465091987	6.23703284284102	-5.82544076583397	9.65584615243355e-09	3.81326725826887e-08	8.83111324451342
BYSL	0.636147414334861	5.00201739195118	9.16524417304399	9.53906681022785e-19	1.29900124945145e-17	31.5675084876883
FAM120B	-0.196518653497285	6.2321819561883	-3.66913572368396	0.000266833570337199	0.000554908973001377	-0.981588551819044
GUCA1B	0.587348037703787	0.830827447796977	4.54732266381203	6.67539199482166e-06	1.77942820044334e-05	3.23868631580338
PRPH2	-1.47177679746177	-0.136353582704372	-9.89409035751044	2.28942064741454e-21	4.25901616802359e-20	37.7727898294677
PPP2R5D	-0.186672284717588	5.25371483603928	-2.15085654041289	0.0319185253653157	0.0468942987238658	-5.29214591778666
MRPL2	0.445538976055127	0.846149357172017	3.99370765560072	7.38044295479271e-05	0.000167036089583308	0.963587839398456
PTK7	0.272573639670187	7.5002387555945	2.30381845833283	0.0216013409469426	0.0327099226727596	-4.97288099013575
SRF	-0.604284285064113	7.01769703339826	-8.36332693673186	4.9451974979971e-16	4.87065825387988e-15	25.3106127237055
DNPH1	0.796690087475771	5.80150983184558	7.77172394675351	3.77419860173517e-14	2.98195691326283e-13	21.0696394504788
EXOC2	-0.10943055576413	5.33003076571875	-2.18875334468792	0.0290306477992241	0.0429547232681216	-5.21094337691128
GMDS	1.06454893081951	6.31740062389839	8.38818786363335	4.1000341804454e-16	4.08274287652138e-15	25.501479180669
IMPG1	0.729121896657493	-1.18929116431469	3.29353668173429	0.00105236016636351	0.0019945782838239	-1.31932707975438
TTK	1.16194217293542	2.063717640149	6.41613458723362	2.99751149760564e-10	1.44044799090419e-09	12.7907448776598
BTN2A1	-0.504176828255881	4.93794990549903	-9.59173915164668	2.90699952045055e-20	4.78446918392652e-19	34.9371225462255
LAMA4	-0.825184974404731	5.56426050767728	-6.55620908514593	1.26376339624433e-10	6.40119099797356e-10	13.0626959961519
TENT5A	-1.01242365757699	4.91606660164463	-8.3961379893586	3.86118068202771e-16	3.8587291201952e-15	25.5494143328628
CLIC5	-0.378910914318851	2.45707675884963	-2.58864432584324	0.00988800363863818	0.0159344938542065	-3.82381086644974
PRSS16	-1.58310929819526	2.93757003219394	-8.55062342902895	1.19270252194278e-16	1.26897760523513e-15	26.8464288361555
TBX18	-0.709433564199153	-1.87196849058991	-2.56831584106848	0.0104797925249703	0.0168043479981174	-3.41532012019171
PCDHB2	1.11977356387697	2.21440617902112	4.00721335752159	6.98221273997367e-05	0.00015878423415706	0.937216545181181
NUDT12	-0.361470199354666	5.06831910849231	-3.34672849476004	0.000873052896345222	0.00168172944168915	-2.04868208959517
CEP72	0.307661103226113	2.22451676568008	4.25952661277635	2.4061692543272e-05	5.87451702219712e-05	1.86114430489955
SEMA5A	-1.3510030442139	3.86681297748102	-10.3024701656225	6.79593138021431e-23	1.53383171849763e-21	40.9622231747529
HMGCS1	-0.679012248648608	5.85517516874759	-5.79315792005494	1.1580308546782e-08	4.51948596113761e-08	8.65565919783119
KIF20A	1.6298564273282	1.95551764322755	7.74475446754383	4.57215451737592e-14	3.5687111776022e-13	21.3534489305658
NNT	-0.930145276981573	5.79326197187549	-9.89304694552436	2.30980245538201e-21	4.29043185282608e-20	37.4114623226889
HSPA9	0.223849057701617	8.70329820817122	4.24505036791449	2.56164035655276e-05	6.21454659113907e-05	1.31395598416622
HBEGF	-0.624188691029159	4.50523170173372	-4.07689682103433	5.23129569666977e-05	0.000121032967912967	0.629373263112559
SLC4A9	-0.507498329156305	-3.5854317719571	-2.41780730309555	0.0159353528577893	0.024725674508775	-3.63035999623571
LOX	0.60811170676748	4.04004913935656	3.2937653324805	0.00105152110445976	0.0019932956801848	-1.93962221350699
TMCO6	0.167841356438912	3.61122091017611	2.75279740624333	0.00610222523833181	0.0101797719397062	-3.53412327677836
SPARC	-0.456150904424094	9.12228858190497	-3.24430715882098	0.0012481949833776	0.0023393891018028	-2.27256224342266
PCDHB15	-0.33938810286783	1.68447760765239	-3.17715413240774	0.00156997364576262	0.00289779561375127	-2.03595303444944
GRM6	-0.676230600361873	-1.27657941789477	-4.1397851029691	4.01681381600228e-05	9.47520461726725e-05	1.62777018649936
THG1L	-0.169562014984956	4.36421117425382	-3.12623819969072	0.00186323910860805	0.00339570280176483	-2.65037406643189
ARSB	-0.350612273677327	4.17569604557522	-4.51897875471745	7.59781909752262e-06	2.00744615621654e-05	2.53028607881254
CLINT1	-0.296655983259863	6.92206035884039	-3.98104277755721	7.77337256247139e-05	0.000175121960223897	0.192345377954676
THBS4	1.84115582990858	5.08445838614033	6.04447433743284	2.75202019152078e-09	1.16434541390393e-08	10.3501058881943
CNOT6	0.319118463510327	6.32297675630525	4.82876661430446	1.77898828542266e-06	5.1770825328747e-06	3.78912756567787
RASGRF2	-0.806452704616969	3.16301885067461	-8.56079828884219	1.1032833779747e-16	1.17952796564304e-15	26.9799504750818
CDH6	-0.358247154954249	1.82871603721082	-2.52222568989041	0.0119400127755697	0.0189632964075443	-3.88634661056536
LMNB1	0.83752334038269	4.06123600530647	5.97614474492124	4.08794549592075e-09	1.6916681765728e-08	9.97996120171598
ARRDC3	-0.527640998240607	6.76300112954034	-4.60770085363811	5.05521204303049e-06	1.37439976670346e-05	2.79648858074947
GOLPH3	0.375072116970044	8.47658950354502	4.97783332624771	8.59375640386483e-07	2.61173616650129e-06	4.54401503760629
SUB1	0.128539433607056	7.57461283887761	2.20847604282543	0.0276189904745536	0.0410043488569007	-5.17769493657097
FAM172A	-0.379592512350634	5.42861426558457	-5.34959858969578	1.2908524188282e-07	4.38668308839542e-07	6.33137295691856
SLC27A6	-0.699495543249268	1.77795788238755	-3.0297463086225	0.00256154432966987	0.00455212639740724	-2.53825527331866
TARS1	0.350599863191361	6.92982663440872	5.17860922042557	3.13158394872626e-07	1.00653371001207e-06	5.45904365015519
IRX4	1.96076991030184	3.95253939705201	5.54949488774932	4.44236868883047e-08	1.61418771120037e-07	7.84792253505872
LNPEP	-0.3015078130442	6.84769147844366	-3.99602973569765	7.31047451420663e-05	0.000165513564605254	0.248280749832889
BRIX1	0.247874008760792	5.00920322967849	4.41878318862766	1.19399670678608e-05	3.06052015989968e-05	2.05211566489866
PRLR	-0.602369005644753	3.22892202659978	-2.90749759653578	0.00378898097901824	0.00654489426848424	-3.16932864996869
SLC12A7	0.516171760418129	6.82026540649951	8.4625216147999	2.33527248685782e-16	2.39937034256404e-15	26.0270886897298
RAD50	-0.192683211891554	1.58851968330076	-2.25292379715148	0.024653600817153	0.0369457965132436	-4.4677203320473
ST8SIA4	-0.383719206332024	2.32100305583412	-3.06460866241399	0.00228543638988796	0.00409703431085477	-2.48054925098018
GNPDA1	-0.170166288276249	6.05583578406779	-3.39961697925583	0.000723283293785926	0.00141161536816144	-1.91059949738388
FGF1	-0.681939884873742	1.64184592507421	-4.52163463373374	7.50644720794672e-06	1.98501311262481e-05	2.93772457846982
NR3C1	-1.02474637397501	5.95355321601178	-9.63775610722663	1.98147137804447e-20	3.33724356373526e-19	35.2884240565026
LIFR	-0.377519640181442	7.57136911802296	-2.70696873698936	0.00699914665012967	0.0115629066967562	-3.94586758842365
TRIM23	-0.458448204570502	4.58546839303313	-6.73434359109211	4.12238831959248e-11	2.2199422714016e-10	14.2242414490447
TRAPPC13	-0.164278644427961	5.06836845537762	-2.3124774791589	0.0211162769356824	0.0320476297962	-4.91732245376141
TXNDC15	-0.156618281123625	6.8947575308049	-2.94983434188774	0.00331350934009962	0.00578051544156622	-3.30626716098999
TTC33	-0.500185745966615	4.65271897009052	-8.89965463387224	7.91881323266424e-18	9.70331226254008e-17	29.4195849191473
RARS1	0.234370787394846	6.37843534449793	5.48971078046112	6.13282905229967e-08	2.18764889901614e-07	7.03791440369874
WWC1	0.621722650515037	7.42408935691647	7.37296095535521	6.10038881456169e-13	4.13586824214182e-12	18.2897456056079
DPYSL3	-1.2036593685346	8.01849597061906	-9.03529505408864	2.70189254795722e-18	3.49934986327202e-17	30.5191558547766
SMAD5	-0.302491844271952	6.57931012338648	-4.17661989223039	3.43552243218817e-05	8.18419565820844e-05	0.957661922299483
HMGXB3	0.429493922753914	7.24345458187278	7.22484198982855	1.66531365247105e-12	1.07784507248495e-11	17.30341979944
BNIP1	0.226005700116908	3.96552733000254	3.27250026128315	0.00113226813075685	0.0021367949753201	-2.0569056187786
CPEB4	-0.57890205604329	5.58894057471916	-5.80589658006168	1.07799929053621e-08	4.2246011136941e-08	8.72940389925536
UNC5A	2.14640415630052	1.97321719031712	4.72722983254844	2.88893517279782e-06	8.14082648341709e-06	4.04527431109076
SMC4	-0.35751404985221	3.81460234301932	-2.47692279759424	0.0135488128730973	0.0212786155531402	-4.37883267024387
TBCCD1	-0.200929116444516	3.43116247459148	-3.05198772765186	0.00238207117377161	0.00425597640738764	-2.70973682554995
KNG1	0.797719819252468	-4.36282972054113	2.64529951662195	0.00839310397452098	0.0136871471110597	-2.95120941962314
BCL6	-0.374715121743781	5.84341548916879	-3.67452087135831	0.000261400106212438	0.000544624215862263	-0.958853941129362
CLDN16	-1.625982260151	-1.65899957019096	-8.25000846267983	1.15583178884048e-15	1.09247903798178e-14	24.9521400657125
AMOTL2	-0.789474985620158	5.88661749650434	-6.69838352204724	5.17862180928994e-11	2.74420019743038e-10	13.9334090401262
NIT2	0.483477684533019	6.05764862252389	8.4081082717237	3.52725125394466e-16	3.54689524127212e-15	25.6374268152046
PCCB	0.389766843156653	6.37771683368233	4.7885416204847	2.15796668571599e-06	6.2050386340096e-06	3.60369494444382
UBE3A	-0.133384188554922	6.75193890653446	-2.2270167752914	0.0263464636959303	0.0392432222805571	-5.15746632319067
ARMC8	-0.230877988210915	5.68681337284453	-5.439206505524	8.03480902036891e-08	2.81218315712912e-07	6.78457233567847
RBP1	-1.65044546795138	3.60404948549057	-13.4940595354572	4.31100938828927e-36	5.69145949133502e-34	71.0955175435463
TFDP2	-0.290053620928061	6.79607599620355	-5.3616261664514	1.21173295194568e-07	4.13843037106789e-07	6.38480221722839
KAT2B	-0.427742362225963	5.62430950275051	-4.91423334056777	1.17488978530591e-06	3.50213566010826e-06	4.19154403943407
BCHE	-1.6776840418044	1.9020156046796	-9.47835507736722	7.43394100228268e-20	1.15683051490528e-18	34.240262467787
LRRC31	0.957639810442848	0.987378429245497	2.78006294045635	0.00561920279464166	0.00942264025028821	-2.99634020919135
WNT5A	-0.54853100407355	4.90952458973866	-2.83186951041595	0.0047956111206982	0.00814053827456554	-3.60970126119249
PFKFB4	0.218294112880287	3.90016499993939	2.17475623852186	0.030069887773629	0.0443641050329989	-4.98679170277042
USP4	-0.190345711527503	6.36348678381752	-4.59815557936458	5.28344140912781e-06	1.43264341036376e-05	2.74028629601147
ECT2	0.655457201703264	4.226268917992	5.14240292264002	3.76623412382419e-07	1.19983971386387e-06	5.55104555564146
GNAI2	-0.690198873718193	8.16437280453651	-10.3439846597479	4.72791829829219e-23	1.09320867921717e-21	41.3288810044214
TFG	0.118072763558618	7.21763524375466	2.32266986213051	0.0205575314498418	0.0312731224310689	-4.9352257973969
USP9Y	0.3343095647181	6.71459455816558	2.74149117146005	0.00631329103888588	0.0105090275725923	-3.89872678024361
HYAL1	-0.448933460109055	1.76859035114308	-4.99643930251328	7.83739218881829e-07	2.39133949538546e-06	5.10431995216841
NPRL2	0.366482148419401	5.32493326967353	5.09737388866646	4.7306036367168e-07	1.48662276559019e-06	5.12624660490009
CYB561D2	0.517875903072559	5.2091756583452	5.74954337621866	1.47833910266728e-08	5.68107903053171e-08	8.50666827799716
C3orf14	-0.546510204252205	3.8000743440048	-2.40226170639404	0.016621498336836	0.0257026141788	-4.5582643225476
CBLB	0.146826579869279	5.1748705286194	2.32803388828085	0.0202687011358405	0.0308643324501861	-4.86829735152615
BBX	-0.888906496514213	6.77861251749242	-9.51989875816316	5.27478108988768e-20	8.38908837067888e-19	34.3375344017435
GBE1	-0.157150619591783	5.17483839052143	-2.24970893608598	0.024858402443144	0.0372390757926942	-5.06847971624748
MORC1	-2.4465907424652	-4.05546150055912	-12.3394012930825	4.39272656981887e-31	2.83862614864401e-29	59.357206595527
UMPS	0.277078943112145	5.4416267308435	6.04307254090622	2.77455597066694e-09	1.17307156363115e-08	10.0907026417581
NCBP2	0.244983619975404	6.87704364468267	5.16237224375008	3.40222960185283e-07	1.09009851387132e-06	5.37930348648834
SNX4	0.219872603382902	6.1848214983977	3.19442218525911	0.00148061715811441	0.00274566039379682	-2.56992018109765
ROPN1B	1.58845310857586	1.01648993033345	7.15601170732849	2.64106108952927e-12	1.65866741980769e-11	17.4433030170762
PODXL2	1.70662763687541	7.27382731679909	13.0491125842053	3.91030519177048e-34	3.96782868963289e-32	66.5741756920974
UPK1B	-1.54271026217302	-4.25023894946263	-5.92127317985547	5.60191120790126e-09	2.28581807280198e-08	10.1443316742711
CSPG5	1.02565107270147	1.82704931564961	6.34327340135033	4.66925463698365e-10	2.19064227867349e-09	12.3707104139068
KLHL18	-0.121392114804642	4.61912232877749	-2.5229840024524	0.0119145940340562	0.0189319769056738	-4.36229079985096
MRPL3	0.2544195462913	6.75046566747101	4.24826678701254	2.52629037395269e-05	6.13970570296737e-05	1.24603531433624
PLSCR4	-1.12351586186324	3.87286103428832	-10.4716869890668	1.53934013760995e-23	3.75745888858348e-22	42.4447161436523
HEMK1	0.379737499233212	5.62704972140067	5.36513424879567	1.189556455143e-07	4.07402347454552e-07	6.43420152838264
CISH	-0.673946735470091	3.65184598447211	-6.9990867533398	7.45897506181466e-12	4.44569397130876e-11	15.9958369601953
MAPKAPK3	0.345743772050967	6.57269339143683	4.63352770427243	4.48416038351485e-06	1.22866594931478e-05	2.89797060903044
ACVR2B	0.306856748035925	4.43806841823935	3.66430725206377	0.000271795460684683	0.000564653919845437	-0.814567276289038
WDR48	-0.362252333175367	6.07978905019536	-9.32439352341548	2.62707554667805e-19	3.83990875739441e-18	32.7293731573286
COMMD2	-0.266200180615316	5.08198492502385	-5.78382276561844	1.22032609168548e-08	4.74451037166383e-08	8.64465003436295
RRP9	0.581285009572923	5.26826927691357	7.47554178338272	3.01455820047915e-13	2.13207059824211e-12	19.0617087636902
EIF1B	-0.389996229203482	5.52871324024599	-8.35273327326654	5.35565889623941e-16	5.2605423942422e-15	25.219648796128
ARHGEF26	1.54264195637461	6.87595645668604	12.3225430362431	5.17679181798336e-31	3.29329792441449e-29	59.4458616820909
PLCH1	-0.783310701552717	1.29080625481955	-4.32114128234211	1.83955080821479e-05	4.56929088069213e-05	2.11654154665748
TNNC1	-1.18161916550759	1.40184405117021	-4.46285215718427	9.79758104678367e-06	2.54269076500549e-05	2.67124286271518
CLCN2	0.416525529544958	2.97200369259863	4.7851639691715	2.19310923656762e-06	6.29723929059338e-06	4.03942419866766
EIF4G1	0.367915055789373	9.45088172014976	6.06306139611298	2.46958511183957e-09	1.04991572033124e-08	10.2713142412349
SLC4A3	-0.275213727090851	4.54815792985009	-3.09995248405131	0.00203365834377536	0.00367952507292571	-2.7675709067538
ADAM23	-0.782841173671475	1.18770756211067	-5.42250854176903	8.78136809779445e-08	3.0638714835101e-07	7.24033945040502
DGUOK	0.252595119525798	5.44062283035539	3.83402912748792	0.000140496589124774	0.000305366812050624	-0.330543164661621
MOB1A	-0.473836647066829	7.10866742473736	-8.82458755427783	1.4285635221193e-17	1.70621623779968e-16	28.8046730283075
KANSL3	-0.353729899552993	6.50525381412657	-9.10409256372082	1.55905707242036e-18	2.05387368403188e-17	30.9724296700554
LMAN2L	-0.211720843118133	5.62456727369488	-4.37608016723558	1.44389090331455e-05	3.64599931830564e-05	1.79278045088977
RTKN	0.406322939126573	5.53386371669081	4.57578814188492	5.85764778657166e-06	1.57567286164184e-05	2.69112236324897
FAHD2A	0.289034125938978	4.5030770523733	4.7713893300926	2.34221791205681e-06	6.70343858373742e-06	3.69350164596888
NCL	0.313938027435796	9.6941117581203	6.65360888713224	6.87007308219978e-11	3.59858179621369e-10	13.7831311899614
SLC35F5	0.265473220745695	7.37079880663368	3.25836851752336	0.00118906790665744	0.00223608144554143	-2.36170931265192
ACTR3	-0.186088826181086	7.65409242675013	-3.28756540430677	0.00107449365415176	0.00203245002090206	-2.23918513285847
STEAP3	-0.845369904302721	4.61361515265381	-8.13299332725241	2.75198012527252e-15	2.48629963047064e-14	23.6370150587796
EPB41L5	0.233059846515951	5.6498419104274	3.04198559215775	0.00246130325354877	0.00439114811785409	-3.01148301741262
TFCP2L1	-1.04489726788578	4.87106449319323	-5.10861863883073	4.4695181956096e-07	1.4085406674973e-06	5.13717669012524
SF3B6	0.288288191619327	6.30850541035089	4.89153722238376	1.31251713227505e-06	3.88315309640315e-06	4.08133812064353
DNAJC27	-0.508372639212836	3.27257189505284	-9.78537002059529	5.74531187061773e-21	1.02381624306886e-19	36.7156108639443
POMC	-1.37586357039316	-0.571095566198858	-8.16998292290698	2.09407019296678e-15	1.92303618767735e-14	24.3603163822257
STAM2	-0.215188317732421	6.12850097022274	-3.19601659588925	0.00147260813490251	0.00273163358216241	-2.57010233491016
CENPA	2.16489804466439	0.212144577398769	9.48403195845137	7.09387253381154e-20	1.10671622579591e-18	34.3505288641878
SLC30A3	-0.792967721085891	-1.30908664653052	-4.55151470179712	6.5484379076349e-06	1.74938469603876e-05	3.32847799811552
NRBP1	-0.188210909324656	7.13059862959468	-4.999445242176	7.72139130710225e-07	2.35825881279366e-06	4.60419935242091
ITGB6	-1.76012589344258	3.10972283729582	-10.2537794482625	1.0388024683594e-22	2.27757441187799e-21	40.5886814444285
FNDC4	-0.563379380059018	3.7964480084804	-4.32367718657896	1.81920560189532e-05	4.5224147357908e-05	1.74393510661937
ASB3	-0.651526188317011	4.41216442971974	-10.7723939544062	1.05802553318408e-24	2.98630747044464e-23	45.0785743179259
PPM1G	0.354216694548788	7.41603769000895	6.33106921971756	5.02704273337406e-10	2.34595327557456e-09	11.7202502189529
REEP6	0.507030368771121	6.70284782650925	3.63252849277094	0.000306679491839018	0.000631780335704609	-1.11144500363652
PCSK4	0.41512825227054	2.00403786307768	3.23936471505447	0.00126961615553536	0.00237699712681658	-1.80268944634071
GCG	1.02975054664699	-1.45001715324007	2.59603827435858	0.00968027518734846	0.0156202416546543	-3.26794039069613
RPS15	0.816747870877464	9.37635374611667	7.24725024760718	1.43207030886668e-12	9.36758617595371e-12	17.532450620799
GCA	0.212428136798895	5.03507871067905	3.31486049830445	0.000976726082906038	0.0018630173754731	-2.10615216472232
INO80B	0.673429198866885	-1.13266635322007	4.93780094175417	1.04674865275245e-06	3.14383071391746e-06	5.12626770008081
TTC31	0.205701591579428	4.80604406509034	4.6990267407659	3.30027745353492e-06	9.22184947075598e-06	3.3039221461553
PCGF1	0.424326168445247	4.13811599800996	6.53602752171597	1.43257009308997e-10	7.19684762805182e-10	13.177480290626
SPTBN1	-0.716921402106088	8.67802181885705	-7.0857405082553	4.21384659772305e-12	2.59596630842166e-11	16.5039029212374
AUP1	0.266312017819025	7.54775359322826	3.96409564836162	8.33026136877467e-05	0.000186708559849973	0.132714598407938
LOXL3	-0.292983095383037	1.76759652339125	-3.06882542637856	0.00225396112829037	0.00404710949592705	-2.37151820129602
GALNT3	0.749962649837702	6.74191321619685	5.63490811726532	2.78822010807496e-08	1.03927645679855e-07	7.80414329550615
TACR1	-0.468376646487547	1.7176083804951	-3.02669291954154	0.00258712865877287	0.0045916111119418	-2.50995257419002
EVA1A	-1.700754081306	-0.231190954426449	-12.2172031218809	1.44049729817643e-30	8.34265369198595e-29	58.5727709675647
WDR75	0.312102399541117	5.61044356995386	6.8670502825121	1.76138671238543e-11	9.9660396565292e-11	15.0221177827544
EFEMP1	-1.53712248196884	5.82154714883454	-10.2198720323172	1.39483597489154e-22	2.99402029715355e-21	40.1989640400774
FN1	-0.950942041006941	8.7368705700914	-5.13970597013406	3.81819453157935e-07	1.21544704326501e-06	5.40544394241036
PAPOLG	-0.302363834266648	4.51494779596855	-5.49641608897405	5.91584594756642e-08	2.11516472173036e-07	7.16551475465508
PECR	-0.432622489710668	3.47709900087881	-4.97506881674748	8.71198719117423e-07	2.64635771235124e-06	4.71979619065676
IGFBP2	0.590426674999732	8.53489967101284	4.4657923014024	9.66859093411015e-06	2.5113382587054e-05	2.21582939334833
IGFBP5	-0.414520478066306	9.20304583159968	-2.73370331980779	0.00646248402394355	0.0107326361214634	-3.76945657458518
USP34	-0.683629517516	6.25570026986454	-4.24569214046226	2.55454950917288e-05	6.19979420312801e-05	1.24056073498023
CCT4	0.211554680680934	7.24765919551542	3.71865867331313	0.000220627539957628	0.000464323780527897	-0.793973418393366
EHBP1	-0.195939199855914	5.53112811396997	-2.6436201374907	0.00843432452650223	0.0137434155987252	-4.13995162905246
OTX1	2.77267934475098	2.74536474554948	9.02845982215432	2.85313899336596e-18	3.68745690111024e-17	30.8003347961453
TXNDC9	0.199907754507791	4.75350701778042	3.75203867249704	0.000193852863989804	0.000411146219393127	-0.559005880303501
ST3GAL5	-0.906641834779228	3.54766159347164	-8.04230069025919	5.35591292780737e-15	4.68041985249957e-14	23.0942042072389
CHST10	0.386034573584109	4.96815666645048	5.4280739923839	8.5253515916695e-08	2.97877822545584e-07	6.82720581792006
PDCL3	0.291491054992754	5.31495344798566	5.04411223726961	6.18125160935617e-07	1.90926810716164e-06	4.86303374972833
HSPE1	0.767806689194821	4.99176022861546	6.54510918484249	1.35403648698072e-10	6.82745790026667e-10	13.1391057376667
PLCD4	-1.60961743043611	-0.428063546996063	-8.91478530761929	7.02782376965887e-18	8.67212263757503e-17	29.9150327713649
CHMP3	-0.39855225690835	6.94324386874497	-8.05872061246685	4.74962109566105e-15	4.16244452623314e-14	23.0735535883609
ZNF142	0.1713848277518	5.2783160217515	3.23133927929574	0.00130512556273688	0.00244012968772398	-2.40391366884232
IL1R2	-1.27947433514662	-0.213337695423323	-9.74128526911972	8.32681643049059e-21	1.46470848328887e-19	36.507693645716
SMYD1	-1.16242850897517	-4.67711256901865	-2.99040002815869	0.00290969355883707	0.00512483395716562	-2.09560388361126
IL1R1	-0.321720590996895	8.32179142522701	-2.69210304497315	0.00731461834602992	0.0120354977288335	-3.94328325705191
WNT6	-1.29113950322038	-0.131388768268179	-6.77303355466797	3.22169246830909e-11	1.75804178337329e-10	14.9666725088404
IL1RL2	-1.42279325079084	0.366294709402927	-7.24555742240228	1.44850677151359e-12	9.47005651791471e-12	17.9405824322869
IL1RL1	-1.37740335863574	-0.13724477792928	-6.85060277913735	1.95857399486584e-11	1.09921215602002e-10	15.4432018852507
SLC9A2	0.362641759505724	5.43711957716278	2.92011397473119	0.00364116411663158	0.00630909018120272	-3.34459434876888
FHL2	-1.12293325269242	6.18346211324396	-7.83197154000298	2.45437189870056e-14	1.98385636420312e-13	21.4549865767557
MLPH	0.939122400245978	8.95860690497232	9.18284777014124	8.27748055553434e-19	1.13253871509439e-17	31.6466783115345
CNPPD1	0.169262705830795	7.32595430225814	2.88163555513858	0.00410921240352211	0.00705339156863477	-3.49697733002443
UXS1	-0.168846452298237	5.74168036037522	-3.70760302169245	0.000230237510393995	0.000483471207904475	-0.833014537172284
ABCB6	0.853524688435994	-0.203706221978861	6.72830281760198	4.28371379255787e-11	2.30176971313022e-10	14.7673189781913
STK16	0.184186201577082	5.6856990565997	3.19446366116118	0.00148040830805615	0.00274566039379682	-2.54945786443956
SLC5A7	-1.52719189765187	-2.75721810773892	-6.77898575054856	3.10147920650776e-11	1.69696799008477e-10	15.094004475757
PASK	0.539494468878107	5.13592505534654	4.77075760348992	2.34928524718882e-06	6.72209840712756e-06	3.62481065512643
STK25	0.199644285671688	7.14822534619026	3.86312578807278	0.0001251523108358	0.000273760925074283	-0.262996075853208
TPO	2.12803821622693	1.44139492443974	7.04853379043064	5.38842678262552e-12	3.27844915941904e-11	16.752711036654
PROC	0.671511134757585	-0.639617196837466	2.31140255186951	0.0211759706712138	0.0321223829875417	-4.03423244532519
ID2	-0.996378221484346	6.28703605547889	-7.69095108832675	6.69304923044341e-14	5.10734981052729e-13	20.4678749822771
