SystematicName	GSM526419	GSM526420	GSM526421	GSM526422	GSM526423	GSM526424	GSM526425	GSM526426	GSM526427	GSM526428	GSM526429	GSM526430	GSM526431	GSM526432	GSM526433	GSM526434	GSM526435	GSM526436	GSM526437	GSM526438	GSM526439	GSM526440	GSM526441	GSM526442	GSM526443	GSM526444	GSM526445	GSM526446	GSM526447	GSM526448	GSM526449	GSM526450	GSM526451	GSM526452	GSM526453	GSM526454	GSM526455	GSM526456	GSM526457	GSM526458	GSM526459	GSM526460	GSM526461	GSM526462	GSM526463	GSM526464	GSM526465	GSM526466	GSM526467	GSM526468	GSM526469	GSM526470	GSM526471	GSM526472	GSM526473	GSM526474	GSM526475	GSM526476	GSM526477	GSM526478	GSM526479	GSM526480	GSM526481	GSM526482	GSM526483	GSM526484	GSM526485	GSM526486	GSM526487	GSM526488	GSM526489	GSM526490	GSM526491	GSM526492	GSM526493	GSM526494	GSM526495	GSM526496	GSM526497	GSM526498	GSM526499	GSM526500	GSM526501	GSM526502	GSM526503	GSM526504	GSM526505	GSM526506	GSM526507	GSM526508	GSM526509	GSM526510	GSM526511	GSM526512	GSM526513	GSM526514	GSM526515	GSM526516	GSM526517	GSM526533	GSM526534	GSM526535	GSM526536	GSM526537	GSM526538	GSM526539	GSM526540	GSM526541	GSM526542	GSM526543	GSM526544	GSM526545	GSM526546	GSM526547	GSM526548	GSM526549	GSM526550	GSM526551	GSM526552	GSM526553	GSM526554	GSM526555	GSM526556	GSM526557	GSM526558	GSM526559	GSM526560
hsa-miR-497-5p	10.3266644592827	9.97971070880256	10.1091477123396	10.151972016406	10.0806601138775	10.0671729530757	9.65309312769157	10.4280881319715	9.94569179605407	9.75949806678717	9.73401200705368	9.00645368743453	10.3438199320396	10.416909204989	10.7350158791589	9.42563272681788	8.46435934200512	9.22559370054264	9.58733386563305	9.66626877782226	9.64111771563443	9.49261797805651	10.2714189123921	10.2673503834691	8.94753056861244	9.99456780292173	9.49719899978534	9.15364430849977	9.68802013217353	9.73401200705368	9.73925049475871	9.34821300423234	9.45930068840115	10.7592002934038	9.5469215468418	9.38188027601044	9.63993456147592	9.93489856754951	9.63875043621627	9.80122893932943	9.98661428952969	10.1361572556188	9.8210184503948	10.1856621665645	9.78941841609707	9.70001853722926	9.86066482055662	10.0961097477675	9.94337783970328	9.63758084926494	10.5506581445449	10.0806601138775	10.0961097477675	9.41957272690636	10.2144038835378	9.8874100335805	9.86472867084345	9.74428828326116	10.0949165433133	8.46593016577851	10.1619772215874	10.3042930145222	9.65052512847553	10.1496870859106	9.40369007061745	8.48739596653544	9.99456780292173	9.76970081496079	9.89238205911159	10.3390878998151	9.2577954335372	9.22066264535907	9.76068968267087	9.34424396377398	10.2441116677035	8.38827496457526	10.3055065045283	9.4381944094196	9.31227614570214	9.84258698920597	9.86838514995789	9.81620532219639	9.45520553992993	9.79659799896084	8.93372083903626	9.85823441039748	9.7108222000013	9.75418587486401	9.83055489793382	10.486513768709	9.4381944094196	9.45930068840115	9.41957272690636	9.19175646630051	9.41495934177167	9.84762032994618	11.0763217482159	10.0873073103605	9.31099082608371	9.49609886717654	9.37596028109296	10.2699081353108	9.50992859112916	9.67609415827547	10.329661669063	10.3176550831903	9.52123093026491	9.86066482055662	10.406365302633	10.6757769562771	9.75949806678717	10.0884804461315	10.2601397967219	10.1910366405935	10.9283347468678	10.1763341743765	9.93489856754951	10.0732330301281	10.3642899513416	10.0973917196628	9.9105391836218	10.0354555150101	11.0053070603911	10.2196335459313	10.7648915226903	9.8413826120384	9.95614218278829
hsa-miR-665	6.19376515278639	6.51972204021191	5.90554342677626	6.16283626345151	5.90757585763953	6.28567972692536	6.61314530652958	7.66411187800117	6.2617948242034	5.75884941012044	6.02354316610796	6.28620054932119	6.13745766821306	6.25568586023178	6.18295379676381	5.86172991550731	6.27054034450916	5.86515534297495	5.86498103199547	6.40058730255365	5.51355344761839	5.94618861282477	6.1555718059852	6.23191019900377	5.94192813392835	6.27176709883998	6.59892978801234	6.09848928760894	5.5553881136891	5.93978447850373	5.59423178884293	6.40509580516556	6.38043771575379	7.05810651767822	5.31955404213234	5.53811417171663	6.17299786121389	6.0772584761139	5.92993561136446	5.60339629642618	6.02276206619812	5.97823375318201	5.65569983567437	5.77402997671083	5.99838026482068	5.78817817693689	5.99318809823103	5.87471708330568	5.43006932989401	5.41266948646989	5.55867567001995	5.86111828411977	5.80164166202781	6.34407711735393	6.0772584761139	5.97940169367514	6.02241043321993	6.44725840314942	5.62092467630825	6.55627998179635	5.97176388570707	6.04365705659992	5.89504491102778	5.84938609720433	5.93085187926724	6.16598979285596	6.10071965927965	6.24300354501837	5.65242143938142	6.22335114084933	5.88244871718287	5.44422735476367	5.8799833034757	5.8332397795232	6.98714354359853	6.19872398375921	6.52976696645264	6.47236414834544	5.8206659907821	5.95439551413055	6.29066123326361	6.07883030760357	5.94684758316062	6.44990552662855	6.54658606563011	6.21130886571554	6.57478294255365	6.36322908594814	5.95284850840587	6.02221504452613	6.12287262055067	6.17878490468397	5.86044194010963	6.08436970804371	6.13702606666856	5.89863479448096	7.7843489352474	6.42191997782469	6.45059282093283	5.8319472556144	6.23450654809151	5.42902860416626	6.24951964476348	5.57208054919126	5.58168905283407	6.43326099240541	5.46028057651786	5.83600585643636	5.75476547441945	7.33716714346758	6.03177216914588	5.47698633791357	5.47698633791357	6.00369549259636	5.68645394069591	5.95554197703621	5.64399935802285	5.73061588913418	5.94941541541372	5.3679440024485	5.73156955741485	5.92668637180593	5.79494223236182	5.55310484987208	5.83105518464789	5.8043374352195	6.04511946142014
hsa-miR-190b-5p	5.47441559755589	5.29605420194036	5.24673374005151	5.38631420042363	5.28305734658144	5.41665904186533	5.15652353837121	5.2086631832918	5.17314620558393	5.42535500843155	5.40135454424786	5.21509530556434	5.58290506596336	5.17694264281271	5.09011795412335	5.23467185499874	5.24579688801205	5.54171390336867	5.23042061546465	5.38673922899778	5.21446455236974	5.10356391709428	5.2850130015664	5.20687626528218	5.35555697874538	5.56789718752114	5.40927767845756	5.37510167032375	5.45820215676671	5.41171915422202	5.50328269279393	5.08263245154357	5.47069055846651	5.56859310979745	5.64293228781224	5.82314472427411	5.40315634383261	5.31374305967543	5.29159223680281	5.38673922899778	5.25586150572283	5.42405408995337	5.49899485848638	5.37375461700096	5.45577737966606	5.38055040176522	5.26453875075155	5.58332893383818	5.38566284715241	5.2999947216101	5.59627758497774	5.30530016992283	5.50261055944153	5.4214812515489	5.46679420253845	5.43471597998115	5.24113646102528	5.26868772045758	5.41909498146218	5.36019792604265	5.25632675129294	5.22089099072023	5.19432325299675	5.07921855023192	5.32253285385235	5.11415621933148	5.25133775462696	5.15410027005439	5.3426858420271	5.30542863419948	5.38420399633128	5.54100489043763	5.44132584354122	5.12049461881157	5.40885923923452	5.31635895414025	5.3548123561215	5.16374782220596	5.33577433707915	5.43846260706238	5.05767420148644	5.1032683848635	5.16551300535373	5.12107860935554	5.3569211228474	5.16388952939561	5.27787361443605	5.38673922899778	5.37375461700096	5.64308477474335	5.67029082030715	5.27432393360654	5.53675323668233	5.33420554442757	5.3722836684021	5.174342458139	5.00863007788224	5.44609295940196	5.38444724063371	5.7308072134288	5.43606599406165	5.66234799991172	5.36229883972384	5.44976565094098	5.39641196972731	5.39641196972731	5.46028057651786	5.72277637370802	5.43148255378064	5.56859310979745	5.38977151133998	5.87111975913109	5.79169044253464	5.17356852564008	5.46513149943689	5.25253626743595	5.41850122899114	5.12880465072265	5.23809865637335	5.31527489052247	5.62711442034461	5.31374305967543	5.531481523833	5.40285620017815	5.41076416136071	5.55365870356139	5.565714116901
hsa-miR-19a-3p	10.0873073103605	9.84762032994618	10.438831615063	10.2896843978939	10.1985204460852	10.59152477594	10.3666782901088	8.8479331472877	10.5068361839587	10.0115067919756	10.3164404387645	10.329661669063	9.61332635313179	9.91172532601936	10.3941082517637	10.416909204989	10.1786821207635	9.38626820566253	10.5506581445449	10.8653110910952	10.1348755912457	10.0806601138775	9.83055489793382	9.85020718755816	9.01046016359541	10.4952582315121	10.4724967525055	9.6364103133649	10.2454163344081	10.4359858131635	10.1348755912457	9.40479920806155	10.6396047439601	9.24245511500405	9.98929351389742	9.74428828326116	10.1118603934187	10.1295519574459	9.8173897968039	10.0441558953876	10.7000363031332	10.2144038835378	9.94337783970328	10.4809132099586	11.2582864496	9.9510654141934	10.4685564158643	9.88272430335198	11.1550324199208	9.99456780292173	10.5338401914867	11.1494875777383	10.2119864050959	10.3615365447474	10.9341274905447	10.2814523651439	10.1434817571049	10.908477841598	9.81175463816588	10.5266796918227	10.1091477123396	10.6260661843452	10.4500024495969	10.1582895937687	10.0671729530757	10.2413778225195	10.3139021909621	10.8468810723847	10.8205179606019	11.0667544303484	10.2196335459313	10.0861332198709	10.0290948908897	10.8625613693275	9.95249467608812	11.1026082405012	10.6772152629592	10.6885668579735	10.2144038835378	10.1170034912725	10.1679601154955	9.99720664755436	10.4952582315121	10.717145783888	10.6714405874617	10.0837955838646	10.7453328729215	10.9000983221269	9.63875043621627	10.307758209368	10.5041945562146	10.6288669733588	10.3176550831903	10.1241771024719	10.3941082517637	10.5253232680183	10.6728896278236	10.5120794170716	10.6450434580981	9.22066264535907	9.28349561610471	9.17120687713416	9.74428828326116	9.39720945496316	9.67500986787771	9.62226655343611	9.83812754427264	9.38188027601044	9.59918949104233	8.04158698717765	9.76188031513354	9.71820852788357	9.62966364191492	9.7846426406589	9.83319153323311	9.80122893932943	9.60487620967031	9.77098581561678	9.80395532651352	9.80395532651352	9.34117649816388	9.54443467923861	10.0290948908897	9.67931994507002	10.0593241286591	9.77214085923	9.86717239914855
hsa-miR-31-5p	6.97017744091197	7.42346296064352	7.7289107376101	7.3637668715204	7.66518200032355	7.60826900827622	7.40686854679316	6.77924759967398	7.93680581445396	6.38860081517686	7.41258333760758	7.01579399143157	8.28054315665849	7.77814152966064	5.58464636340633	7.90803174723418	5.43006932989401	7.44508694861264	7.19340014708669	6.9092508469418	7.72254154892873	7.52259946554823	7.8346811342542	7.5508412189682	7.49968360526803	7.73113864922357	6.0881305076051	6.82228302007718	8.12792391349039	7.56698683220842	7.63123296375539	6.45530134765206	7.22719775545356	7.72732759219811	7.54858443766052	8.08333252205573	7.64434874838226	7.34704388825112	7.69072329180097	7.19305771793054	7.51931989546764	8.4927151152219	7.9173218047788	7.52109499958776	7.56338091403441	5.78817817693689	6.65568318739144	7.9160790003182	6.64434254141456	8.05283446359142	7.47108545725986	7.25028246319925	8.7662152880064	7.4598542124176	7.64512272657978	7.47592988965329	7.55446936922156	7.15191502730043	7.64512272657978	6.05354128311136	6.65329646663538	6.55051707422376	7.57091285574288	6.35059201557438	7.12478946993948	5.28561383710575	6.40227945818694	6.8367987603332	8.12186054529474	7.27917547958644	7.69011409676966	7.16358492662743	8.57243477688827	6.85444161521814	6.35664802822118	5.91344045531316	5.8085417429782	7.36054688447036	6.26305210013622	8.06271610944788	7.76826385944844	7.38015236491336	5.56528504124565	6.92699786416891	5.84041214378164	7.83001182311161	6.2657372865001	7.20015432791343	7.45012427829429	7.93618372267159	7.8981800195512	5.78917823558402	6.09255332014931	5.7503867236298	7.56994575586713	6.87334752329861	5.42618225526589	5.51604973266546	5.53920700324476	8.03238267538637	8.81071390605156	8.24206492409419	8.77847715273659	8.38972599732837	8.35886958052311	8.70851292216397	7.64943762631653	8.00335610284937	7.74723039696442	6.98250426560475	7.84308477520968	8.0647917771214	7.9160790003182	8.73742384674569	6.74808812027442	8.01848355426655	8.28887809199364	7.6789882619732	9.25575109976584	7.59935684903977	8.34312020956608	7.93409145665873	7.38373659438346	8.4908667936092	7.83194809861761	8.43357729225419	8.32737241894704
hsa-miR-26b-3p	5.16772065269619	5.07043024994911	5.11859506464586	5.12464505089893	5.26136362317457	5.12464505089893	5.05189307321997	5.11430288203936	4.96505974652796	5.33665456191788	5.19480050947047	5.17525657057277	5.34643647104668	5.04882724887003	5.27630153033913	5.26972257279778	5.17497536697546	5.24298267614109	5.28282830519043	5.28211505400629	5.00956944455859	5.19480050947047	5.04154851077383	5.0328588814474	5.3433116243836	5.35109506124753	5.2027288584152	5.41258205624207	5.48119652526324	5.26106794651803	5.31259312138747	5.22320471727428	5.18706039180065	5.18280062117112	5.35382321671757	5.27327348557003	5.28587428369981	5.10488639523828	5.22327271191379	5.06467430926167	5.30051040267121	5.10768836490682	5.23042061546465	5.0784670274065	5.49759005608748	5.16565453927466	5.15652353837121	5.28704570992109	5.27248515396431	5.2999947216101	5.34243545306183	4.89917449634846	5.18035950229921	5.16282638604109	5.18831482955321	5.16786197021466	5.04656243237615	5.22798290529517	5.34324905836129	5.12963918124069	5.15245619566427	5.39351859036384	5.12442662282472	5.21564223808693	4.91502851237674	5.15538368395568	5.35537085911672	5.33577433707915	5.19112864425009	5.367284469777	5.15452820155827	5.21393724515828	5.23602038298412	5.05637459632848	5.07666177377593	5.21140791114268	5.25360191797711	5.30845871421838	5.32095264053143	5.23843753230883	5.15566873206308	5.1032683848635	5.34029549675651	5.30063929414071	5.10196056835725	5.2665778397624	5.27787361443605	5.11830259583141	5.23857209018327	5.24913999369047	5.17694264281271	4.8769506504982	5.21446455236974	4.92233385636655	5.32348462174136	5.3118899278983	5.03177226680208	5.03332430257255	5.24194211192228	5.38383905296287	5.41814486017863	5.89213963777536	5.11063183403322	5.37780182656716	5.3121456742802	5.32726318251703	5.36291617413428	5.17349814754862	5.25652609633286	5.17539715187959	5.26460482499219	5.43195332094245	5.39188619720505	5.33879001709652	5.0722897426221	5.05714026086342	5.07560766509779	5.12880465072265	5.16303907739692	5.29029469523058	5.1098229483415	5.27584732139917	5.27963244489821	5.27774267283821	5.43230629553041	5.12655247227659	5.27038081020847
hsa-miR-26a-1-3p	5.367284469777	5.21830066939438	5.16050594397051	5.22340061167879	5.03169462001203	5.18803615985503	5.19830745699909	5.26136362317457	5.12618888922744	5.15752017297811	5.33678026449426	5.19590965480654	5.27904383227352	5.29947885741602	5.18035950229921	5.12522721400742	5.31635895414025	5.27858585636619	5.11859506464586	5.13586493419211	5.1352868996507	5.24325093295676	5.2850130015664	5.16107396394758	5.15752017297811	5.19687445579757	5.15752017297811	5.15880054950288	5.14235360387916	5.0928649046727	5.19112864425009	5.26959088926904	5.14803784210672	5.18280062117112	5.13195869908878	5.07906827698202	5.28587428369981	5.58993891085342	5.14832434516457	5.17853725625571	5.12355793521877	5.2075638033903	4.94674496837813	5.03371205653984	5.25240300575509	5.4023157840864	5.15652353837121	5.05903708844856	5.30510745205709	5.2246238591166	5.04871266288606	5.34130816463123	5.40748124119851	5.34318648962553	5.22034604478452	5.22048230056727	5.39979183750653	5.07831667585236	5.20921255924103	5.30063929414071	5.28561383710575	5.30038149968542	5.07921855023192	5.15837388357334	5.44824031801053	4.99951008772031	5.30063929414071	5.25386820766631	5.28912590323678	5.15880054950288	5.04640871864383	5.11298238061483	5.23602038298412	5.20673871833301	5.07666177377593	5.16388952939561	5.08263245154357	5.26493515081086	5.16565453927466	5.38444724063371	5.34928931865888	5.14393466857864	5.10989650214789	5.04031413426692	5.23109702682663	5.10488639523828	5.45750868425402	5.31936085314288	5.10621432025876	5.12618888922744	5.34042088251056	5.2274406321012	5.24686752640815	5.15880054950288	5.1925184738558	5.19189321621695	5.16673117408926	5.37656556706541	5.12442662282472	5.25386820766631	5.13940732607716	5.04702347533181	5.13441941336168	5.0153912909199	5.13883080977054	5.09279047736566	5.19549382522632	5.35376110490943	5.21952824682301	4.93366708390415	5.11525582639217	5.0727426380382	5.14996538555397	5.19722065734371	5.15509857951726	5.17773027035031	5.11713212933726	5.02026857231128	5.2928238275857	5.21884638832683	5.26998590380208	5.11932597739148	5.10356391709428	5.11180758603474	5.05288777033598	5.17356852564008	5.14590891121446
hsa-miR-566	5.78983035207057	6.00934549274561	5.59643508344611	5.65559906455811	5.42142198540843	5.38916556452166	5.95398584220066	5.82431068202595	5.7824563260071	5.52249658273199	5.72152536455771	5.7499148145427	5.57085204808974	5.77228959410825	5.46368041393779	5.81607723451259	6.14390017808367	5.46460046389421	5.76459970847825	5.5915200502682	5.71916748424449	5.47263006573515	5.53713618291376	5.23008229082002	5.46702391395714	5.43212981903142	5.46460046389421	5.40303629389958	5.4101072368752	5.41171915422202	5.46327746204435	5.45143424697755	5.6568581978814	5.56859310979745	5.30990635475998	5.4854446277184	5.40315634383261	5.83390787226704	5.70920228200737	5.36862040449979	5.55133278212714	5.53953121080505	5.43207098873425	5.62618906667629	5.42714078740316	5.33590011636992	5.74402945902834	5.70026751017117	5.70611517502946	5.46275921560909	5.44970753543542	5.61120146248604	5.40748124119851	5.44638424232521	5.55261789257727	5.56061396905323	5.39979183750653	6.08025017968646	5.50932677924899	5.76173318121732	5.51015938473295	5.6549942900013	5.77562917459231	5.53887924069784	5.75231993864282	5.3972095563809	5.58549295253011	5.4083808743233	5.3767018472385	5.7535419104574	5.66418356025684	5.3983472110927	5.50412241937273	5.30536440349104	5.57674617805964	5.96706331120677	5.62665181770141	5.52530840216376	5.46471549895607	5.46460046389421	5.89620814526098	5.63707416499351	6.44331968488419	5.35679716303389	5.68768644227288	5.62247223659064	5.27787361443605	5.60857452721316	5.34318648962553	5.57346468827405	5.41529073627114	5.45750868425402	5.41445721873182	5.56018337363865	5.61670891311348	5.43148255378064	6.09001997527033	6.00087936864642	6.09080122877591	5.20155592269759	5.43606599406165	5.32814861318156	5.2648030295592	5.15808936950244	5.37142571336025	5.4882199989653	5.11917982446354	5.30063929414071	5.05372837075021	5.63676790156597	5.4854446277184	5.3983472110927	5.34318648962553	5.31399847779283	5.38698204626087	5.42873379558365	5.33193717425163	5.34802845784864	5.49128568577563	5.72985033812831	5.74402945902834	5.63390630335558	5.27963244489821	5.50730466345895	5.24059911037235	5.55365870356139	5.5186497344999
hsa-miR-302c-3p	5.23379946826053	5.1103377462528	5.20403865905716	4.87040131776074	5.13369610945127	5.57143972261245	5.21728179268583	5.06785831554061	5.53071252067878	5.45213064479129	5.19480050947047	5.05851285198572	5.40610825902852	5.23675207051675	5.33231548395997	5.23467185499874	5.35289854651188	5.31450917840817	5.23042061546465	5.36912617309098	5.21446455236974	5.47263006573515	5.08691111439368	5.33533839417963	5.36266927206835	5.5338409023975	5.35097059981109	5.27446990735528	5.34997452158765	5.41171915422202	5.12122457006239	5.1925184738558	5.08457964355854	5.12865945493698	5.62350302196552	5.30926591024692	5.28587428369981	5.10488639523828	5.29159223680281	5.17853725625571	5.23467185499874	5.05911327754492	5.51027084399589	5.21393724515828	5.34765424663856	5.29275903322312	5.15652353837121	5.44702485781831	5.19376817676858	5.31769602669566	5.40514954356313	5.16551300535373	5.18035950229921	5.1833599324204	5.44144274940837	5.35283639488063	5.15495600616696	5.14576542675761	5.64987610217451	5.30063929414071	5.00863007788224	5.39351859036384	5.3767018472385	5.21564223808693	5.15808936950244	5.13282766581132	5.44389127428756	5.32006278025735	5.35431572743964	5.47063327980386	5.46513149943689	5.46845878225288	5.21550552439362	5.4836292541028	5.21536879774373	5.31635895414025	5.27793908077855	5.30845871421838	5.28561383710575	5.28305734658144	5.19480050947047	5.21564223808693	5.25133775462696	5.25028981341817	5.10196056835725	5.2243521159714	4.99617502219307	5.29857564878131	5.26242277565869	5.02804719702837	5.34042088251056	5.10238149715185	5.45618243152952	5.33420554442757	5.23534627655484	4.99951008772031	5.3972095563809	5.12107860935554	5.84335670562319	5.49983708379982	5.21495854002994	5.49916334288802	5.06019598228831	5.54943923877474	5.45213064479129	5.1352868996507	5.5186497344999	5.48153765654103	5.35009906898182	5.22710160781988	5.32637720730372	5.57945982143383	5.57717185903351	5.36019792604265	5.31374305967543	5.30063929414071	5.36862040449979	5.30311452522389	5.23809865637335	5.52326642126405	5.43018715144028	5.57967227765392	5.40377027296022	5.5232111924587	5.38746755821709	5.21952824682301	5.27038081020847
hsa-let-7i-3p	5.27976321509699	5.25253626743595	5.37222234631839	5.40598845443075	5.30594237694604	5.21250436672134	5.21728179268583	5.32246938016694	5.08135765122943	5.36666900214717	5.33678026449426	5.15581123499961	5.49983708379982	5.42511856503595	5.22689815500357	5.23467185499874	5.24579688801205	5.24298267614109	5.33395367918926	4.98104338526976	5.367284469777	5.36124876602729	5.40927767845756	5.33533839417963	5.3433116243836	5.28107026556099	5.18007929156291	5.35431572743964	5.4101072368752	5.27950166284496	5.31259312138747	5.37534645403665	5.32612397156192	5.3035647816591	5.23635583950439	5.36464330647591	5.18664200667755	5.37436706988995	5.3486519275813	5.24113646102528	5.05204620375461	5.23379946826053	5.38965034233492	5.23669269616503	5.25240300575509	5.29275903322312	5.24338504266189	5.21980089292984	5.21714523428026	5.2999947216101	5.19722065734371	5.24539519368966	5.43933699335253	5.24807104101198	5.3545640631503	5.2512043821884	5.11327592984541	5.14576542675761	5.07545701524198	5.28146214990063	5.10466495483779	5.3433116243836	5.12442662282472	5.28455691693915	5.23379946826053	5.04876995701567	5.47338689402413	5.04031413426692	5.36629959549891	5.15880054950288	5.21687207868516	5.46845878225288	5.19493919927914	5.14235360387916	5.40885923923452	5.16388952939561	5.25360191797711	4.98272997893942	5.2947652129897	5.23843753230883	5.19480050947047	5.25373506896561	5.01279742725602	5.08072018658671	5.32941257118554	5.06497785323908	5.05951067647806	5.27787361443605	5.14996538555397	5.30913778722032	5.17694264281271	5.18412863133218	4.99665244925983	5.22286469599932	5.27930546753323	4.99951008772031	5.18775743631886	5.211887712998	5.26849004890722	5.29029469523058	5.43606599406165	5.62860402062406	5.32726318251703	5.35184160446718	5.32650380850767	5.09279047736566	5.4894776518169	5.13456403063801	5.21952824682301	5.49586289636823	5.29611884848243	5.48635145862766	5.32713664793601	5.26394394636967	5.46513149943689	5.46559141536708	5.33193717425163	5.30311452522389	5.49128568577563	5.45843324021576	5.33458325985824	5.23413209066446	5.27963244489821	5.30051040267121	5.19460071104437	5.12655247227659	5.33181104896736
hsa-miR-527	5.25639320270014	5.18391902674312	5.07538168441444	5.02610073827406	5.11430288203936	5.167084552505	5.09487299195158	5.16086098266332	5.19549382522632	5.25426755006427	5.21952824682301	5.11713212933726	5.25082356740259	5.09226937867883	5.02266777467724	5.21687207868516	5.01956400363808	5.12078664363285	5.13883080977054	4.89892056311253	5.15538368395568	4.93317617514191	5.19632536456631	5.05523304820409	5.16983887444827	5.16488109018137	5.07043024994911	5.17441279505604	5.03437032467999	5.24459146934388	5.26440659319113	5.30773903267229	5.04031413426692	5.3426858420271	5.17497536697546	5.28854115196393	5.04571686580445	5.20231498998492	5.04162562904223	5.13239324787475	5.18831482955321	5.05911327754492	5.12942150804154	5.25652609633286	5.10196056835725	5.07605952023302	5.15652353837121	5.07816630862759	5.27248515396431	5.24927355710276	5.11518254532354	4.86884420213281	5.13195869908878	5.16282638604109	5.31718645314892	5.52061661268051	5.17497536697546	5.24887282976462	5.19335172940026	5.08435506397504	5.15245619566427	5.2026598885879	5.12442662282472	5.21564223808693	5.11947211551481	5.04876995701567	5.14669782074571	5.11569543465316	5.24325093295676	5.11635459598211	5.15452820155827	5.21393724515828	5.11356941935885	4.92007151151591	5.26842415237129	5.12963918124069	5.04254140416865	5.18370939169685	5.06808547765347	5.09368335173434	5.27734977672263	5.28886604304231	5.08165770560047	4.86794677663318	5.14612411114634	5.39545088981791	5.08143267067209	5.19740783833614	5.21536879774373	5.06247240672125	5.41529073627114	5.14479645391522	5.34035819099571	5.0772637760128	4.95796445997172	4.99951008772031	5.07921855023192	5.05645092615786	5.24194211192228	5.21884638832683	5.28893101247915	5.19775391192622	4.9574343755611	5.25386820766631	5.3121456742802	5.17574854522634	5.22034604478452	5.17349814754862	5.21952824682301	5.17539715187959	5.21352658009533	5.24980768713444	5.19460071104437	5.26394394636967	5.29470050576198	5.17773027035031	5.15680836137701	5.23675207051675	5.49128568577563	5.27406139329313	5.40790235079764	5.16609463738008	5.17476442821252	5.12949406942381	5.12522721400742	5.3180736381426	5.1658823960509
hsa-miR-124-3p	5.40377027296022	5.6889178918163	5.96604787183324	5.62896334899946	6.19630617349755	5.61612491996017	5.87809619488291	6.22399689504698	5.60761274918536	5.56887356602978	5.83457565576928	5.31297653705742	5.7087167049604	5.67158411382031	5.3038863073862	5.3645200084266	5.22852497473871	5.13911914690523	5.21352658009533	5.2659178645395	5.53675323668233	5.74487130843652	5.2850130015664	5.57860968354484	5.24633230652653	5.28107026556099	5.5079187966168	5.29373064323965	5.47017496861637	5.48136710098487	5.31259312138747	5.30773903267229	5.61338221942858	5.73199971700194	5.29301819321502	5.23715617826248	5.46513149943689	5.4814239550773	5.44256256837548	5.43705620745344	5.51704210100546	5.71545827600245	5.26769909175376	5.34978768033382	5.28977534901882	5.42260684539821	5.44702485781831	5.39653257218953	5.30510745205709	5.33678026449426	5.34243545306183	5.1925184738558	5.47171456611156	5.20445203338157	5.30272847926068	5.28198449682121	5.49669026414396	5.46570637144448	5.409928023725	5.49275304675674	5.3831088891616	5.32164396802695	5.54405662066903	5.96637289020043	5.37436706988995	5.19666669498565	5.44389127428756	5.27248515396431	5.35431572743964	5.09517024879213	5.27897841604417	5.27090718398894	5.27584732139917	5.63390630335558	5.33174798219013	5.31635895414025	5.25360191797711	5.50691371528718	5.32814861318156	5.79626584939487	5.50171389425659	5.37265154617779	5.27176213198749	5.42248840313129	5.32941257118554	5.41511216590531	5.68748931276391	5.53203056094718	5.28691559819589	5.44940336529542	5.63635944916805	5.57924733392209	5.12633433282232	5.42458642567091	5.47532938531549	5.50607344860168	5.54449205564314	5.51604973266546	5.26849004890722	5.54100489043763	5.82846751696702	5.38673922899778	5.90468906762401	5.29048940187051	5.3421850206324	5.8120245488278	5.95455935033519	5.25320239126212	5.62711442034461	6.12662690594186	5.29611884848243	5.27816432620206	5.40790235079764	5.88956212414666	5.50780715549023	5.31584890802439	5.47658489917086	5.54492735923369	5.61047381035605	5.21884638832683	5.25326898673185	5.40718199599837	5.88743457647467	5.91440936933377	5.55376685245113	5.82044127427674	5.76590470755627
