SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-184	0.194587939747324	5.5940719513803	2.70556789628745	0.00766811881975722	0.0241023608592976	-3.75193692551088
hsa-miR-185-5p	0.628979776708217	7.83690563407173	5.45893038263369	2.12394876564425e-07	2.01977770957661e-06	6.21000873889828
hsa-miR-185-3p	0.135606619051463	5.1856612154586	2.56294517373413	0.0114371511711214	0.0340106753941679	-4.11081784071574
hsa-miR-186-3p	0.124446588736771	5.37272150683659	2.4208095140458	0.016769863045456	0.0465820903214309	-4.45084191303163
hsa-miR-187-3p	0.11876312803821	5.16867692025769	3.29012792401882	0.00126766425234473	0.005087292030883	-2.10196475457324
hsa-miR-187-5p	0.44225342242724	6.07744134759707	3.71281217571367	0.000295302831120755	0.00140162077444828	-0.738258018019567
hsa-miR-188-5p	1.22146787769292	8.56019817427944	4.90300375429351	2.58361279367268e-06	1.93354247784536e-05	3.78979340708787
hsa-miR-18a	0.40639850752938	6.52509913450372	3.08597932302997	0.0024467549192675	0.00903004229118581	-2.7102038204182
hsa-miR-18a-3p	0.248932351379203	5.3149960821112	4.16102915449722	5.50814237762572e-05	0.000302891556327469	0.853546277579492
hsa-miR-18b-3p	0.326889798786611	5.35039950788162	5.89533491232584	2.6772716964469e-08	3.12448984799561e-07	8.22659052147326
hsa-miR-191-3p	0.355837476897535	5.74880163953132	4.94416237330089	2.15966900882869e-06	1.65210381937458e-05	3.96285278913728
hsa-miR-192-5p	0.717705365115449	6.89413539778624	4.49437960086969	1.45197080276447e-05	9.168333703425e-05	2.1284413100855
hsa-miR-192-3p	0.225058371192092	5.37399079914188	4.8772443776976	2.88890406402669e-06	2.13353968636351e-05	3.68200207364915
hsa-miR-193a-3p	-0.620264475957292	9.92866093401211	-4.39830748523733	2.14749391908756e-05	0.000129989555444185	1.75336670708587
hsa-miR-193b-5p	0.63449407438328	6.39965511560242	4.54546340120956	1.17647159194415e-05	7.57807646778384e-05	2.33034006983499
hsa-miR-194-5p	0.850745643008207	6.76854513754489	5.27009395255534	5.05480126864205e-07	4.41137492523305e-06	5.36834355001
hsa-miR-194-3p	0.230784869777488	5.9273799532572	2.50648685465924	0.013340088811193	0.0386779217934525	-4.24800262835845
hsa-miR-195-5p	-1.09467505550034	11.6434023301717	-5.09579041928015	1.10686847424551e-06	8.966900776308e-06	4.60907056335383
hsa-miR-195-3p	0.372629305343555	5.60123711197815	2.55079992048489	0.0118246280992235	0.0349543487924321	-4.14056392969123
hsa-miR-196a-5p	0.835896812588291	6.00637207590496	7.22075039410904	3.03608961154731e-11	6.70831228456168e-10	14.8724005028673
hsa-miR-196a-3p	0.0936446012077976	5.23421084849947	2.47282097097607	0.0146050276745303	0.0415838451943462	-4.32847661324444
hsa-miR-196b-5p	-0.827148773060062	9.00038123389946	-4.37073744423466	2.4002305573149e-05	0.00014380009964038	1.64685968201108
hsa-miR-198	0.999749217860622	6.17086373645287	6.98528548805677	1.06168908140601e-10	2.13543920469347e-09	13.6419957716194
hsa-miR-199a-5p	-1.03853396040909	11.3960175016245	-6.24722816845473	4.73056479192787e-09	6.59631915442295e-08	9.91984351093035
hsa-miR-199b-3p	-1.83203079469186	11.9507426593015	-7.59220192591998	4.0695762295653e-12	1.06124452994246e-10	16.8501263463821
hsa-miR-199b-5p	-2.01234280057379	10.1723245497625	-8.22335846032296	1.22934776177533e-13	4.62069929677342e-12	20.3004375904454
hsa-miR-19a-5p	0.135092494926511	5.26744329787527	3.13937978728261	0.00206621071772899	0.00778674679526482	-2.55435912335714
hsa-miR-19b-1-5p	0.35864243177885	6.17758362881807	4.00222789386223	0.000101395000091192	0.000532541421243981	0.273063394374345
hsa-miR-19b-2-5p	0.108523162148741	5.22907822150858	2.86076081087655	0.00487580654539067	0.0164515679224616	-3.34162055364867
hsa-miR-200a-5p	0.410958370197601	6.26856343902637	3.35394979300082	0.00102567678110022	0.00420777645319653	-1.90496317906725
hsa-miR-200b-5p	0.371135318507456	6.39357466107012	2.42595042874867	0.0165438759911976	0.0460580075831116	-4.43885344359541
hsa-miR-200c-3p	0.52532594891375	10.0306027880486	2.755482119836	0.00664225552683223	0.0213721163005869	-3.62220319282856
hsa-miR-200c-5p	0.542180196994075	5.92301627543881	4.14026127288061	5.97128979462314e-05	0.000325697914375553	0.776625790273186
hsa-miR-202-3p	0.7684044820597	7.34548070245743	4.4605862316876	1.66735029274869e-05	0.000103677752029697	1.99581563346962
hsa-miR-202-5p	0.106970849216595	5.17817693031206	3.15222386135526	0.00198326016092763	0.00753561294623086	-2.51652848879767
hsa-miR-203a	-0.470057609857171	7.21637556610624	-2.54028882295446	0.0121694241156557	0.0357770965480147	-4.16620377626114
hsa-miR-204-5p	-1.73190401774451	7.65744984535539	-6.93271277667057	1.40055526378132e-10	2.75927842305146e-09	13.3699248492658
hsa-miR-205-5p	-5.85459242362879	11.0305133794747	-10.0587956761541	3.06108704321904e-18	1.84708463020428e-16	30.7830925691909
hsa-miR-208a	-0.162621914950478	5.11425851501559	-2.76153228615586	0.00652677865135797	0.0210913385044843	-3.60633342726348
hsa-miR-20b-5p	-0.705071903473904	9.20729602851857	-3.30163920229776	0.00122041198808476	0.00491967157329795	-2.06667125652487
hsa-miR-210-3p	1.44290278196258	7.93617124820019	6.61873913516109	7.17793446828858e-10	1.17931973388634e-08	11.7664240912044
hsa-miR-214-3p	-1.18975248808533	9.94226837448708	-7.05385562996211	7.38722346066913e-11	1.53398887170932e-09	13.99833085982
hsa-miR-214-5p	-0.376502921923266	6.29683430377036	-3.27510423070851	0.00133190439061591	0.00531655457731465	-2.14786859229277
hsa-miR-215-5p	0.490785628277635	6.19233205408478	4.66298631421613	7.20732369690993e-06	4.84989384674335e-05	2.801210280168
hsa-miR-216a	0.361087499050909	5.49557603874472	4.33806990224356	2.73679387815155e-05	0.000161731657551196	1.5213183322989
hsa-miR-217-5p	0.13284297361052	5.26625642882564	2.81055088685364	0.00565640158141654	0.0186733414326646	-3.47660829640779
hsa-miR-218-5p	-1.22751946699505	7.78408590501833	-6.61479063312365	7.32529988261368e-10	1.20206384415183e-08	11.7465001723107
hsa-miR-218-1-3p	0.0972680807111272	5.14534733514291	3.07381234898781	0.00254208074587542	0.00933576378725427	-2.74538628258528
hsa-miR-218-2-3p	0.125928588373081	5.21283318780971	2.45380921344232	0.0153656407857598	0.0433005366310333	-4.37348147992626
hsa-miR-22-5p	-0.65900835539208	6.98406143665589	-5.08298926970586	1.17169798194019e-06	9.45792924114408e-06	4.5539934616452
hsa-miR-220a	0.25311324229371	5.1546760233616	4.60619185051582	9.14246552955e-06	6.01275738834921e-05	2.57255295505751
hsa-miR-220b	0.0971776971903227	5.14319914144337	2.86129713222687	0.00486802813658945	0.0164335641259277	-3.34016719180205
hsa-miR-220c	0.294799384553347	5.47909481312232	4.30335838950072	3.14397434484827e-05	0.000182744357599474	1.3887086705333
hsa-miR-221-3p	-2.72311852372709	10.1572576084864	-13.1968009196454	2.50653595163971e-26	2.3752075891031e-24	49.2463127742337
hsa-miR-221-5p	-0.869755138285862	6.32917720670073	-6.28715350465031	3.87307607437263e-09	5.49748013256943e-08	10.1154889430268
hsa-miR-222-3p	-2.23090342753353	9.80523293492831	-8.54868146063447	1.95368571159285e-14	8.7048989851634e-13	22.1164219418876
hsa-miR-223-3p	-0.656737904296063	9.92212434971662	-2.4554156076845	0.0153000361320551	0.0431880189202714	-4.36969111825934
hsa-miR-223-5p	0.125404391757854	5.32757883139387	2.74633348931621	0.00682040061096519	0.0218639625747676	-3.64614104401664
hsa-miR-224-5p	-0.821185814787412	6.72905798072143	-4.31037834379075	3.05719666637093e-05	0.000178548777529024	1.41546163450268
hsa-miR-23a-3p	-0.70904605140433	13.0700914301541	-4.90156599439841	2.59979477499927e-06	1.94349102735501e-05	3.78376647420343
hsa-miR-23a-5p	0.264729121436294	6.41259680312102	2.7190386010518	0.00737798077621644	0.0233595551352396	-3.71713472704424
hsa-miR-23b-3p	-2.00577808211582	13.3924669074608	-12.2077280373151	8.8269187241219e-24	7.1984859607142e-22	43.428886404079
