SystematicName	GSM901263_Benign21.CEL	GSM901262_Benign20.CEL	GSM901261_Benign19.CEL	GSM901260_Benign18.CEL	GSM901259_Benign17.CEL	GSM901258_Benign16.CEL	GSM901257_Benign15.CEL	GSM901256_Benign14.CEL	GSM901255_Benign13.CEL	GSM901254_Benign12.CEL	GSM901253_PCA21.CEL	GSM901252_PCA20.CEL	GSM901251_PCA19.CEL	GSM901250_PCA18.CEL	GSM901249_PCA17.CEL	GSM901248_PCA16.CEL	GSM901247_PCA15.CEL	GSM901246_PCA14.CEL	GSM901245_PCA13.CEL	GSM901244_PCA12.CEL	GSM901243_Benign11.CEL	GSM901242_Benign10.CEL	GSM901241_Benign9.CEL	GSM901240_Benign8.CEL	GSM901239_Benign7.CEL	GSM901238_Benign6.CEL	GSM901237_Benign5.CEL	GSM901236_Benign4.CEL	GSM901235_Benign3.CEL	GSM901234_Benign2.CEL	GSM901233_Benign1.CEL	GSM901232_PCA11.CEL	GSM901231_PCA10.CEL	GSM901230_PCA9.CEL	GSM901229_PCA8.CEL	GSM901228_PCA7.CEL	GSM901227_PCA6.CEL	GSM901226_PCA5.CEL	GSM901225_PCA4.CEL	GSM901224_PCA3.CEL	GSM901223_PCA2.CEL	GSM901222_PCA1.CEL
hsa-miR-126-3p	10.8605465326567	9.26413738011788	10.0167249292918	9.33793270484014	9.36796091652416	9.71991600533538	10.5006756929932	9.89244200390049	9.5945115929355	8.86652872794438	9.46855514088232	10.0900803031013	9.82603682892148	8.92635233831843	9.00949325757911	8.97454190201308	8.55177876176172	10.9595656729632	8.7864717886795	8.54963054788668	9.59180095088147	10.12050301871	10.3298279309867	10.9580634420465	9.89258128239145	10.2057961824803	10.5954515148441	10.1211617989687	10.592685581858	10.7929048592897	9.74656379850843	10.082084982557	9.23403526798427	9.85281364387627	10.5729039022867	9.55494181252849	9.94412997109087	9.57574112788618	9.00386343053218	10.2532048706333	10.2441307521698	9.47886746035687
hsa-miR-1271-5p	7.1855511495992	7.16972863320946	4.14509095776199	5.08925474569541	6.24643180809522	6.47259406716637	5.83255383182111	6.1358005108828	6.30866971660536	6.20194444927305	6.0043100830291	6.85720202910073	5.78963507174947	5.52995570120522	5.40371802904246	6.56570169921615	5.29337950393584	5.68880124825734	5.3645804267685	3.90390808087229	7.2065253238185	5.28742946130455	5.30810014336868	6.31028267816311	6.52383835124814	6.69552531853128	6.53202412466607	6.21199825448913	7.05714808132297	5.94655836859423	6.00854473488745	5.00046145236165	5.19428322879785	5.0909909428689	5.92223883644215	4.19991907062452	5.88938540139233	5.44975882810583	6.23341121853688	7.18874962034032	5.18570559209955	4.98898795652932
hsa-miR-1273a	6.59174736280628	7.22395516379046	6.71510707980556	7.37158548520397	6.16287821869448	7.56945035526552	6.27043019944917	7.54296294421492	6.77751929865434	6.84602087009961	6.64630671220864	7.29248893228873	6.93796372408686	6.81926004631929	6.04126553177614	6.79436567430627	6.76715979754717	7.66439212845554	7.45681239821471	6.92807667654635	6.96837649307011	6.86332348750854	6.80233482517984	6.62989044778571	6.47326569669788	7.22163274754308	6.18584173130947	6.80519480371467	6.65073442984634	5.93940624280342	6.22012479950534	7.99774888464691	7.43522234605825	6.86307681395316	7.11573146357608	6.45107698038517	7.65089330016476	7.25887595572573	7.49157352054823	7.14042834392095	6.75465315892935	7.16975919830168
hsa-miR-1287-5p	5.19144213444221	4.56317657923973	3.80960671481289	5.30027977008464	4.65706109726127	3.98884955554212	4.82123877584711	4.54464194045682	5.21304327496049	5.35296163451293	4.50631834661643	4.22196208557034	4.28922603929806	4.10062886898279	4.11615639062948	4.56737066613402	4.87500701863527	3.65472799639088	4.42393289852934	4.83961040188318	4.40111689225379	5.30194147315382	4.41504992823744	4.05759589276964	4.50054173175133	5.46062535341164	5.15978256243043	4.28688125123896	4.82935607256675	5.42994659640157	6.62664630445228	4.03084466970582	4.09957858636241	3.95031576166893	4.92412716101961	3.78219525355609	4.84654858343363	4.31898464856988	4.14387346754711	3.93909689217773	4.58796434148993	4.65912297961112
hsa-miR-1291	7.62823588868077	7.65896139435997	8.14811807784002	8.4368044657482	6.40741371942178	7.62360062887103	6.99127269525205	6.96657186825992	7.45994028059496	7.77019845560036	8.42683456698624	7.79788009671799	8.80678074970065	8.12399255580565	7.17672246963446	8.57168018972875	7.66286036699053	7.03052664958331	8.80461697510461	7.81455728923973	6.89250191604314	7.68354307531534	7.38145305792143	7.36552607693512	7.09675205522148	7.20084888044455	5.83795457254658	7.08236550249514	6.75780315178274	6.84788737621364	6.95155840952037	7.90034242751091	8.66039645357309	7.04901746286147	7.73031832455657	7.13113400681573	6.99446573843727	7.21570906121745	7.32679695786934	7.71023959856813	7.19867281136678	7.56219132630479
hsa-miR-130a-3p	11.4323316143006	11.627973456343	10.1778668966443	10.2653930715446	11.2604283756472	11.3109768853418	11.0650440384631	11.3273533354995	11.0447561092271	10.9564368110724	10.6516373907188	10.7341916336195	10.7870763099659	10.5065449027629	10.583359329875	11.5297198693668	10.3855613398357	10.1114204905274	9.70037907450497	10.7592329109685	11.6095582005669	10.957313206774	11.0702736557916	11.0683244861154	10.5953439345777	11.3850789905371	10.9717584949834	11.2942244769692	11.2963204612083	11.1469323244162	11.428313368986	10.2075454330664	9.74586211520722	10.0676322424705	10.6521781151733	10.1678002134172	9.8327891465323	10.0533357232019	10.0111162260535	10.5051186134486	10.6762860826141	9.38033396905525
hsa-miR-130b-3p	5.60012222058121	6.19569678361894	5.57508106488679	5.73101710130593	4.47499330051846	5.50639765203896	5.08446233258593	5.84697789651962	4.85047674781748	5.65725067565329	5.22048226486159	7.26139359546134	5.68576202216543	6.13245316353219	6.75311438472139	5.11940607168969	5.56527871981259	7.27742151674278	5.46792889170489	6.46056483130588	4.75270851046131	5.24272277926302	5.68542775482328	6.05382820916241	5.31640684119411	4.94316904426843	5.42329590435777	5.48848649710063	5.83110367200003	5.21244198134885	4.29054034766089	6.84368743222556	7.43559082584836	7.88347259538638	7.05702534537576	5.53073647262099	6.23517419198351	7.1263508872498	5.72696562394398	5.56944902269159	5.13223242613128	7.70772888239728
hsa-miR-132-3p	8.0057131105417	7.98220778968136	7.90845991241748	7.20844795752647	7.48523948916376	7.30604118388444	6.331844731354	6.68847836772323	7.26383246860971	6.86451140473302	7.66969246787455	7.20475446338513	7.69433750328874	6.83007788369888	7.05719224004885	7.59930916339801	4.51316579057797	5.9313185471671	5.89482544947785	5.71897469841691	7.50021228302913	7.54023452455375	8.14387624493711	7.1234899984399	7.35646716237926	7.33084994401706	7.60922128362011	6.77661860361217	6.90823196419443	7.1815671262682	7.75552715003537	6.93705708871162	6.40150622444066	6.5908740896742	7.94529182182497	7.66846051149192	5.96061277079322	6.48330862664036	6.01233856956722	7.47892957147391	5.79539465079149	6.18421104845657
hsa-miR-133a-3p	9.62055895532416	9.99661866046501	8.38720730964056	8.11987625101473	9.85716316055095	9.66225575153351	9.8970546390847	9.75053236335485	9.7937966420565	8.57721360680184	9.46783650000116	8.74679332935662	8.31045500786863	8.0208161996216	8.56209554636095	9.4135283020338	8.3897536312328	6.11269838626979	4.65508912384279	4.89401191576828	9.88618908644379	9.82819239251819	8.71575556604008	9.70599838629198	9.49947990258658	9.98582158221269	8.28489635944062	9.47464484516179	9.92410069610455	9.3054911187299	10.2846017573284	7.34767417001452	7.51109080566734	6.38971448274581	8.53729053984919	7.85514568615358	7.84740653057946	6.35843317604618	7.57876892429268	6.15809730156135	8.99114228210419	6.98113498880858
hsa-miR-133b	9.86824876457957	9.9203517055876	8.165618996333	8.2954700107912	10.1421263971766	9.84966630066772	9.99232303126728	9.44486749011654	9.8578087878807	8.51754811189965	9.72642288828839	8.8556866574648	8.77723425631684	8.52597707294663	8.22645682342447	9.29280979835289	8.60516613485512	5.39464915551958	6.13563193889211	4.95021263839401	10.3044228574535	9.91795793016143	8.90053426500249	9.81070259406284	9.6205325726867	9.72369573273459	8.18561924385638	9.65608698173019	9.94776659006521	9.35330198596904	10.3231051421965	7.95644590608294	7.74063831551319	6.92657069280271	8.63480185509797	7.98128614681223	7.78120288872177	7.71576341095398	7.724109883927	7.78453690630735	8.93325113912329	7.30729131607923
hsa-miR-139-3p	5.9526288320412	5.35286184300393	5.81285522153115	5.01725188421018	5.77687954502391	5.19512116666383	5.66867654825631	5.83794637874363	5.74309405322141	6.72879656445964	4.96456254674306	5.01536488122189	4.28755160933367	4.95474068001971	5.27352906113919	5.27777054593436	5.70583969289434	4.93556512440575	5.75325579455392	4.7056348114494	5.57597120066685	5.92080326988033	6.37409775989784	5.49859568527783	5.66942192819443	5.82895521857368	5.7911829880104	6.19061334398389	5.52858640994206	4.95294339260469	5.10529008064924	5.81715817865899	4.95250169188101	5.38737888556481	5.96372111064478	5.69152225710812	5.24537648449602	5.09947699634114	5.77931142549227	4.43617757051181	4.98259600825735	4.58156872400958
hsa-miR-139-5p	7.30187145251018	7.05645013131294	5.9498650787774	5.67147559553173	7.65848015481481	6.37836808249597	7.05035349977853	7.11512840877425	6.15584229659039	3.38945386454066	5.99093514010159	5.48820666375445	6.19322374409787	4.70844532677735	5.77649341434398	5.54889621856784	3.557429924755	3.82452816879652	5.23244134111794	3.74994533588236	7.60465283581111	7.52987805715404	5.64119717077627	7.1571922659656	6.08962570579529	6.07728278396661	6.78731751559498	6.11396545724673	6.32441088511944	7.12899763075815	7.12749894181912	6.24138085657684	4.32577717305441	3.79322515659846	5.93886853770876	5.00708943852405	5.83424345323998	4.20164084494819	3.94720056377025	5.35922165835294	6.46115009341699	5.51361035705628
hsa-miR-141-3p	10.6127874231296	10.6291772391298	11.1099180636952	11.6027192981043	11.1528308028053	11.1364320881364	11.7978242076597	11.2997604638842	11.0325222101459	10.6363629007153	11.952359180763	12.1157735863495	12.3004834211172	12.3615459283014	11.7597009344152	11.3167127707368	10.2136075801164	12.0057932810205	11.3475247896601	12.0357065731693	11.3570678970335	10.9918035246854	11.2577337669243	11.3510476642477	11.4993572531353	11.5329493572366	11.0834987325052	11.4629782848711	11.2343086666827	10.6449785915145	11.5762965478472	11.7428972352068	12.6230606693494	12.1619527410495	11.7151583867766	12.0452221796905	11.8419053751039	12.7095292078158	12.02872270239	12.08352309577	10.960713513294	12.4969872911095
hsa-miR-143-3p	14.4293681785437	14.443512475942	13.9711480390156	13.8761241370202	14.6536376897235	14.2594687880952	14.3618531221087	14.2816138657594	14.4971400141704	13.7005162173596	14.3791145906602	14.3603790744875	14.4067702327833	14.1503332522636	14.3448071270901	14.4256977564964	13.3092154367018	14.0904469973831	12.4678042571874	12.6344466662103	14.7351112308311	14.5349067080302	14.278371064584	14.7680675343547	14.3692820414636	14.5572745141207	13.8261507082256	14.4699337987063	14.4849500871048	14.2729407190827	14.6690040354844	13.6638255156418	14.0985753177965	13.9375630069593	14.192345810702	14.0874343661454	13.4602542002639	12.983451660364	13.691111706057	13.3879111013999	14.1858918340494	13.4324452926128
